,Basal_KO_DM,Basal_WT_DM,LP_Cycling_KO_DM,LP_Cycling_WT_DM,LP_Others_KO_DM,LP_Others_WT_DM,LP_Others!_KO_DM,LP_Others!_WT_DM,Mature_Luminal_KO_DM,Mature_Luminal_WT_DM
Hoxb4(+),-8.370167634979246,-3.9162866884110223,1.5837800382159064,-0.06597721213372723,1.5775648276116825,24.407216425089544,-0.3234211714608438,1.947760062734311,-6.416418633336561,-13.743718010009761
Hoxb5(+),-2.6007940458165315,-2.989770271474981,2.97593202917423,-0.847702038118818,7.353759832424267,3.7121057698448876,-0.6989653761913043,-0.961559093241959,-3.3609402536189212,-5.897803553659393
Hoxb7(+),-6.530731263409246,-8.368141219181265,9.684651804962039,4.109303044838874,14.75691261501666,5.0422371857783626,1.7407541553543795,-0.36675090003562083,-6.754606771321807,-10.717837788179672
Hoxb9(+),-0.013736709021770687,2.6345328191975566,0.31407633235683163,-0.5838068876801867,-0.6303431705190468,1.3430884480911824,-0.677247264703024,-0.5102517577324529,-1.4648327630612614,-1.839572053419043
Hoxc4(+),-0.5757882131754791,-2.3746681681132187,2.650227020635086,-0.07976435532578206,6.305864935077041,4.088911059806799,1.221282240781288,0.13283787519935247,-3.3192434440112244,-8.640326834644881
Hoxc6(+),7.841413915221725,1.3529010835183135,-2.0908732784006094,-0.8614680692219194,0.7572442667774331,1.0132617101801502,-0.7534590920332709,-1.7485139933116127,-1.8871512021389643,-7.069137684742622
Hoxc8(+),1.7001136061727629,-1.8399986262322723,-3.688372022594982,-1.4309271842137679,0.4677981434272358,-3.206977114889364,-2.300259946386262,-1.5173634022762463,1.3228262598308755,5.918887576301228
Hoxd10(+),4.9383999593748875,0.09773494977245727,-0.2893688983221604,1.235492943089815,-0.5870297035781539,1.4544185153255782,-0.3592488940248273,-0.23767867543290475,-1.5001946024821788,-4.641193034780574
Hoxd3(+),4.352466881824578,1.5613422182617653,1.2282282499716048,-0.5043142594619889,4.445874929692877,3.259863870458524,-0.2554512738075934,-1.0590559810024192,-5.171669620915695,-10.864655354405276
Hoxd4(+),-0.363786868318843,-1.513104945020176,5.6272865346890475,0.3124377466443153,1.9351977906469868,1.1288828881776396,1.87518680876101,-0.06977140715216178,-2.4556725231077823,-3.831867238648205
Hoxd8(+),9.54212989149122,11.240064724437893,-1.6617404477879374,0.747582623957918,-1.3659550408827317,-5.21445197604746,-2.1815272390928104,-1.5331635356641995,-2.147691703577301,-8.047055715893585
Hsf1(+),32.37775671021429,3.17307632621367,2.9530676459375482,-1.0753643542305629,-0.6560953727453545,-8.107532106541662,-0.10401769407768947,-2.1211354832001885,-8.267240190875846,-15.187671457304637
Ikzf1(+),7.796829882201757,5.446669323990318,18.504212975231237,12.456978844712896,-6.050791743329093,-5.847979925600163,22.23848339443606,19.90979087929906,-9.211817159702548,-18.238554184377385
Ikzf2(+),8.407299730502643,10.349356755234197,23.09948259626125,10.480628369055005,-2.5832021681715087,-5.928165795985464,15.181483419771892,9.546297935959107,-10.771680455361574,-23.711109534395515
Ikzf3(+),7.048800139177359,3.30246401325046,18.073553831142362,12.863412607314764,-8.13108045394404,-8.560917323915927,21.799956102281463,19.045520408441927,-5.619761578239697,-11.827738399000086
Ikzf5(+),1.5903185672788285,-0.997800213869458,-2.348926175742937,-1.4295493635291254,3.398826333611288,1.3883516821205393,-2.026562299950398,-1.4015142767425801,0.5233548613425951,-3.5627167843908483
Ilf2(+),1.8212082577520046,-0.18948743604136692,1.594935842021876,0.1996713474307838,3.510787643263516,2.157143289538465,-1.0614768555922782,-1.919815744981464,-4.881755189722063,-4.6437461644685145
Ing4(+),-0.5828163607419862,-1.2848549139517615,-1.8227036251169724,-1.8450196922449444,8.267489221783654,8.442775383965108,-2.537231924377868,-0.8975601272972362,-5.339316848401292,-10.88407853966146
Irf1(+),1.9205938725236875,4.634363214231755,2.4790512457506186,3.0501475948595167,4.908459414799436,4.163145614377356,5.014174208971911,5.44096651451004,-7.609758074672825,-16.77746118216446
Irf2(+),12.958499720522404,5.69561044104049,16.965752187753786,8.907945790171004,0.8683542863903106,-6.959616265207185,17.039561159920474,11.910368637116537,-11.843200030175614,-23.342095808713367
Irf4(+),7.474612824576414,5.907050452704908,0.184015755862131,2.0484492277015276,1.0115813964204428,-1.4792737695954952,-1.970945111514022,-1.5069462005827297,-2.4263016824070034,-9.70544498765606
Irf5(+),10.731099227616037,4.1040067705539265,1.674700031527609,1.5213869346040503,3.5313511181818367,1.1209483080513376,-0.12427191692162864,1.8860510222478297,-7.935854072687212,-15.505872671349202
Irf6(+),0.7244866054547808,9.865956254285363,-2.383533618303698,-0.026392818379334416,-3.16581676181714,-9.740628004749475,-3.9504356464627,-3.422483006265662,27.038465177139013,-8.58908268250651
Irf7(+),1.9662068010702232,-5.1267913444915605,1.3100494534704983,-0.14199719684486609,7.575708503265305,1.2978343129579077,0.8368218200579722,-1.3563100254210025,-7.879865615443176,-2.32399192954035
Irf8(+),0.9003071511424249,13.243564414404148,3.6752398587686406,7.186294530820495,2.612560825232497,7.235149060820678,2.6038939623989403,2.9309056289861393,-12.560506404289791,-22.085197942997052
Irx4(+),35.051614765824446,48.756613077787065,-4.376300978522661,-0.06882661630036002,-14.668997647421646,-17.236093468203084,-4.198646559659893,-3.1409125051450446,-10.138927368192082,-17.776974353260687
Jdp2(+),5.775618360855877,4.049226839389693,-0.5844661437146782,0.21021889624190562,0.024719553479593946,-0.19849574211075624,-1.431284257252085,-0.922266386537426,-2.547557191262929,-6.074517045105239
Jun(+),0.6846575160916196,2.422565473078506,-1.7866052787091047,-0.7721586491204655,4.835814343461613,0.2463727484041318,-0.4590791095358929,-2.318841733257214,-1.6358266063778406,-5.4272911653963645
Junb(+),-9.211518906346544,-13.845720435461399,1.2149319002285328,-2.698148863966372,15.024406587509384,-1.8009567793390748,-1.7978188594406226,-1.811641957682226,8.258802390911908,1.9718513559528885
Jund(+),-9.120213983608382,-11.863623742685588,-2.6270770648322035,-3.6172291072632152,19.206655779522283,21.218408700258678,1.0018930912146256,0.40587794615873624,-7.25902447314261,-18.31533422569327
Klf13(+),33.77631379671224,20.331753672402456,2.357049070733978,2.289054435629222,-5.196320558934951,-8.381420408692533,2.858203129830259,1.1778282331604595,-12.893668566044195,-26.39068003533746
Klf15(+),6.284103218917065,4.28481043492349,-3.242849690813761,0.4171211204183282,-0.3666289062788741,-2.1882277082151105,-0.8135017490902801,-0.09417585079785332,-1.7593011150711668,-3.587634467556193
Klf2(+),7.281817580150538,3.015284791117706,5.794620915267324,2.1680084937289466,-2.835808084422507,-5.389027156792437,6.872862924120768,4.925564649797767,-2.230943917910719,-5.927771101705125
Klf4(+),-1.3912208029821755,-6.971797522995312,0.7227402887302385,-2.1208308874969757,11.322651731192042,4.574291919037435,-2.3494596466365136,-0.5142902158302318,-1.4414946657482246,-8.01968117301793
Klf9(+),0.28467095411823856,1.9943202252842287,-0.1083683291204486,0.7123949254710464,3.235774085813862,11.855799013693904,0.5112596002723339,3.6571601050923057,-7.4269279310146565,-15.582018631804647
Kmt2b(+),0.7387307584417011,0.7107271641764105,1.8941872871167837,2.208495037813257,2.645734489713535,2.599129316352561,0.8190684104256408,0.9183863320047603,-3.1065300515616485,-7.329723860422022
Lbx2(+),-1.0192757397991243,-0.34784741158234833,3.0761184996767383,3.642309989445887,1.9362641453491318,0.14964418038935742,0.5554954754621789,0.7121328152535584,-1.5520652783528648,-3.109338026692444
Lef1(+),6.122316564256847,1.7036374301726238,17.005245611370228,9.803113098997837,-6.862965024007496,-6.812047171669522,25.226055795181995,21.75139856223434,-6.236621986351594,-12.680252641217102
Lhx4(+),0.20758289669621746,-0.46594978873810905,0.8863914857950761,-0.4891621485767987,0.10038860720398364,0.23373625025576458,-0.5674518900982295,-0.42753275863481527,-1.2272794385186476,0.6431822601132011
Lhx8(+),0.1569058193870191,17.81660391396849,-1.6196756175405844,-0.05158666592139517,-5.1819949779974275,-2.582572432383157,-1.2716118143744495,1.2239918381767425,-2.621190136729943,-4.15354596340191
Lmx1a(+),0.6301713578966215,1.3970415089586676,0.9032231359480521,-0.2916032141875181,0.9872238426166604,0.9313245337728822,-0.872037596240579,-0.9929339244809645,-0.4579443545606738,-3.561743176640997
Ltf(+),-13.091996083249116,-10.78264309149375,-2.7348753022122283,-3.5290030224433666,20.658032337174827,29.341150799761834,0.5216784901812511,1.5538336351665936,-12.156670187924536,-21.94606820040601
Lyl1(+),1.1855938345018961,0.8318710070014566,-0.09964830695107645,-1.2110061064167381,0.836026233042842,1.4513021459663578,0.0970785423172964,-0.11917339296191538,-1.9187037775741262,-2.7185342555115426
Maf(+),9.373039696559067,3.6274062325860053,6.910218328772838,5.436540717403501,0.39573289160450553,-0.3603478493703491,3.4933202266224006,0.4860798306810245,-5.791186034509414,-14.908709086959082
Mafa(+),19.60477002422022,23.93404062529376,-3.568041982569099,-0.16273884381749207,-8.958472705191591,-8.383698844597669,-0.284073991180396,-1.493425273684793,-6.632793674756507,-11.397793627423809
Mafb(+),-1.104098376262237,-0.6331796252221125,-0.047573383160054744,-0.9037000811852149,8.414038462037032,1.7300413772206253,-0.3018474296580944,-1.6917344822544285,-4.284548192746804,-5.9557908486458215
Maff(+),6.479539985431201,3.137489245666862,0.5363834728706005,0.7438202402606686,1.0676773298278048,1.926980165555689,-1.593483086201606,-0.561591382501126,-5.572685356106026,-8.268850927999667
Mafg(+),8.497054053488634,2.0413350110994624,-2.205377686521547,-1.3780530096095107,3.0106540735668386,1.2693920428170478,-1.59295286618071,-1.679195947881459,-4.439112530522662,-8.907694841074886
Mafk(+),1.0450032730844026,1.1101454812554794,-0.7055473449913727,-1.462473065163545,0.8031240830018906,-7.163792545960276,0.28944612474594494,0.5795493908287757,11.839146020907013,-2.1379722851026215
Max(+),0.4106193371715707,1.2735188097411212,4.590619989409243,5.90825341921525,3.307507251375814,3.35666222992782,-1.5870409339228464,0.6066415190138115,-4.963450439456308,-9.573886739059995
Mbd1(+),-6.825343647463214,-6.734294828959971,-2.2860550672143756,-1.7076624281269608,4.643594459840922,8.228309707327249,-3.8860404328749687,-2.2966014155108287,0.9835158643772388,0.796758306169097
Mef2c(+),45.59096525261997,52.69355970984776,-5.001772834276725,0.5309464054446535,-16.711126374454086,-18.44075700573611,-3.6769663120615377,-2.6481682024730837,-12.233653480155002,-21.30850473261812
Meis3(+),-1.1197065203664411,0.37144863010353457,-0.7645853430178269,-0.9707154217547721,1.213391153396014,1.0755905861590183,0.7237583375281237,-1.492437970061015,0.7410873490791255,-1.5501626416154854
Meox1(+),22.653523482404616,12.442574451400906,-1.8105983931992313,-1.275223904813535,-4.179379582160582,-4.64165648822729,-1.2176719870674428,-0.48833444258862757,-7.332125630159195,-14.299833538892713
Mitf(+),2.2432366610824643,7.197472728573929,-0.8285763392184489,3.0867964036595743,-1.7855460491249595,2.7451783600586905,-0.8719288848718632,0.4765515043960672,-4.056685383203745,-7.20741709845952
Mlx(+),-2.78553258243774,-4.117618363563626,3.4556676487408238,1.8310529384072387,0.8143474429677195,10.375242135917626,1.9029721093779086,4.224059292324266,-3.851457181116407,-7.849094573555081
Msc(+),-2.4498111054507135,-2.4204434354335267,0.9205453195899113,-0.6132468580319819,1.2224440483356516,2.3730066015940787,-0.8658935535424862,-0.7419033259968711,-0.8679317091199487,1.1224085786399545
Msx1(+),-8.075707958561278,-10.17063488010907,-5.149352458659407,-1.9166826496187972,-6.719466150449198,-8.794623628059759,-1.9788795968012312,-1.5149057967915756,45.48126235063335,13.123043800829437
Msx2(+),-0.6776810867870743,0.30902890983487774,-2.4354772349977427,-0.7874280040424291,2.213042625868275,0.2600354693104137,-0.5661664244047145,-1.3297210839452533,-2.1044882087633723,1.1088748979307952
Msx3(+),-0.11171472129199421,-2.099276579516023,1.695141013713714,-0.5072212471743939,2.332952522281323,-0.4713815294456763,1.307637529465842,0.21755931803313935,0.9042534054596544,-1.951372626427
Mtf1(+),11.219158315589901,2.886892896247898,-2.9730669382286843,-0.03492215998879521,-6.31355397933687,20.66933626497304,-2.089777121898821,1.1716541938698724,-11.298816826682172,-19.422366434272536
Mtf2(+),-11.82985795129608,-11.07570014944269,-3.811096974986035,-2.6339293763410625,-15.52663897749922,-20.0844730401714,-1.818088882548203,-2.240708602771777,28.16542609122963,64.69719248628104
Mxd1(+),0.9107508150540873,0.2662617314442184,5.350637135627564,-0.18592942964391265,0.04830235384186985,-0.9171844082478208,1.662577324766913,-0.6079499224363134,0.836863755481656,-3.930970872074161
Mxd4(+),-0.4761178607306737,-0.21158429999352268,-1.8691957534940198,-2.111249814502768,8.926884105331796,10.497964588359103,-0.6943604151001964,-0.4446015259319649,-7.674461732447196,-14.167604778749652
Mxi1(+),1.3782495660944922,1.3186732708364846,-2.3868807195991057,-0.42565428241401715,0.6251047101582434,-0.9972298316308488,-1.3497214692718889,-0.6822176686852258,8.476492125202716,-5.734762802730357
Myb(+),3.1707877686608894,-2.2622601329008782,-0.39076844259996596,-1.450023341431849,4.167294782300771,0.6208248277208327,-4.236452246070414,-1.6788228248172778,0.26333987300056,-3.9385380413968525
Mybl1(+),3.1096659739453947,-1.0315483167901751,12.321114025276056,6.498063156630237,4.793973752036719,-2.8257962040811826,-0.2850987212219306,-0.5631289449947957,-4.017476065154395,-9.653178844912402
Mybl2(+),-1.8470088505040863,-4.911893323115755,47.72923282594234,11.899886715035043,1.8921375933196347,-5.708659583525088,-0.18141662654662022,-0.6745578966773013,-5.029598379216881,-10.313240939664901
Myc(+),3.874411555751805,-2.8675584058702044,0.9144838878393212,-1.4125707040146736,10.673805338278594,6.1580899914696925,-1.2586127459314624,-1.4684234574211126,-7.535718281169478,-14.211083429952247
Mynn(+),3.085812136110554,-1.8024869933398056,-1.43050523939161,-0.0626372301361666,4.796283101728146,0.18369541731880965,-1.7889482187834078,-1.558417669002542,-0.4267118432687378,-4.681346517391248
Mzf1(+),-1.9239767520142337,-3.0896022333880824,17.15685055759315,9.832987171644842,3.656841071215321,0.1216222648875261,-1.1127073634745948,-1.9349659245906552,-2.66767847598181,-8.916576293712374
Nanog(+),2.9986861815863404,1.5900570673094807,-0.9174891851510405,0.03803455472035829,-1.3263754111227668,0.9097518399839593,-0.9023576033811136,-0.7149197953138992,-1.5241717059177025,-1.7461790748206727
Ncoa1(+),5.177462174302247,7.812864016732865,-1.5030653717940865,1.4444363021518802,0.6824576074134208,10.198948232702634,-2.412424610298779,1.227471156678642,-11.24999093521145,-16.00223132425274
Nfat5(+),-0.8347433836743013,9.92384303955775,-4.407095591799279,-1.6607446302408835,-1.5120973971388165,3.6575384848542813,-1.3609727692594986,0.8120705874799096,-7.457625863672487,-2.3669417902875156
Nfatc1(+),12.678537270465918,6.906377540979758,13.031925907397744,8.366492470341697,-4.49836162162879,-6.206172532327735,7.9770781343471455,7.026489056312777,-6.5044392231685375,-15.433602323195888
Nfatc2(+),12.978725798358633,13.441269210774374,13.865718702875965,8.50245433917907,-6.177320043471145,-6.650951659971918,14.907902302235724,11.463122797162347,-10.4507157546903,-20.72657398684225
Nfatc3(+),-3.7643856508276436,-4.784019077948804,-2.1517633569986097,-0.87146318493241,-0.5379391180146298,-2.47017628443451,0.6740262253660901,-0.12516982856778922,1.5379509079485718,11.549741240512764
Nfatc4(+),3.7074759070473893,10.425657297065872,-2.0146259133817304,-0.5399206973440135,-4.4838368635848616,3.9528837872310056,-0.3079090948553089,-0.7787701071158679,-3.7217383591963538,-8.189616087200733
Nfe2(+),1.2100118365075994,-2.349705503023782,-1.1710496386111744,-1.5832787985498145,3.354040892706877,-2.150601456572211,-1.5127705079391047,-2.4207222068426875,20.530540089731076,-11.609096515885025
Nfe2l1(+),-2.6507658368244678,-3.867050990991607,-1.2063745383517683,-0.17834590729903943,5.782668351334167,5.300267336870323,-0.7556809222295615,-1.7258695090235725,-0.5003733847643177,-4.773920240989914
Nfe2l2(+),15.38830444776884,5.7548080818698315,-0.8125596295561329,-0.5308214517421581,-1.6468974366229803,-4.7605293289792465,-0.7342228571113104,-0.9945890062300116,-5.040603134675077,-7.2592107226109075
Nfe2l3(+),4.000781707805561,0.13548631264492914,-0.9912798177904149,0.3775099418604583,4.80420819251133,2.668603035651496,-2.357318086116459,-2.17484217613379,-2.4503202634833254,-8.817589505783575
Nfia(+),-15.417041551323445,-9.97689542781412,-5.474624963977979,-1.1748853870513851,-13.815684996498197,-9.746667842620788,0.10835815441931554,0.4780897649711393,11.592430832622115,60.61832169648918
Nfib(+),-0.5836241723884806,3.7935403010436852,-3.0808461361311132,-2.1398736557934352,12.157219350576366,33.07421227368864,1.0820794219248764,2.717557421585395,-24.01602377412107,-38.55088859615149
Nfic(+),16.12329932447415,5.409764211774448,-0.7757819870510015,-2.8707506282672326,7.888258563526634,5.593871209766325,-1.380572828479074,-1.3960171687165879,-13.004696618076753,-25.352496453676178
Nfkb2(+),-0.8576420409411559,-0.17924254678186144,0.28476466261948413,-0.5882611228299566,3.9932281258575424,0.22776767848181495,-0.13178260958461763,-0.7914288709965397,-0.8114062027381385,-2.932912716527112
Nfya(+),2.9694332254399614,1.2457862561911133,2.3422265260033948,0.1636179740009023,0.6176145092541413,-1.371899190390441,0.2636885536733811,0.3317142487037331,-2.8969175865072136,-2.5094994540068285
Nfyb(+),-1.7828176000296894,-1.1022014064044057,2.041131801911167,-0.7802592393810616,2.5267323396947803,-1.1772587422386718,-2.839599240616575,-2.5896773212524016,2.2492313878168515,0.34508630350266634
Nfyc(+),-1.066555221133764,-0.05224176237835908,-0.939712211638549,-0.5337309003352165,2.625531932747828,-0.09020415921798845,-0.48780045963102786,-0.23207106507094696,1.4070815811772703,-1.8583775458701373
Nkx2-4(+),-2.5229382586883977,-1.4287650922204485,-0.7307807792796586,-1.7475587955972067,6.824447079565478,5.582191168933879,-0.44835370510090605,-1.5527939073600212,-3.0089785096443022,-6.813218811227004
Nkx6-2(+),-1.4436362255022945,-0.10305631697280462,-2.157523953735758,0.021400404939596187,1.204920211342772,5.541419078157523,-1.4439329918856585,1.031599343675811,-4.0306504142255095,-2.066283852412011
Nobox(+),-0.03342312580649282,1.1043794296853562,0.45936817266578983,-0.9819389270251816,2.190487341017616,1.7446827943281622,-1.139131420663445,-0.8582069933409259,-1.3207880571551527,-3.8649318901586445
Nr1d1(+),2.871013169081401,3.0768979632631916,-3.1858692414246335,-0.5963482110256748,3.016377154862613,9.57229382646928,-0.4454799091566867,-0.5219385807848371,-7.321987950006855,-12.636108198799146
Nr1h2(+),0.9300162608804773,0.3512498701287715,-1.2062151531018073,1.8091159685434863,2.030947576025897,2.217975422668524,-0.897127657284118,-0.32433050594936624,-1.2739080568460097,-4.582996060375429
Nr1h4(+),2.617911845681218,12.369341922202052,2.0526723278024614,1.0329739584008413,0.0003014250703964572,-0.09661789517537013,-1.8696018479772283,0.36830825780205834,-5.423390333406394,-10.603623012774907
Nr1i2(+),-2.238812286027324,0.8863192047032553,-2.129432648760086,-2.289632820095043,0.11953747188919928,10.318299755623288,-2.6798845879380355,1.9981280402187345,-2.707761508723243,-6.44855474679648
Nr1i3(+),8.854914843549484,0.026693185317951267,1.7550052951590172,-0.6794157071343431,2.1159093153065314,0.5881813444371572,-1.0136882107375784,0.4524035199049283,-2.09510419936333,-10.384502821351017
Nr2c2(+),2.8885000263421903,-4.220564905141877,5.957000458288083,2.6763106800239,12.543726107360365,6.406970804741995,1.3579830716107204,-0.7094437808846793,-4.483805354292013,-22.292300808567514
Nr2f1(+),3.9095843698865154,12.580990826882678,-3.1054730626515132,-0.8260503614705463,-3.2420669592820452,4.922319916652849,-1.2543589965172093,-0.2706078474978263,-4.845979857471892,-11.173040421775601
Nr2f2(+),6.083990300418869,-0.5471467687742634,-0.3998204268327787,-2.0502207975624356,13.082274223496277,6.363230542546364,-0.41706049123474487,-2.683774329218677,-8.691967079877475,-19.964508564737866
Nr2f6(+),-2.6621391542469635,-2.9961640692799834,-2.3261746382823083,-0.20712834215433076,2.2675815947546027,-0.6311259359003992,-1.6153305908126427,-1.2029301427053678,3.48448449628852,3.152603550298055
Nr3c1(+),4.411895303722607,8.033138976748216,1.3353000858048791,3.9776538812997693,2.820495928878854,6.472286146469693,2.2335689968769827,2.8156858011767816,-10.779047998606556,-18.521460724649607
Nr4a2(+),1.756478883323086,3.072270014678805,0.44311228194017716,-0.8380242585250259,2.540265174640566,-1.217805484717058,0.3336233665272517,-0.9650450080383959,-2.672712811192777,-3.877336745840181
Nrf1(+),5.700354670061708,-0.5502898469388872,8.619678337320057,1.7672628556484085,5.523486266924256,-0.6945719590447582,1.2976149634750267,0.36853166422258216,-6.784548358750438,-11.347567930761507
Onecut2(+),-0.5183978095195424,2.6246897268051703,0.26400296821856384,-0.7696033770857673,1.3177695075636862,-0.06969894066824861,-0.7210793737460017,-0.6726345085911073,-0.7949778674333431,-2.244827751467626
Otx1(+),1.126168623305102,-1.3384117655135326,-0.9633053048333817,-1.0452955575597473,4.411050559422342,2.7363010655526114,-1.4887237892293517,0.02659575700451801,-1.8871352848554332,-5.255345610177782
Ovol2(+),-3.4605532838572155,-3.0699427512862885,-0.7923350135328026,-0.9657613946724369,6.101206130216222,5.548753752653821,-0.19920558447471542,0.1627975832424923,-0.4817104595356385,-6.064273313530851
Pax1(+),0.7084807836297484,-0.2841155120475463,-0.7960715617246508,-0.40724648724068635,0.21414125331879638,0.5133325612767967,0.09112911383319106,-0.35593837209882906,-0.22040061728477298,-0.4575670808180065
Pax7(+),6.2417813400260655,3.105909978064558,1.389536226012868,0.06692154732746956,-0.2655617841718902,-3.1803122920377738,-1.0337124791806955,-0.9830095182102261,-2.2599238881581747,-3.2639559910418527
Pbx1(+),13.011601308613722,16.41247695265458,-2.912094079233526,-2.1762462076276092,11.106780060898696,18.94893423624076,0.8998901508502203,0.8759599556761213,-23.27715796746081,-56.29080249557398
Pbx3(+),2.293037641508507,10.964246898132783,44.212879451455315,19.802638015739955,-5.367737132045094,-8.036110482711381,-1.333680955309673,-0.8785636036433673,-8.282323198157226,-16.448830368194216
Pbx4(+),1.4156065437842842,-2.079755263245409,-1.1189641495701539,2.4789522644241413,4.952987303194691,-1.7721500481160095,-1.2378150801818673,-0.6884960679317063,5.648046077429549,-6.298398985550916
Peg3(+),2.5447913504923796,1.6126324546232857,3.016539181081393,0.2063921771775653,3.4154687123066667,-2.908656070550063,1.0574457228732637,0.43753054556936466,-1.229684795346766,-5.638622086492518
Phf20(+),-4.992986010361995,-2.7671614713368022,-1.4046042838013828,0.3543664099959979,0.5974367636456522,0.34701264345887145,0.7993753948534041,-0.517497639588052,2.3101350369788713,4.995547950415318
Phf21a(+),-0.5123157500714087,-1.3612480474663828,-0.2032988245339711,-2.07638340747765,-5.465500089053345,-10.409913144076324,-1.1779957111494737,-0.6805780812326477,5.313439915140576,17.770759094403946
Pitx3(+),8.813816046680245,7.766558496009334,-4.227665981397329,-0.9293286671732743,-5.981238358302976,15.682913395381357,-3.5218180102879146,0.9160172700804876,-8.719658992704058,-16.88190442142557
Pknox1(+),1.8542385688046,3.107912182018117,-2.3886059447933796,-1.0907170170587321,-4.917192148669457,-3.2021648065263677,-1.4985480411328451,-1.2266063494198365,13.285143422982578,-1.8694066013791217
Plagl1(+),2.51885655529519,1.3224936782948087,2.6213805023724572,0.6631381945144953,2.223491772059506,0.07761539583666896,-0.37295763024149153,-1.6555033917970012,-2.4890298978521974,-5.47851484045618
Pou1f1(+),-6.653690189299755,-5.084433314709977,-2.822499758134845,-2.394359109277796,10.523077200968928,17.235610201547914,-1.9730404351207051,-1.3616982692365263,-7.363426601969392,-11.809128582793218
Pou2f1(+),16.14605578546981,7.134565982673254,-2.818160022848787,-0.5978749869915168,-7.398994741972629,-8.047740232541301,-2.2844273883781487,-2.135876274857279,0.20047119981560912,-0.6924878231744276
Pou2f3(+),2.2818480630374336,0.5716720375776186,-1.7066677016181615,-1.014555781366498,1.6024501469889538,9.32563227101941,-0.3995253234936071,-0.5913050144553389,-5.276469512062396,-9.934453692311267
Pou5f1(+),9.350098981096338,10.850005712530104,-4.136856762932399,-0.1223286918377289,-1.7085537177285983,-2.3310357046333388,-2.190988179003935,-0.18726274422216752,-6.38234247486681,-6.257081506732354
Ppara(+),6.877819118030104,5.080957433387883,-0.3683709305371692,3.4405398060019934,2.2654005642984423,1.620910759558707,-0.36755029011416646,-0.24084325636797324,-6.662176342594793,-11.507068534676591
Pparg(+),6.380618231582566,5.018344810455856,-0.608654740944517,1.9637345896741842,-1.5113857864287836,0.06872475694493507,1.6577274005768294,3.501277845299186,-2.4427085850537194,-8.85671832521165
Prdm1(+),1.6000735024565036,1.5771020676198801,2.6370104055306087,0.18458843014884554,0.34574202837501694,-2.500067727695071,-0.6349766441917671,-0.4784056052908089,-1.3733708701404876,-0.6601298324308187
Prdm5(+),36.55468070221966,25.306967759144996,-2.8001654604442954,-0.8491402639402635,-5.6401149955858125,-11.840822129841673,-2.577879504254314,-2.682199135724446,-11.523633530460069,-21.035673988678607
Prrx2(+),2.592132404054419,-4.880826214171965,8.755502615642978,0.2894251992488162,14.71552187958734,2.36160296732774,0.800660486903912,-1.2668678901767505,-8.063896041024153,-16.476790966705785
Pura(+),2.001128870474116,-1.8342458440726037,-0.4863580820223263,0.5427947082531744,2.856675283966013,-1.0807183931782498,-2.001824971450304,-1.2113612272266427,1.342455391351024,-1.9711262592125072
Rara(+),-1.405168724713981,-0.03949376092980537,0.17760054514414397,0.39296729926562435,-1.6711078548955516,0.637599480087897,0.9564363741118804,0.364408345545654,1.8263874782555565,0.5958794248884437
Rarb(+),6.4157792446598885,9.320956317952326,1.8902429978534565,0.9897438123451702,2.9099158529854074,-0.19229449998924603,-0.5850772801824243,-0.11793880256156229,-5.8202128392746,-14.737306927789565
Rarg(+),31.872731579742652,3.4713492639948424,0.9278572712446924,-2.5610830298924387,-1.1010753560099837,-7.9409662771889105,-0.23881015322014396,-1.0170030123741758,-6.911126002617847,-14.358210127743524
Rel(+),2.6561491294608226,1.6286362817004632,3.8645793183255273,2.0514620535603174,0.10202960567108138,2.701815433053708,1.3926945035380665,2.967256138241321,-5.388954705294666,-7.40306351489045
Rela(+),-2.985618517060496,-6.104707717138511,0.18533701583749929,-0.8992121044927774,6.363846258952188,11.881437484161836,1.5635145898236904,0.9961702662835767,-6.2062968596392665,-8.596370949465042
Relb(+),18.613709603859558,1.7427646058015442,6.6907465399066535,-0.2618820945197484,14.59886395350107,-4.4768630042162485,1.5718721671835363,-1.1887050143308804,-12.678340010915903,-26.014894079629315
Rfx1(+),2.146498410922424,8.963143953210334,0.36666177379835274,3.162775137400131,-4.9443308265850625,0.24282044079460718,-2.0918672850627495,-1.1875117446058252,-3.210009586276589,-2.706610269424553
Rfx2(+),10.692308480296601,17.11086613594519,-0.5121310855627226,-2.257982875312952,-0.9385070902438418,-4.437750124432732,-0.9332865296087792,-1.118685031515327,-7.473603568643098,-12.180380445094546
Rfx3(+),-1.9011395329056913,0.748283046607211,1.3368851707836789,1.014915834556672,3.8170692103036172,5.203287288056407,0.392079577997569,0.9077077603182,-2.904958544680398,-8.548388322626602
Rfx4(+),-1.593008592881754,4.424511709442881,0.40341056116496743,1.7121335914866849,-1.0981373343161613,3.3286750375410463,-0.7463347761027078,0.7607220825595211,-2.019510332799349,-4.36846361790153
Rfx5(+),10.557201462965411,12.285485973814259,-2.5379223646255444,-1.419912423111062,-2.895723944093434,-2.945117940395883,-2.099844765076636,-1.6467435338801102,-3.5228768457505852,-8.692368343840778
Rfxank(+),3.1832327922760366,0.1286174128573454,-1.469391330603304,-2.0208556214036513,5.604604546570447,1.7612491826013688,-1.571557622956443,-1.651856669790694,-3.2183052827774543,-6.783727174563885
