,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Stat1,153,0.249185667752443,2,0.003257328990228013,151,0.24592833876221498,449.0,0.7652229430562314,WT_DM
Zeb1,149,0.24267100977198697,3,0.004885993485342019,146,0.23778501628664495,837.0,0.9180109763704027,WT_DM
Fli1,140,0.2280130293159609,3,0.004885993485342019,137,0.22312703583061888,344.0,1.0,WT_DM
Zbtb7c,95,0.15472312703583063,5,0.008143322475570033,90,0.1465798045602606,1823.0,0.2971207880082043,WT_DM
Mef2c,94,0.15309446254071662,7,0.011400651465798045,87,0.14169381107491857,2138.0,0.2607958348506704,WT_DM
Ehf,86,0.14006514657980457,2,0.003257328990228013,84,0.13680781758957655,631.0,0.16174659462064975,WT_DM
Pax5,84,0.13680781758957655,3,0.004885993485342019,81,0.13192182410423453,828.0,0.350043009649742,WT_DM
Bcl11a,73,0.11889250814332247,2,0.003257328990228013,71,0.11563517915309446,561.0,0.20582217340744718,WT_DM
Creb5,66,0.10749185667752444,9,0.014657980456026058,57,0.09283387622149837,861.0,0.20046986905179573,WT_DM
Npas3,56,0.09120521172638436,7,0.011400651465798045,49,0.07980456026058631,755.0,0.16124742872977535,WT_DM
Plagl1,56,0.09120521172638436,0,0.0,56,0.09120521172638436,0.0,0.10523089475804079,WT_DM
Etv5,54,0.08794788273615635,3,0.004885993485342019,51,0.08306188925081433,785.0,0.1774966140020389,WT_DM
Klf12,52,0.08469055374592833,0,0.0,52,0.08469055374592833,0.0,0.13654302016999248,WT_DM
Patz1,50,0.08143322475570032,1,0.0016286644951140066,49,0.07980456026058631,254.0,0.10293875604978432,WT_DM
Grhl1,43,0.07003257328990228,1,0.0016286644951140066,42,0.06840390879478828,276.0,0.08156889583133214,WT_DM
Pbx3,43,0.07003257328990228,4,0.006514657980456026,39,0.06351791530944625,1080.0,0.14867229396101464,WT_DM
E2f3,41,0.06677524429967427,1,0.0016286644951140066,40,0.06514657980456026,149.0,0.07373758761090003,WT_DM
Bcl11b,41,0.06677524429967427,3,0.004885993485342019,38,0.06188925081433225,474.0,0.43284548560859115,WT_DM
Smad1,37,0.06026058631921824,3,0.004885993485342019,34,0.05537459283387622,975.0,0.11789869441026712,WT_DM
Tcf7l2,36,0.05863192182410423,3,0.004885993485342019,33,0.05374592833876222,353.0,0.09496892213144949,WT_DM
Ikzf1,35,0.057003257328990226,4,0.006514657980456026,31,0.050488599348534204,353.0,0.3747341104710854,WT_DM
Foxn3,35,0.057003257328990226,3,0.004885993485342019,32,0.05211726384364821,483.0,0.11838002697453995,WT_DM
Lef1,35,0.057003257328990226,3,0.004885993485342019,32,0.05211726384364821,96.0,0.21993384509995692,WT_DM
Rora,35,0.057003257328990226,3,0.004885993485342019,32,0.05211726384364821,387.0,0.05816754472437254,WT_DM
Esrrg,34,0.05537459283387622,1,0.0016286644951140066,33,0.05374592833876222,275.0,0.06817136166074207,WT_DM
Foxa3,34,0.05537459283387622,0,0.0,34,0.05537459283387622,0.0,0.08713357335916633,WT_DM
Ebf1,32,0.05211726384364821,3,0.004885993485342019,29,0.04723127035830619,289.0,0.1622471720225084,WT_DM
Klf5,29,0.04723127035830619,0,0.0,29,0.04723127035830619,0.0,0.07012506186974325,WT_DM
Foxp1,26,0.04234527687296417,1,0.0016286644951140066,25,0.04071661237785016,41.0,0.09207983612223497,WT_DM
Hdac2,25,0.04071661237785016,0,0.0,25,0.04071661237785016,0.0,0.046159693724095986,WT_DM
Trp63,24,0.03908794788273615,7,0.011400651465798045,17,0.02768729641693811,208.0,0.1091546038745628,WT_DM
Prrx1,22,0.035830618892508145,0,0.0,22,0.035830618892508145,0.0,0.029196559371017023,WT_DM
Egr2,22,0.035830618892508145,0,0.0,22,0.035830618892508145,0.0,0.05062042608467214,WT_DM
