,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Fli1,177,0.30998248686514884,4,0.0070052539404553416,173,0.30297723292469353,719.0,1.0,KO_DM
Zeb1,133,0.2329246935201401,2,0.0035026269702276708,131,0.22942206654991243,337.0,0.8559519106288999,KO_DM
Stat1,131,0.22942206654991243,2,0.0035026269702276708,129,0.22591943957968477,96.0,0.7220557221305428,KO_DM
Pax5,124,0.2171628721541156,2,0.0035026269702276708,122,0.2136602451838879,594.0,0.3348924363889309,KO_DM
Mef2c,90,0.15761821366024517,7,0.012259194395796848,83,0.14535901926444833,2946.0,0.20669150378789633,KO_DM
Pbx3,84,0.14711033274956217,3,0.005253940455341506,81,0.14185639229422067,1877.0,0.18209345370907662,KO_DM
Creb5,77,0.13485113835376533,10,0.017513134851138354,67,0.11733800350262696,2159.0,0.23771062647832575,KO_DM
Etv5,76,0.1330998248686515,10,0.017513134851138354,66,0.11558669001751314,5262.0,0.2244781455027381,KO_DM
Zbtb7c,75,0.13134851138353765,9,0.01576182136602452,66,0.11558669001751314,1583.0,0.22091716695309838,KO_DM
Npas3,69,0.12084063047285463,12,0.021015761821366025,57,0.09982486865148861,3251.0,0.19874184688585012,KO_DM
E2f3,66,0.11558669001751314,1,0.0017513134851138354,65,0.1138353765323993,858.0,0.1352279048254788,KO_DM
Bcl11a,63,0.11033274956217162,1,0.0017513134851138354,62,0.1085814360770578,164.0,0.13666578685884487,KO_DM
Ehf,58,0.10157618213660245,3,0.005253940455341506,55,0.09632224168126094,498.0,0.06842516636617822,KO_DM
Ebf1,54,0.09457092819614711,4,0.0070052539404553416,50,0.08756567425569177,189.0,0.2041774108894353,KO_DM
Bcl11b,52,0.09106830122591944,4,0.0070052539404553416,48,0.0840630472854641,1193.0,0.36004020550480464,KO_DM
Klf12,44,0.07705779334500876,0,0.0,44,0.07705779334500876,0.0,0.08636600379904737,KO_DM
Patz1,41,0.07180385288966724,0,0.0,41,0.07180385288966724,0.0,0.07695236408421954,KO_DM
Ikzf1,40,0.07005253940455342,5,0.008756567425569177,35,0.06129597197898424,664.0,0.3160372707408685,KO_DM
Trp63,39,0.06830122591943957,6,0.010507880910683012,33,0.05779334500875657,451.0,0.1671950080176217,KO_DM
Lef1,39,0.06830122591943957,3,0.005253940455341506,36,0.06304728546409807,113.0,0.19387826853656578,KO_DM
Esrrg,39,0.06830122591943957,8,0.014010507880910683,31,0.0542907180385289,3701.0,0.09054039055429049,KO_DM
Foxn3,33,0.05779334500875657,4,0.0070052539404553416,29,0.050788091068301226,675.0,0.15685614456635025,KO_DM
Tcf7l2,32,0.05604203152364273,4,0.0070052539404553416,28,0.04903677758318739,1372.0,0.04945910702696394,KO_DM
Nfib,30,0.05253940455341506,5,0.008756567425569177,25,0.043782837127845885,1013.0,0.08655049716182317,KO_DM
Grhl1,26,0.04553415061295972,1,0.0017513134851138354,25,0.043782837127845885,76.0,0.04884581178414393,KO_DM
Rora,24,0.04203152364273205,5,0.008756567425569177,19,0.03327495621716287,306.0,0.08929147710471272,KO_DM
Plagl1,22,0.03852889667250438,0,0.0,22,0.03852889667250438,0.0,0.035187201137604186,KO_DM
Thrb,22,0.03852889667250438,1,0.0017513134851138354,21,0.03677758318739054,42.0,0.036844839882879905,KO_DM
Smad1,20,0.03502626970227671,0,0.0,20,0.03502626970227671,0.0,0.028680285701760823,KO_DM
Pbx1,19,0.03327495621716287,2,0.0035026269702276708,17,0.0297723292469352,1038.0,0.04630898684470663,KO_DM
