,condition_tvalue,abs_tvalue
Elf1(+),5.179384422097034,5.179384422097034
Zfp41(+),-5.145388099835261,5.145388099835261
Elk4(+),-5.144395329308166,5.144395329308166
Crem(+),-5.13846278218909,5.13846278218909
Foxo4(+),-5.045271722393514,5.045271722393514
Sox10(+),-4.998435299558441,4.998435299558441
Clock(+),-4.887186479457249,4.887186479457249
Spi1(+),-4.84434053251565,4.84434053251565
Zbtb25(+),4.836910231043426,4.836910231043426
Nr1i3(+),-4.800439191877603,4.800439191877603
Hoxa5(+),-4.7582986925271875,4.7582986925271875
E2f7(+),-4.648182637403835,4.648182637403835
Ovol2(+),-4.6399191824331,4.6399191824331
Zbtb11(+),-4.623435506766001,4.623435506766001
Nfatc1(+),-4.623362188910845,4.623362188910845
Bach1(+),-4.597774861221816,4.597774861221816
Foxo1(+),-4.577280414996316,4.577280414996316
Glis2(+),-4.56837996427532,4.56837996427532
Zfp595(+),-4.55640003715442,4.55640003715442
E2f2(+),-4.495025177607762,4.495025177607762
Tfdp1(+),-4.420532271747892,4.420532271747892
Mxd1(+),-4.404083650184085,4.404083650184085
Dlx4(+),4.4034405406328245,4.4034405406328245
Hoxd8(+),-4.372849339405312,4.372849339405312
E2f8(+),-4.344916403305985,4.344916403305985
Nfatc2(+),-4.3072297045893295,4.3072297045893295
Phf21a(+),4.221840241852614,4.221840241852614
Irf4(+),-4.162460979668636,4.162460979668636
Ube2k(+),4.151025047714723,4.151025047714723
Foxm1(+),-4.124818379348887,4.124818379348887
Zfp60(+),-4.025838085498948,4.025838085498948
Prrx2(+),-4.011752186990476,4.011752186990476
Tbx20(+),-4.005383787048569,4.005383787048569
Hmga1b(+),-3.981139801726173,3.981139801726173
Irf1(+),-3.9273754837982713,3.9273754837982713
Foxj2(+),-3.909011240439282,3.909011240439282
Nr2f2(+),-3.8106223703463384,3.8106223703463384
Runx3(+),-3.8095241535191247,3.8095241535191247
Zbtb20(+),3.7932728968109783,3.7932728968109783
Hoxb4(+),-3.7716762194248994,3.7716762194248994
Mzf1(+),-3.7311826219141064,3.7311826219141064
Zfhx2(+),-3.682514531766862,3.682514531766862
Nfe2l3(+),-3.6498066979092316,3.6498066979092316
Pbx3(+),-3.6259164895056673,3.6259164895056673
Zfp457(+),-3.617959397785739,3.617959397785739
Maf(+),-3.6175156510434126,3.6175156510434126
Gata2(+),-3.6021719444197164,3.6021719444197164
Zfp592(+),-3.594142085362974,3.594142085362974
Zfp536(+),-3.5886014476248413,3.5886014476248413
Stat6(+),3.5714188637768416,3.5714188637768416
Nfib(+),3.568266562227023,3.568266562227023
Klf4(+),-3.5421315647237024,3.5421315647237024
Ets2(+),-3.526981997603304,3.526981997603304
Batf(+),3.5083516893428968,3.5083516893428968
Ikzf1(+),-3.389091678017276,3.389091678017276
Ahr(+),-3.336996226897605,3.336996226897605
Fli1(+),-3.3355353394825076,3.3355353394825076
Atf2(+),-3.326116167377057,3.326116167377057
Srebf2(+),-3.3200772893217803,3.3200772893217803
Hoxa4(+),-3.283322482561982,3.283322482561982
Nfic(+),-3.2675820955157087,3.2675820955157087
Ikzf3(+),-3.2612337664135116,3.2612337664135116
Tfap2a(+),-3.2052130287062335,3.2052130287062335
Erf(+),-3.199281964293251,3.199281964293251
Erg(+),-3.198606308471233,3.198606308471233
Pitx3(+),-3.1792907850779546,3.1792907850779546
Tead4(+),-3.17502787565978,3.17502787565978
Vdr(+),-3.169042796864479,3.169042796864479
Rarg(+),-3.156272319889558,3.156272319889558
Ets1(+),-3.143189574628508,3.143189574628508
Etv3(+),-3.1427017274385936,3.1427017274385936
Tead1(+),-3.1402222097315398,3.1402222097315398
Zfp995(+),-3.138935074321071,3.138935074321071
Atf5(+),3.115892376341674,3.115892376341674
Mybl1(+),-3.1072604096513654,3.1072604096513654
Zfp882(+),-3.0992834711181567,3.0992834711181567
Zfp605(+),-3.0504548435441268,3.0504548435441268
Hoxc6(+),-2.999992375426514,2.999992375426514
Emx2(+),-2.991308287776537,2.991308287776537
Lef1(+),-2.990181341001944,2.990181341001944
Prdm5(+),-2.9900006540375554,2.9900006540375554
Smad4(+),-2.9822013036089263,2.9822013036089263
Sox9(+),2.920362153191846,2.920362153191846
Etv5(+),-2.9120283770983417,2.9120283770983417
Nfatc3(+),2.905748642612158,2.905748642612158
Hoxc4(+),-2.875836920645085,2.875836920645085
Mynn(+),-2.8730824091916114,2.8730824091916114
Meox1(+),-2.868746292944713,2.868746292944713
Hoxa7(+),-2.867313382638411,2.867313382638411
Rorc(+),-2.862264864664995,2.862264864664995
Zfp174(+),-2.8443680219297356,2.8443680219297356
Mybl2(+),-2.843565333946227,2.843565333946227
Bhlhe40(+),2.831753287014553,2.831753287014553
Myc(+),-2.808474811359751,2.808474811359751
Usf2(+),-2.805086060970909,2.805086060970909
Cebpa(+),-2.763962802771608,2.763962802771608
Hnf4g(+),-2.761151715897879,2.761151715897879
Zfp759(+),-2.750198508448176,2.750198508448176
Zfp329(+),-2.6955190908230655,2.6955190908230655
Zfp472(+),2.6925630885604575,2.6925630885604575
Myb(+),-2.6836164704960725,2.6836164704960725
Foxa2(+),-2.651636197546392,2.651636197546392
Eomes(+),-2.635231317573783,2.635231317573783
Elk3(+),-2.6314068880341033,2.6314068880341033
Irf2(+),-2.6187014550786167,2.6187014550786167
Gfi1(+),-2.617258870846127,2.617258870846127
Dlx5(+),-2.6166601298971424,2.6166601298971424
Creb3l2(+),-2.532682743134066,2.532682743134066
Elk1(+),-2.519219788985661,2.519219788985661
Brf1(+),-2.514300722733661,2.514300722733661
Mtf2(+),2.493901869016367,2.493901869016367
En2(+),-2.4910923669800873,2.4910923669800873
Irf5(+),-2.4812346411347237,2.4812346411347237
Nr2f1(+),-2.4650391913833527,2.4650391913833527
Vsx1(+),-2.4641410806680364,2.4641410806680364
Tbx5(+),-2.4416840729981173,2.4416840729981173
Hnf1a(+),-2.4299728576768556,2.4299728576768556
Alx4(+),-2.4160155856740433,2.4160155856740433
Zfp874a(+),-2.407287607054498,2.407287607054498
Gcm1(+),-2.401129634987053,2.401129634987053
Hsf1(+),-2.371412501427751,2.371412501427751
Egr2(+),-2.3626239386223,2.3626239386223
Tead3(+),-2.2919516460156184,2.2919516460156184
Hbp1(+),-2.287546585687971,2.287546585687971
Ikzf5(+),-2.2870629077673743,2.2870629077673743
Tcf3(+),2.2830226173844563,2.2830226173844563
Zfp449(+),-2.273070174928962,2.273070174928962
Peg3(+),-2.247288999087167,2.247288999087167
Zeb1(+),-2.247248209216614,2.247248209216614
Nobox(+),-2.24413416427315,2.24413416427315
Tbx15(+),-2.235468111257574,2.235468111257574
Otx1(+),-2.2327051093411785,2.2327051093411785
Rfx3(+),-2.2318894252004156,2.2318894252004156
Ltf(+),-2.2302159350957025,2.2302159350957025
Pou5f1(+),2.2202066819972286,2.2202066819972286
Nfyc(+),-2.2084896609880547,2.2084896609880547
Nr1h4(+),-2.2066891623022653,2.2066891623022653
Zfp74(+),-2.1917651831800136,2.1917651831800136
Bclaf1(+),2.1885819931518884,2.1885819931518884
Zfp811(+),-2.180042668809202,2.180042668809202
Zfp979(+),2.1774191159789824,2.1774191159789824
Tal1(+),-2.1720801559121243,2.1720801559121243
Zfp94(+),2.1645202186780255,2.1645202186780255
Smad3(+),2.157573107114968,2.157573107114968
Satb2(+),-2.1392004853967053,2.1392004853967053
Pura(+),-2.13028218846231,2.13028218846231
Smad1(+),-2.128895836969804,2.128895836969804
Nkx6-2(+),2.107989800573333,2.107989800573333
Hoxa1(+),-2.0981512679913323,2.0981512679913323
Hif1a(+),-2.0917813982277296,2.0917813982277296
Vps4b(+),-2.085764619166125,2.085764619166125
Lmx1a(+),-2.0823437156341167,2.0823437156341167
Nfatc4(+),-2.0768217996076164,2.0768217996076164
Hmga2(+),-2.0342810691448205,2.0342810691448205
Hoxd10(+),-2.0250175628861147,2.0250175628861147
Cers3(+),-2.0183642655843936,2.0183642655843936
Zfp287(+),-1.9899932730177587,1.9899932730177587
Nfkb2(+),-1.946261340730733,1.946261340730733
Nfe2l1(+),-1.9431411611675804,1.9431411611675804
Atf1(+),1.9407354234713663,1.9407354234713663
Bach2(+),-1.9328691875412913,1.9328691875412913
Dmrta2(+),-1.9225260707847533,1.9225260707847533
Tbp(+),-1.9166503228508938,1.9166503228508938
Hltf(+),-1.9126557205587869,1.9126557205587869
Zfp748(+),-1.902753092949824,1.902753092949824
Nkx2-4(+),-1.8858648125339932,1.8858648125339932
Ilf2(+),1.8837026028096822,1.8837026028096822
Rfx5(+),-1.8807759345116126,1.8807759345116126
Msx3(+),-1.8597365253199418,1.8597365253199418
Etv4(+),-1.8549734148523722,1.8549734148523722
Klf2(+),-1.8069423059556369,1.8069423059556369
Zbtb7a(+),-1.8039074561806419,1.8039074561806419
Foxi1(+),-1.7998552368796528,1.7998552368796528
Zbtb17(+),1.7719851481931326,1.7719851481931326
Jun(+),-1.7675060307260466,1.7675060307260466
Esrra(+),-1.7526782868268798,1.7526782868268798
Ncoa1(+),1.7426839248131198,1.7426839248131198
Nfya(+),1.732203595959774,1.732203595959774
Ascl1(+),-1.7286703766489486,1.7286703766489486
Zfp639(+),1.7162037217676902,1.7162037217676902
Thap1(+),-1.707191336999563,1.707191336999563
Zzz3(+),-1.6981291016324669,1.6981291016324669
Creb1(+),1.693091268944556,1.693091268944556
Zbtb14(+),-1.6920795873188081,1.6920795873188081
Nfyb(+),-1.6877611584931933,1.6877611584931933
Meis3(+),-1.6818882849962538,1.6818882849962538
Rfxap(+),-1.6719709365392375,1.6719709365392375
Msx2(+),1.6678455295259644,1.6678455295259644
Tfeb(+),-1.667597907419598,1.667597907419598
Hey2(+),-1.6646387621943741,1.6646387621943741
Etv1(+),1.654661153530732,1.654661153530732
Zfp647(+),-1.6512978400245537,1.6512978400245537
Rfx1(+),1.650963170846511,1.650963170846511
Hoxd3(+),-1.65017485352778,1.65017485352778
Fosl2(+),-1.6393426958678436,1.6393426958678436
Zfp740(+),1.6253986877254396,1.6253986877254396
E2f6(+),-1.619824538831136,1.619824538831136
Klf9(+),-1.6111293797881014,1.6111293797881014
Zfp738(+),-1.6033255208289334,1.6033255208289334
Tfap2d(+),-1.5972571572160128,1.5972571572160128
Nr1h2(+),-1.5756888568948424,1.5756888568948424
Hoxc8(+),1.5750724840236454,1.5750724840236454
Thra(+),1.5680782724324718,1.5680782724324718
Ahdc1(+),-1.5619203434811721,1.5619203434811721
Zfp64(+),-1.5438340208411063,1.5438340208411063
Foxd2(+),-1.5438340208411054,1.5438340208411054
Dbp(+),1.5207198350116344,1.5207198350116344
Dlx1(+),-1.513876610845429,1.513876610845429
Zscan29(+),-1.5060237193520327,1.5060237193520327
Zfp574(+),1.4887137596482394,1.4887137596482394
Irx4(+),-1.4876582092806288,1.4876582092806288
Mxd4(+),-1.454440673917719,1.454440673917719
Pparg(+),-1.451865788355696,1.451865788355696
Trp73(+),-1.4423440509671233,1.4423440509671233
Zfp560(+),1.440031092092254,1.440031092092254
Sp2(+),1.4290111349127463,1.4290111349127463
Ing4(+),-1.3957295863832182,1.3957295863832182
Pou2f3(+),-1.3653096465819687,1.3653096465819687
Mef2c(+),-1.359455709921214,1.359455709921214
Usf1(+),-1.3265695673472822,1.3265695673472822
Zfp771(+),-1.3194886842810742,1.3194886842810742
Srf(+),-1.3190096901827753,1.3190096901827753
Arntl(+),-1.3129811712029291,1.3129811712029291
Lbx2(+),-1.3052116942777168,1.3052116942777168
Rfxank(+),-1.302496318425166,1.302496318425166
Thrb(+),-1.298835806863183,1.298835806863183
Zfp217(+),1.2984329909194356,1.2984329909194356
Plagl1(+),-1.2831274576348655,1.2831274576348655
Zscan12(+),1.2590727579824301,1.2590727579824301
Sin3a(+),-1.2389346658484788,1.2389346658484788
Rel(+),1.2342584724413044,1.2342584724413044
Arid3a(+),1.2325324156544442,1.2325324156544442
Foxa3(+),-1.1980445641341555,1.1980445641341555
Rela(+),1.1920852364879826,1.1920852364879826
Zfp943(+),-1.1915900047603165,1.1915900047603165
Cux1(+),-1.1882005777130955,1.1882005777130955
Kmt2b(+),-1.1869750374127714,1.1869750374127714
Zfp358(+),-1.1772765583059774,1.1772765583059774
Lhx4(+),1.1540013759765544,1.1540013759765544
Msc(+),1.1488866394315833,1.1488866394315833
Rslcan18(+),1.1391596107351838,1.1391596107351838
Zfp558(+),1.1176239541978417,1.1176239541978417
Sox18(+),-1.1154264987108953,1.1154264987108953
Hoxb9(+),1.1028972987981605,1.1028972987981605
Rxrb(+),-1.102636558506506,1.102636558506506
Prdm1(+),1.1013695237673113,1.1013695237673113
Jdp2(+),-1.0949220682150305,1.0949220682150305
Rara(+),-1.0883399038406099,1.0883399038406099
Gli2(+),-1.083791312893135,1.083791312893135
Nr1i2(+),-1.0715025180900082,1.0715025180900082
Spdef(+),-1.0683902372658596,1.0683902372658596
Alx1(+),1.0596477566962723,1.0596477566962723
Zbtb41(+),1.0498322511326994,1.0498322511326994
Tfe3(+),1.0335701059237712,1.0335701059237712
Ebf3(+),-1.0303354391713115,1.0303354391713115
Mlx(+),-1.0231216514783643,1.0231216514783643
Max(+),-1.0215997762862095,1.0215997762862095
Mafg(+),-1.0213346403244017,1.0213346403244017
Zfp985(+),-1.006505249050384,1.006505249050384
Tcf7l2(+),-1.0003412374399074,1.0003412374399074
Zfp101(+),-0.9946921581120944,0.9946921581120944
Atf3(+),-0.9907936812682249,0.9907936812682249
Nr2f6(+),-0.9647408757878131,0.9647408757878131
Gabpa(+),-0.9619563563580754,0.9619563563580754
Zbtb5(+),-0.9562240897909952,0.9562240897909952
Maff(+),0.9306100790905707,0.9306100790905707
Mafb(+),0.9171463258560505,0.9171463258560505
Irf8(+),-0.9114487394178867,0.9114487394178867
Zbtb24(+),0.9043697346840923,0.9043697346840923
Dlx3(+),-0.880102685448607,0.880102685448607
Arnt(+),0.8758222668333652,0.8758222668333652
Hoxb3(+),0.8694636650279485,0.8694636650279485
Fosl1(+),0.868201951634938,0.868201951634938
Foxn1(+),0.8458167241939463,0.8458167241939463
Zfp354c(+),-0.8451800994343122,0.8451800994343122
Nfe2l2(+),0.8391204163726302,0.8391204163726302
Nr4a2(+),0.8236071121881465,0.8236071121881465
Hoxa2(+),-0.8206473402462598,0.8206473402462598
Mitf(+),-0.81772536362807,0.81772536362807
Onecut2(+),-0.8005181852829597,0.8005181852829597
Rfx4(+),-0.7905972536432052,0.7905972536432052
Hnf4a(+),0.7800171122029979,0.7800171122029979
Zfp341(+),-0.7614988665951709,0.7614988665951709
Sox5(+),0.7451982898388501,0.7451982898388501
Gata1(+),0.7329392242944979,0.7329392242944979
Zfp78(+),0.727081143384038,0.727081143384038
Tfap4(+),0.7069584754228787,0.7069584754228787
Elf3(+),0.7005301351166251,0.7005301351166251
Zfp629(+),0.6976291245067578,0.6976291245067578
Arid5b(+),-0.6919356483028302,0.6919356483028302
Hnf1b(+),0.6915006249180067,0.6915006249180067
Bptf(+),-0.6882624795866742,0.6882624795866742
Rsl1(+),0.6833258697158047,0.6833258697158047
Hlx(+),0.6771629578635286,0.6771629578635286
Ddit3(+),0.6686925343334768,0.6686925343334768
2610021A01Rik(+),-0.6659864492201427,0.6659864492201427
Snai1(+),-0.6592040120238956,0.6592040120238956
Zfy1(+),-0.6552579725013151,0.6552579725013151
Zfp952(+),0.6480138718349552,0.6480138718349552
Barhl1(+),0.6480138718349545,0.6480138718349545
Tbx1(+),0.6480138718349542,0.6480138718349542
Zfp9(+),0.6480138718349541,0.6480138718349541
Srebf1(+),-0.6308812846815489,0.6308812846815489
Phf20(+),0.6287817811690545,0.6287817811690545
Sp3(+),-0.6138222137743928,0.6138222137743928
Zscan26(+),-0.6031750403065613,0.6031750403065613
Mtf1(+),-0.6030039061485006,0.6030039061485006
Zfp12(+),0.596245265600065,0.596245265600065
Twist1(+),0.59329650162241,0.59329650162241
Zfp944(+),-0.5882360200902396,0.5882360200902396
Zfp13(+),0.5865419688873634,0.5865419688873634
Fos(+),0.5831218917862685,0.5831218917862685
Pou2f1(+),-0.5755867910693367,0.5755867910693367
Zfp281(+),-0.569763977203301,0.569763977203301
Runx2(+),0.5565687856975747,0.5565687856975747
Zbtb4(+),0.5471526197216293,0.5471526197216293
Zfp398(+),-0.5388357677163084,0.5388357677163084
Mafa(+),-0.5282016345090882,0.5282016345090882
Zfp617(+),-0.49348358807012455,0.49348358807012455
Zfp697(+),-0.4902544269402262,0.4902544269402262
Ppara(+),-0.4821818040009612,0.4821818040009612
Ascl2(+),-0.46820346458363826,0.46820346458363826
Nanog(+),0.4556271505287986,0.4556271505287986
Ski(+),-0.43910620286467894,0.43910620286467894
Tef(+),0.4317640534766791,0.4317640534766791
Nr1d1(+),-0.4240631730944516,0.4240631730944516
Zfp90(+),0.3990286140452819,0.3990286140452819
Hmbox1(+),0.39829733687178315,0.39829733687178315
Mbd1(+),-0.3691389178061394,0.3691389178061394
Hoxa10(+),0.35583890078841107,0.35583890078841107
Gata4(+),-0.3416037839877063,0.3416037839877063
Lyl1(+),0.3346448501938574,0.3346448501938574
Hoxb5(+),-0.3320640545811297,0.3320640545811297
Zfp513(+),-0.3174879056802982,0.3174879056802982
Gtf2ird1(+),0.301298525670391,0.301298525670391
Rxrg(+),-0.2998800492201628,0.2998800492201628
Zfp384(+),-0.29115368771421346,0.29115368771421346
Zfp30(+),-0.2844540804676163,0.2844540804676163
Hoxb7(+),0.28175370817328577,0.28175370817328577
Gabpb1(+),-0.28109130836177215,0.28109130836177215
Xbp1(+),-0.27994327041499406,0.27994327041499406
Sox11(+),0.27935259526855977,0.27935259526855977
Pax7(+),0.27813996191630935,0.27813996191630935
En1(+),0.2625421946907124,0.2625421946907124
Ebf1(+),0.2623943331405897,0.2623943331405897
Rxra(+),0.26016459050218566,0.26016459050218566
Zfp143(+),0.24600435531799913,0.24600435531799913
Zfp28(+),0.24420275673600023,0.24420275673600023
Klf15(+),-0.243879840712582,0.243879840712582
Pou1f1(+),0.23607361286097536,0.23607361286097536
Gata6(+),-0.2125654565180441,0.2125654565180441
Zfp202(+),0.2085786145494264,0.2085786145494264
Sox15(+),-0.20833586611896585,0.20833586611896585
Tbx21(+),-0.20162242312028925,0.20162242312028925
Nr3c1(+),-0.18991614613367533,0.18991614613367533
Vax2(+),-0.17340197027283688,0.17340197027283688
Hoxa9(+),0.15986778123608772,0.15986778123608772
Hoxd4(+),0.13570743781797254,0.13570743781797254
Nrf1(+),-0.1271289072612365,0.1271289072612365
Rfx2(+),0.1262877062213006,0.1262877062213006
Bcl11a(+),-0.12369248455848716,0.12369248455848716
Foxo3(+),0.10865827057292046,0.10865827057292046
Dbx2(+),0.10281646193791515,0.10281646193791515
Bcl6b(+),-0.09573745300084603,0.09573745300084603
Zfp445(+),-0.08504169927613682,0.08504169927613682
Lhx8(+),0.07008155607162785,0.07008155607162785
Hoxa6(+),0.06695434769983351,0.06695434769983351
Pax1(+),-0.05808898004981097,0.05808898004981097
Tal2(+),0.05010851834893827,0.05010851834893827
Hic1(+),-0.022953607867900804,0.022953607867900804
Zfp128(+),0.021339524419232425,0.021339524419232425
