,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Tcf12,171,0.2345679012345679,3,0.00411522633744856,168,0.23045267489711935,10335.0,0.9881042233104693,WT_DM
Ebf1,128,0.1755829903978052,5,0.006858710562414266,123,0.16872427983539096,2447.0,0.9582433672070665,WT_DM
Mlxipl,122,0.1673525377229081,4,0.0054869684499314125,118,0.16186556927297668,7257.0,1.0,WT_DM
Thrb,112,0.15363511659807957,2,0.0027434842249657062,110,0.15089163237311384,2249.0,0.8857393483264517,WT_DM
Zeb1,105,0.1440329218106996,2,0.0027434842249657062,103,0.1412894375857339,3238.0,0.8228091887773759,WT_DM
Nr3c2,76,0.10425240054869685,3,0.00411522633744856,73,0.10013717421124829,2375.0,0.4651757362780935,WT_DM
Tfap2b,69,0.09465020576131687,0,0.0,69,0.09465020576131687,0.0,0.32394543629554606,WT_DM
Npas3,63,0.08641975308641975,5,0.006858710562414266,58,0.07956104252400549,2799.0,0.24702785348826348,WT_DM
Esr1,61,0.08367626886145405,2,0.0027434842249657062,59,0.08093278463648834,5194.0,0.2929600474765047,WT_DM
Creb5,58,0.07956104252400549,4,0.0054869684499314125,54,0.07407407407407407,410.0,0.15003149887920555,WT_DM
Pgr,56,0.07681755829903979,10,0.013717421124828532,46,0.06310013717421124,2894.0,0.45734360079523445,WT_DM
Pparg,53,0.07270233196159122,3,0.00411522633744856,50,0.06858710562414266,1242.0,0.3969310433329692,WT_DM
Trp63,52,0.07133058984910837,2,0.0027434842249657062,50,0.06858710562414266,93.0,0.1368125929484251,WT_DM
Klf12,51,0.06995884773662552,0,0.0,51,0.06995884773662552,0.0,0.15452994184805233,WT_DM
Foxn3,50,0.06858710562414266,5,0.006858710562414266,45,0.06172839506172839,780.0,0.2395686447249349,WT_DM
Nfia,44,0.06035665294924554,3,0.00411522633744856,41,0.056241426611796985,2115.0,0.21419009705072448,WT_DM
Etv5,43,0.05898491083676269,0,0.0,43,0.05898491083676269,0.0,0.1723538322239851,WT_DM
Rora,40,0.05486968449931413,5,0.006858710562414266,35,0.04801097393689986,1581.0,0.20077164594802785,WT_DM
Bhlhe40,40,0.05486968449931413,2,0.0027434842249657062,38,0.05212620027434842,862.0,0.18417367647059263,WT_DM
Esrrg,40,0.05486968449931413,5,0.006858710562414266,35,0.04801097393689986,3242.0,0.2751867723246186,WT_DM
Mef2c,39,0.053497942386831275,0,0.0,39,0.053497942386831275,0.0,0.10104346802928314,WT_DM
Ar,36,0.04938271604938271,2,0.0027434842249657062,34,0.04663923182441701,646.0,0.216067954218379,WT_DM
Gata3,31,0.04252400548696845,2,0.0027434842249657062,29,0.039780521262002745,568.0,0.16093008361267666,WT_DM
