,condition_tvalue,abs_tvalue
Hoxa10(+),5.083674573646631,5.083674573646631
Ovol2(+),-5.074475381967514,5.074475381967514
Fosl1(+),4.665231869442639,4.665231869442639
Hoxa1(+),-4.60505261157254,4.60505261157254
Myc(+),-4.591412523344808,4.591412523344808
Spi1(+),4.581071090407536,4.581071090407536
Zfp738(+),-4.563598387349129,4.563598387349129
Batf3(+),-4.513773216729081,4.513773216729081
Emx2(+),-4.47627493047082,4.47627493047082
Zfp239(+),-4.3860600930200855,4.3860600930200855
Tfap2b(+),4.366894240043952,4.366894240043952
Smad3(+),4.361475460352348,4.361475460352348
Zfp953(+),4.322278641626976,4.322278641626976
Maff(+),4.28555282394241,4.28555282394241
Rel(+),-4.234732285950567,4.234732285950567
Dlx1(+),4.2294603783270786,4.2294603783270786
Hoxa4(+),-4.198725346096213,4.198725346096213
Bcl11b(+),-4.07550761274559,4.07550761274559
Tcf12(+),4.070537013292279,4.070537013292279
Hoxa6(+),3.990467955999922,3.990467955999922
Zbtb14(+),-3.9843115387638055,3.9843115387638055
Hif1a(+),-3.9790047180827917,3.9790047180827917
Zbtb7a(+),3.9676047536671293,3.9676047536671293
Foxp1(+),3.9400952246551135,3.9400952246551135
Sox10(+),-3.8639892999378733,3.8639892999378733
Nr2f2(+),-3.8620926106507705,3.8620926106507705
Gfi1(+),-3.7973352187964453,3.7973352187964453
Hes1(+),-3.7911136476276863,3.7911136476276863
Stat6(+),-3.787634931797548,3.787634931797548
Zfp426(+),-3.7814146458068683,3.7814146458068683
Rorc(+),-3.746274714647058,3.746274714647058
Nfia(+),3.723813837136865,3.723813837136865
Zfp644(+),3.71189067591992,3.71189067591992
Smad1(+),-3.6948268981530266,3.6948268981530266
Dbp(+),3.6862315798731755,3.6862315798731755
Zfp811(+),3.657972739172927,3.657972739172927
Ikzf2(+),-3.63777383751054,3.63777383751054
Runx3(+),-3.5458222846472265,3.5458222846472265
Erf(+),-3.449324634673046,3.449324634673046
E2f2(+),-3.4369781583469527,3.4369781583469527
Fos(+),-3.4274225741316617,3.4274225741316617
Gata3(+),3.384866133266117,3.384866133266117
Klf9(+),3.337889086466929,3.337889086466929
Erg(+),-3.3073050650469953,3.3073050650469953
E2f6(+),-3.287279463560144,3.287279463560144
Nfatc4(+),3.2664381429663667,3.2664381429663667
Zfp105(+),-3.1700467096905203,3.1700467096905203
Sp4(+),-3.148583097845713,3.148583097845713
Meis2(+),3.143069395207684,3.143069395207684
Hmgxb3(+),-3.140409864322352,3.140409864322352
Taf1(+),-3.137297885426848,3.137297885426848
Zbtb11(+),-3.1275716428296305,3.1275716428296305
Hmga1b(+),-3.1259222524214785,3.1259222524214785
Peg3(+),3.118049803607922,3.118049803607922
Gmeb1(+),3.1084808833892343,3.1084808833892343
Cebpg(+),-3.079822161010396,3.079822161010396
Zfp354c(+),-3.0124941146799644,3.0124941146799644
Zfy1(+),-3.0027200519523864,3.0027200519523864
Hoxa9(+),-2.969172089806617,2.969172089806617
Zfp740(+),2.9499360997941415,2.9499360997941415
Sirt6(+),-2.9317956623436183,2.9317956623436183
Mafk(+),-2.9239876076491575,2.9239876076491575
Bcl6b(+),-2.921230287518041,2.921230287518041
Nfyb(+),2.8961687967254974,2.8961687967254974
Pou1f1(+),2.8895740723423997,2.8895740723423997
Dbx2(+),2.8839257917413645,2.8839257917413645
Nfe2(+),-2.8382620803217398,2.8382620803217398
Hoxb4(+),-2.820076034466325,2.820076034466325
Spib(+),-2.813742241045886,2.813742241045886
Hnf4g(+),-2.7967739719048135,2.7967739719048135
Zfp148(+),-2.7906239889938864,2.7906239889938864
Pou5f1(+),-2.763093103363855,2.763093103363855
Nr1i2(+),2.7600446830601104,2.7600446830601104
Trp73(+),-2.7557262320778837,2.7557262320778837
Creb1(+),2.7534655374535646,2.7534655374535646
Sox8(+),-2.742754763215453,2.742754763215453
Trp53(+),2.73706982574374,2.73706982574374
Zbtb48(+),-2.735483870569354,2.735483870569354
Esr2(+),2.723023342193253,2.723023342193253
Elk3(+),-2.6881165832025875,2.6881165832025875
Neurod2(+),-2.6708250609080078,2.6708250609080078
Nfib(+),2.6632091741383426,2.6632091741383426
Vax2(+),-2.6581479776815917,2.6581479776815917
Foxm1(+),-2.6564185477320015,2.6564185477320015
Otx1(+),-2.6363447471588817,2.6363447471588817
Rest(+),2.624171012620605,2.624171012620605
Ikzf1(+),-2.612535050634039,2.612535050634039
Sox11(+),2.594556856171295,2.594556856171295
Ctnnb1(+),-2.5885904921099803,2.5885904921099803
Hoxc4(+),-2.5777030954716453,2.5777030954716453
Thra(+),2.577464547501268,2.577464547501268
Mxd1(+),-2.56149812554763,2.56149812554763
Esrrb(+),-2.523832035743099,2.523832035743099
Irf7(+),-2.510891415118294,2.510891415118294
Nr2c2(+),-2.500151520538743,2.500151520538743
Ilf2(+),-2.4992157491573366,2.4992157491573366
Zbtb18(+),-2.493265933825281,2.493265933825281
Tbx1(+),2.490668438405669,2.490668438405669
Zfp78(+),-2.4841052804144765,2.4841052804144765
Lef1(+),-2.4789544766302654,2.4789544766302654
Elf1(+),-2.4725363598737857,2.4725363598737857
Nfe2l2(+),-2.4523502100792456,2.4523502100792456
Nr3c1(+),2.41686698041017,2.41686698041017
Ascl1(+),2.412144437430103,2.412144437430103
Foxj2(+),-2.399083927906098,2.399083927906098
Zbtb42(+),2.3909602644813606,2.3909602644813606
Elk1(+),-2.3653148854739348,2.3653148854739348
Mnt(+),2.3633068707462996,2.3633068707462996
Hnf4a(+),-2.3544815457926087,2.3544815457926087
Foxa2(+),-2.3509325009143365,2.3509325009143365
Hsf1(+),2.3203628289967213,2.3203628289967213
Ppara(+),-2.3046140508948865,2.3046140508948865
Nanog(+),-2.302861558225915,2.302861558225915
Irf4(+),-2.2925007414693606,2.2925007414693606
Elf4(+),-2.2800956192551873,2.2800956192551873
Srebf1(+),-2.2385020063960175,2.2385020063960175
Jdp2(+),-2.2370504855319093,2.2370504855319093
Taf6(+),-2.2331446149336727,2.2331446149336727
Foxo1(+),-2.2147122106961015,2.2147122106961015
Msx3(+),-2.2146486745350202,2.2146486745350202
Foxo4(+),-2.2079757598950023,2.2079757598950023
Tbl1xr1(+),2.2070648885039077,2.2070648885039077
Gpbp1l1(+),-2.1897433409535743,2.1897433409535743
Ddit3(+),-2.1888504928687404,2.1888504928687404
Hmga2(+),-2.1865684961545258,2.1865684961545258
Ikzf3(+),-2.1787769425025023,2.1787769425025023
Pdcd11(+),-2.1746629493762493,2.1746629493762493
Klf4(+),-2.1692888533282955,2.1692888533282955
Chd2(+),2.149681973778442,2.149681973778442
Msx2(+),2.1365503425699237,2.1365503425699237
Zfp786(+),-2.115995237427549,2.115995237427549
Foxa3(+),-2.110892594114611,2.110892594114611
Zfp286(+),2.109308089131391,2.109308089131391
Vps4b(+),2.1057800862084335,2.1057800862084335
Ets1(+),-2.1018442130329844,2.1018442130329844
Zfp317(+),2.101004514592252,2.101004514592252
Meox1(+),2.0981783284702025,2.0981783284702025
Irf9(+),2.0917574743011302,2.0917574743011302
Foxp3(+),-2.0753786075747502,2.0753786075747502
Nrf1(+),-2.056131164385375,2.056131164385375
Hes7(+),2.0452402179296114,2.0452402179296114
Pbx3(+),2.042415522522263,2.042415522522263
Nr1i3(+),-2.0367550421915666,2.0367550421915666
Rarb(+),2.036385010947805,2.036385010947805
Shox2(+),2.025897700997778,2.025897700997778
Gabpa(+),-2.014929540342791,2.014929540342791
Foxj1(+),1.998172651675515,1.998172651675515
Mitf(+),1.9644519026448444,1.9644519026448444
Pax1(+),-1.9627784423455457,1.9627784423455457
Chd1(+),1.9526284401177134,1.9526284401177134
Rara(+),-1.9420669981737553,1.9420669981737553
Irf5(+),-1.941101986993631,1.941101986993631
Nr2c1(+),-1.9272365445153021,1.9272365445153021
Runx2(+),1.9233773103091534,1.9233773103091534
Ski(+),1.9199647130799062,1.9199647130799062
Myb(+),-1.8953430073859936,1.8953430073859936
Zfp708(+),-1.8811926326433743,1.8811926326433743
Elf3(+),-1.8743008757686066,1.8743008757686066
Cebpa(+),-1.8640570395500422,1.8640570395500422
Bclaf1(+),1.8610568772655198,1.8610568772655198
Nfic(+),-1.8605628075435154,1.8605628075435154
Elf2(+),-1.8571127044228315,1.8571127044228315
Tbx15(+),1.8557761652530775,1.8557761652530775
Kmt2b(+),-1.851361521047345,1.851361521047345
Sp2(+),-1.8394524764168418,1.8394524764168418
Ehf(+),1.8326335651711827,1.8326335651711827
Ovol1(+),1.8316636400673596,1.8316636400673596
Bcl6(+),-1.828086673412132,1.828086673412132
Zfp768(+),-1.8202299008635512,1.8202299008635512
Nfyc(+),-1.8142438832384993,1.8142438832384993
Gbx1(+),-1.8041890941825267,1.8041890941825267
Hoxd3(+),-1.7951765254098286,1.7951765254098286
Rela(+),-1.7890976250376418,1.7890976250376418
Gcm1(+),-1.7877842203705379,1.7877842203705379
Ltf(+),-1.7746822267200126,1.7746822267200126
Foxi1(+),1.7729207978502595,1.7729207978502595
Zfp202(+),1.7557833927646365,1.7557833927646365
Zfp534(+),1.7532102034165138,1.7532102034165138
Etv3(+),-1.740781535380349,1.740781535380349
Pgr(+),1.7302653259187564,1.7302653259187564
Nfix(+),-1.7301258093962806,1.7301258093962806
Hoxc8(+),-1.72954810017013,1.72954810017013
Pax7(+),-1.728065250043799,1.728065250043799
Tfap2a(+),-1.7045769215098088,1.7045769215098088
Rfx4(+),1.6934140277988625,1.6934140277988625
Gata6(+),-1.6892399425398825,1.6892399425398825
Ikzf5(+),-1.657921780242473,1.657921780242473
Phox2a(+),-1.6552896578458771,1.6552896578458771
Bhlhe41(+),-1.6462297239808255,1.6462297239808255
Mafg(+),1.6413018625299522,1.6413018625299522
Zfp93(+),-1.6410751139057218,1.6410751139057218
Tbx18(+),-1.623279392180676,1.623279392180676
Vdr(+),-1.6130005345439555,1.6130005345439555
Zfp874b(+),1.6128134649590407,1.6128134649590407
Fosl2(+),-1.589116846075897,1.589116846075897
Ncoa1(+),-1.583785638898745,1.583785638898745
Hes6(+),1.5827006284039087,1.5827006284039087
Vezf1(+),-1.560813708931893,1.560813708931893
Gmeb2(+),-1.5607632833153786,1.5607632833153786
Foxj3(+),-1.5508705153259952,1.5508705153259952
Tbp(+),-1.549247817400707,1.549247817400707
Zbtb38(+),-1.5479260937825792,1.5479260937825792
Arntl(+),1.5240412729419028,1.5240412729419028
Zfp11(+),-1.5221630139661042,1.5221630139661042
Sox14(+),1.5220184791182398,1.5220184791182398
Gtf2b(+),-1.5132121941326804,1.5132121941326804
Pou2f1(+),-1.5045178145334095,1.5045178145334095
Thrb(+),1.5022306503510918,1.5022306503510918
Pura(+),-1.4957375680342901,1.4957375680342901
Lhx2(+),-1.4939742652832104,1.4939742652832104
Rfxap(+),-1.47339791686594,1.47339791686594
Mafb(+),1.4678337838800277,1.4678337838800277
Tbr1(+),1.458329669040419,1.458329669040419
Zfp994(+),-1.4546462015511907,1.4546462015511907
Bhlhe40(+),-1.4474224013132113,1.4474224013132113
Smarcc2(+),-1.4420437032832976,1.4420437032832976
Tfeb(+),-1.4418311955157026,1.4418311955157026
Smad4(+),1.4234771967477093,1.4234771967477093
Maf(+),-1.422717140902199,1.422717140902199
Hoxb8(+),-1.4044616113459707,1.4044616113459707
Bptf(+),1.3996079571904296,1.3996079571904296
Satb2(+),1.3829252934534613,1.3829252934534613
Usf1(+),1.3706273576764396,1.3706273576764396
Usf2(+),-1.3524421188903835,1.3524421188903835
Spdef(+),1.3486028551198543,1.3486028551198543
Zfp580(+),1.345809634970605,1.345809634970605
Rxrg(+),1.3437300300626818,1.3437300300626818
Ascl2(+),-1.3290854753661476,1.3290854753661476
Stat5b(+),-1.323164701381246,1.323164701381246
Snai1(+),-1.310524186458205,1.310524186458205
Cux1(+),-1.3044719939195888,1.3044719939195888
Nfe2l1(+),-1.3032435324460214,1.3032435324460214
Brca1(+),-1.285885404669856,1.285885404669856
Mafa(+),-1.2747800242200196,1.2747800242200196
Meis1(+),1.2607666763783882,1.2607666763783882
Atf4(+),-1.2508430774688115,1.2508430774688115
Rxrb(+),-1.2330184927379146,1.2330184927379146
Crem(+),-1.2250218937503519,1.2250218937503519
Bach2(+),1.2248557528843629,1.2248557528843629
Atf2(+),-1.2170889670581115,1.2170889670581115
Atf5(+),-1.211820773706401,1.211820773706401
Zbtb10(+),-1.2016091441720254,1.2016091441720254
Mterf1a(+),1.2010690454326065,1.2010690454326065
Nfatc3(+),-1.1986937927234067,1.1986937927234067
Fli1(+),-1.1985097642038958,1.1985097642038958
Zfp641(+),1.1900569105829781,1.1900569105829781
Sox13(+),-1.151642388635475,1.151642388635475
Zfp81(+),-1.147496052938732,1.147496052938732
Klf10(+),1.1311660177817298,1.1311660177817298
Yy1(+),-1.1302477320039421,1.1302477320039421
Stat4(+),-1.1266872839185864,1.1266872839185864
Nr1d2(+),-1.1222976290531408,1.1222976290531408
Zfp189(+),1.1220699243332324,1.1220699243332324
Sox15(+),-1.1113905847173147,1.1113905847173147
Rarg(+),-1.109822745235971,1.109822745235971
Hoxa2(+),1.1049851329615599,1.1049851329615599
Eomes(+),-1.089203425317164,1.089203425317164
Mixl1(+),-1.0752228249801907,1.0752228249801907
Lbx2(+),-1.064634647943264,1.064634647943264
Zbtb43(+),-1.0625676674768458,1.0625676674768458
Mbd2(+),-1.0599200409065717,1.0599200409065717
Hoxa7(+),-1.0547028614158114,1.0547028614158114
Prrx2(+),1.0498498848782742,1.0498498848782742
Dlx3(+),1.0456983531454331,1.0456983531454331
Sp3(+),1.042367352849482,1.042367352849482
Churc1(+),-1.0285265557484133,1.0285265557484133
Hoxb3(+),-1.0264638564620743,1.0264638564620743
Patz1(+),1.0221391484618956,1.0221391484618956
Hoxd10(+),-1.0218195695508017,1.0218195695508017
Lhx6(+),-1.0179302684473603,1.0179302684473603
Zfp87(+),-1.0140332009663588,1.0140332009663588
Alx4(+),-1.0125407276390368,1.0125407276390368
Elk4(+),-1.0116666302828121,1.0116666302828121
Dlx4(+),-0.9904062276145426,0.9904062276145426
Nr2f6(+),-0.9889026054845247,0.9889026054845247
Tbx21(+),-0.9867477349149031,0.9867477349149031
Npas2(+),0.980353245992827,0.980353245992827
Drap1(+),0.9727146430439433,0.9727146430439433
Zfp61(+),-0.9615735771379433,0.9615735771379433
Hnf1b(+),-0.9601015971041695,0.9601015971041695
Hoxa5(+),0.9584024184236959,0.9584024184236959
Tcf3(+),0.9506893613142209,0.9506893613142209
Hic1(+),-0.9414148547356945,0.9414148547356945
Zscan2(+),-0.9195349374678292,0.9195349374678292
Zfp981(+),-0.910819145984191,0.910819145984191
Gtf2f1(+),-0.9107468203909819,0.9107468203909819
Zfp398(+),-0.8959269775152022,0.8959269775152022
Sox6(+),0.8752836565038441,0.8752836565038441
Pitx3(+),0.8687951119768351,0.8687951119768351
Rfx1(+),0.8542988466374678,0.8542988466374678
Zfp985(+),-0.8538753861656074,0.8538753861656074
Zfp3(+),-0.8460259066713394,0.8460259066713394
Jun(+),-0.8213209184522158,0.8213209184522158
Gata2(+),-0.810914086010551,0.810914086010551
Barx2(+),-0.8044694804781902,0.8044694804781902
Sox4(+),-0.8021934043995811,0.8021934043995811
Hoxd9(+),0.7928278564878499,0.7928278564878499
Zbtb41(+),-0.7904927820300024,0.7904927820300024
Rfx3(+),-0.7808099880581245,0.7808099880581245
Hsf2(+),-0.7771726480965373,0.7771726480965373
Nr1d1(+),0.773427639132559,0.773427639132559
Rxra(+),-0.7678600083779582,0.7678600083779582
Bcl11a(+),0.7495812323430461,0.7495812323430461
Gabpb1(+),0.7462972710414199,0.7462972710414199
Nr2f1(+),0.7428645472117036,0.7428645472117036
Pou2f3(+),-0.734000745738041,0.734000745738041
Rfx5(+),0.7290792462144834,0.7290792462144834
Prdm6(+),0.7287492855487019,0.7287492855487019
Mzf1(+),0.7237804691878958,0.7237804691878958
Klf3(+),0.7225015545033042,0.7225015545033042
Tead2(+),0.7214504266236829,0.7214504266236829
Zfp558(+),-0.7159462510643627,0.7159462510643627
Smad2(+),-0.7069697822438809,0.7069697822438809
Zfp592(+),0.6977551236394846,0.6977551236394846
En2(+),-0.6924797836650494,0.6924797836650494
Nr4a2(+),-0.6900804839931372,0.6900804839931372
Pparg(+),0.6892806950827116,0.6892806950827116
Arnt(+),-0.6765698292113496,0.6765698292113496
Srf(+),-0.6707440630263093,0.6707440630263093
Rsl1(+),-0.6693611337912898,0.6693611337912898
Elf5(+),-0.660847209436103,0.660847209436103
E2f8(+),-0.6453148722348993,0.6453148722348993
Zfp629(+),-0.6434945297515632,0.6434945297515632
Nr2e3(+),0.6432746454646179,0.6432746454646179
Lhx4(+),0.6388872910613541,0.6388872910613541
Tbx6(+),0.6291887269828814,0.6291887269828814
Zfp821(+),0.6290287090131574,0.6290287090131574
Rfx2(+),-0.6268232280782142,0.6268232280782142
Mtf2(+),-0.6167572201310301,0.6167572201310301
Mxd4(+),-0.6148321684086255,0.6148321684086255
Zfp639(+),0.6021687114579704,0.6021687114579704
Phf20(+),-0.588216868659369,0.588216868659369
Zfp979(+),-0.5880877392847332,0.5880877392847332
Zfp280d(+),-0.5678544945426988,0.5678544945426988
Tbx5(+),0.5535695962363212,0.5535695962363212
Clock(+),0.5519236895173059,0.5519236895173059
Zfp213(+),0.5480219726103724,0.5480219726103724
Atf3(+),0.5474124290221467,0.5474124290221467
Lmx1a(+),0.5472236685124103,0.5472236685124103
Zkscan6(+),-0.5323391443536312,0.5323391443536312
Gata1(+),-0.5311983250044355,0.5311983250044355
Tfap4(+),-0.5233378425182823,0.5233378425182823
Tead3(+),0.5115093638136394,0.5115093638136394
Nr4a3(+),0.5088620518019187,0.5088620518019187
Nfya(+),0.46659164669739533,0.46659164669739533
Foxk1(+),-0.4613944055428836,0.4613944055428836
Foxo6(+),-0.45840348492625194,0.45840348492625194
Bach1(+),-0.4522203725870472,0.4522203725870472
Zfp329(+),-0.4486743902945619,0.4486743902945619
Hoxb2(+),-0.44449051899660347,0.44449051899660347
Thap1(+),-0.4437968887586723,0.4437968887586723
Nfatc2(+),-0.44117706219693464,0.44117706219693464
Zfp617(+),0.41983429496608904,0.41983429496608904
Zfp595(+),0.41862002615696364,0.41862002615696364
Tfe3(+),-0.418538767326705,0.418538767326705
Hoxb6(+),-0.4181667253649739,0.4181667253649739
Hoxd4(+),-0.40444594977775716,0.40444594977775716
Irf3(+),0.40009496979241843,0.40009496979241843
Zfp978(+),-0.3993735652125698,0.3993735652125698
Ep300(+),-0.3945892595979605,0.3945892595979605
Hey2(+),0.36516204138241765,0.36516204138241765
Zfp748(+),-0.3597668168949127,0.3597668168949127
Cux2(+),0.35844183332726864,0.35844183332726864
Zfp12(+),-0.3534653663788662,0.3534653663788662
Stat3(+),0.35102679338059956,0.35102679338059956
Zfp341(+),-0.3384397050983181,0.3384397050983181
Mypop(+),0.3282209312015958,0.3282209312015958
Sp6(+),-0.321692430495255,0.321692430495255
Rfxank(+),0.3097865231281431,0.3097865231281431
Zfp358(+),0.30377902568619986,0.30377902568619986
Zfp101(+),0.2945184614110983,0.2945184614110983
Tead4(+),0.2914347773169715,0.2914347773169715
Tbx20(+),-0.2501009752691132,0.2501009752691132
Tal2(+),-0.24247764495074692,0.24247764495074692
Ar(+),0.21951371009192422,0.21951371009192422
Zbtb24(+),0.20965602179034706,0.20965602179034706
Sox7(+),-0.1991138124984852,0.1991138124984852
Max(+),-0.19186705466680812,0.19186705466680812
Mbd1(+),0.1911726407765696,0.1911726407765696
Nkx2-2(+),-0.173612069049739,0.173612069049739
Hmbox1(+),-0.16124981716692685,0.16124981716692685
Prdm10(+),-0.1520671670216018,0.1520671670216018
Zfx(+),-0.1491649981659162,0.1491649981659162
Hoxb5(+),0.14361003637495817,0.14361003637495817
Dlx5(+),0.14239328456607178,0.14239328456607178
Zfp174(+),-0.13543351241103918,0.13543351241103918
Gtf2ird1(+),0.13215284571750452,0.13215284571750452
Tcf7l2(+),-0.13178798420683124,0.13178798420683124
Vsx1(+),0.11859616478223742,0.11859616478223742
Nfe2l3(+),0.11230041206558773,0.11230041206558773
Zfp287(+),-0.10395803689575633,0.10395803689575633
Gata4(+),-0.10131627754523799,0.10131627754523799
Grhl2(+),-0.09809822827013019,0.09809822827013019
Tcf7l1(+),-0.09686629226794691,0.09686629226794691
Irf1(+),0.09153394907930391,0.09153394907930391
Batf(+),0.08127566224560666,0.08127566224560666
Zfp85(+),-0.07684270919265594,0.07684270919265594
Ets2(+),-0.0673454737606275,0.0673454737606275
Pou6f1(+),-0.06327043133847847,0.06327043133847847
Ing4(+),-0.04598169433969955,0.04598169433969955
Cdc5l(+),-0.03666677295438547,0.03666677295438547
Hoxa3(+),-0.03319360049721616,0.03319360049721616
Ppard(+),-0.032836205486568855,0.032836205486568855
Hdac2(+),-0.03279740904501503,0.03279740904501503
Aebp2(+),-0.03162309151822126,0.03162309151822126
Zfp384(+),0.027033525103421614,0.027033525103421614
Fosb(+),0.019056744161751474,0.019056744161751474
Zfp110(+),0.01877861572453008,0.01877861572453008
Dpf2(+),0.016569684984928924,0.016569684984928924
Pbx4(+),0.014289093475989141,0.014289093475989141
Atf1(+),0.010160088191610265,0.010160088191610265
Zfp943(+),1.2245899653136485e-05,1.2245899653136485e-05
