,condition_tvalue,abs_tvalue
Prrx2(+),-3.423619932001882,3.423619932001882
Usf1(+),-3.4105792781756135,3.4105792781756135
Mnt(+),-3.4089186707519987,3.4089186707519987
Mtf2(+),3.3998185642354817,3.3998185642354817
Nfatc3(+),3.3762506271376385,3.3762506271376385
Fli1(+),-3.297026176027309,3.297026176027309
Lbx2(+),-3.2625974567766662,3.2625974567766662
Smad3(+),3.261146984428143,3.261146984428143
Zfp738(+),-3.253353428349626,3.253353428349626
Batf3(+),-3.2123816555831657,3.2123816555831657
Irf5(+),-3.192053490575532,3.192053490575532
Hoxb8(+),-3.188784525085713,3.188784525085713
Chd2(+),3.167203585220314,3.167203585220314
Rfx3(+),3.148156467680935,3.148156467680935
Zfp354c(+),-3.1414596269755695,3.1414596269755695
Msx3(+),-3.1386502635638966,3.1386502635638966
Tfap4(+),-3.0854033955586098,3.0854033955586098
Bach1(+),-3.082988170645592,3.082988170645592
Hoxa2(+),-3.077610229635669,3.077610229635669
Hoxa1(+),-3.056566091689568,3.056566091689568
Zeb1(+),-3.0423554175832948,3.0423554175832948
Nr2c2(+),-3.0381659694719074,3.0381659694719074
Sp4(+),-3.033392436255066,3.033392436255066
Elf3(+),-3.0316713891577662,3.0316713891577662
Atf4(+),-3.0107171347800272,3.0107171347800272
Bach2(+),-3.0089566894431776,3.0089566894431776
Ets1(+),-3.001868048766715,3.001868048766715
Vezf1(+),-2.991830479046224,2.991830479046224
Ascl2(+),2.966807072086369,2.966807072086369
Zbtb7a(+),-2.9559665667583537,2.9559665667583537
Usf2(+),2.951817724429775,2.951817724429775
Rara(+),-2.951766833481559,2.951766833481559
Irf7(+),-2.942492926046814,2.942492926046814
Foxp1(+),2.932389304451702,2.932389304451702
Lhx6(+),-2.91963754235145,2.91963754235145
Rel(+),2.9182167786293913,2.9182167786293913
Foxi1(+),-2.8692659788309696,2.8692659788309696
Lef1(+),-2.8599281343916587,2.8599281343916587
Tbx20(+),-2.8421222168918563,2.8421222168918563
Bcl6(+),-2.832098717665541,2.832098717665541
Zfp994(+),-2.7852159089900654,2.7852159089900654
Irf2(+),-2.769418917462901,2.769418917462901
Sox9(+),2.75330536786589,2.75330536786589
Tfe3(+),-2.7517203538654584,2.7517203538654584
Nfic(+),-2.719322445051153,2.719322445051153
Hif1a(+),2.7153161586053556,2.7153161586053556
Jdp2(+),-2.680054404293233,2.680054404293233
Ctnnb1(+),-2.668735535033178,2.668735535033178
Bhlhe41(+),2.66815097738023,2.66815097738023
Elk1(+),-2.662226955505095,2.662226955505095
Foxk1(+),-2.6388914826273977,2.6388914826273977
Zfp979(+),-2.596935827286533,2.596935827286533
Gabpb1(+),-2.5966376518870384,2.5966376518870384
Gabpa(+),-2.5948104792948734,2.5948104792948734
Ahr(+),-2.5937618712570742,2.5937618712570742
Runx3(+),-2.5763944039034863,2.5763944039034863
Erg(+),-2.568796090760471,2.568796090760471
Zfp317(+),-2.5488986453501905,2.5488986453501905
Ehf(+),-2.538143160329616,2.538143160329616
Gcm1(+),-2.5262093800912955,2.5262093800912955
Erf(+),-2.4883261247520783,2.4883261247520783
Mafb(+),-2.4871451238650457,2.4871451238650457
Tbx15(+),-2.4814189444429293,2.4814189444429293
Mbd2(+),-2.480085795359115,2.480085795359115
Tfeb(+),-2.4646952225635306,2.4646952225635306
Hsf2(+),2.456808974245761,2.456808974245761
Zfp708(+),-2.4461678213947033,2.4461678213947033
Pdcd11(+),-2.4412543468789365,2.4412543468789365
Hoxb6(+),-2.4350244994974903,2.4350244994974903
Zfp148(+),2.4094429377654563,2.4094429377654563
Ddit3(+),2.4023854344035867,2.4023854344035867
Zfp78(+),-2.3828426090525494,2.3828426090525494
Hoxb3(+),-2.358144615557439,2.358144615557439
Sox6(+),-2.3219032384209144,2.3219032384209144
Zfp985(+),-2.314797509460913,2.314797509460913
En2(+),-2.301071728902243,2.301071728902243
Nr1i2(+),2.2533999916059226,2.2533999916059226
Pou2f3(+),-2.2377154375714627,2.2377154375714627
Rxra(+),-2.2300100707344277,2.2300100707344277
Grhl2(+),2.229707788129896,2.229707788129896
Gtf2f1(+),-2.2130993047797283,2.2130993047797283
Stat3(+),2.2110133554043028,2.2110133554043028
Thrb(+),-2.2103858955132414,2.2103858955132414
Vax2(+),-2.2068884365998502,2.2068884365998502
Zfp874b(+),-2.1954532543423952,2.1954532543423952
Nfix(+),-2.185038409095747,2.185038409095747
Tead4(+),-2.1736852038845393,2.1736852038845393
Hmga2(+),-2.170160810827278,2.170160810827278
Nr2c1(+),-2.164177432275384,2.164177432275384
Prdm10(+),-2.160558454923437,2.160558454923437
Ikzf3(+),-2.15643043908255,2.15643043908255
Zfp174(+),-2.1524519054309286,2.1524519054309286
Zfp580(+),-2.1477277342934724,2.1477277342934724
Atf2(+),2.1396846558427693,2.1396846558427693
Rxrb(+),2.13098374722761,2.13098374722761
Zfp687(+),-2.1178574286535885,2.1178574286535885
Ilf2(+),-2.0984987344231687,2.0984987344231687
Foxj1(+),-2.0957501838627186,2.0957501838627186
Pbx3(+),-2.090129378918589,2.090129378918589
Sp3(+),2.075361074065581,2.075361074065581
Nr2f1(+),-2.0636118846868245,2.0636118846868245
Brca1(+),-2.0630865610639395,2.0630865610639395
Pou5f1(+),-2.055663978911171,2.055663978911171
Maff(+),-2.036634597625655,2.036634597625655
Esr2(+),2.0243388731305236,2.0243388731305236
Smad4(+),-1.9886584540905987,1.9886584540905987
Zfp110(+),-1.9867295426170897,1.9867295426170897
Cux1(+),-1.9855700109998529,1.9855700109998529
Pitx3(+),-1.9813469903941694,1.9813469903941694
Max(+),-1.9735357864277328,1.9735357864277328
Barx2(+),-1.9570169116738694,1.9570169116738694
Batf(+),1.9479010681587616,1.9479010681587616
Atf5(+),-1.9322495266456163,1.9322495266456163
Zfp101(+),-1.9203262220753807,1.9203262220753807
Zbtb38(+),-1.9199222767840567,1.9199222767840567
Stat6(+),1.9064610543541272,1.9064610543541272
Gata1(+),-1.8854325451679088,1.8854325451679088
Dlx5(+),-1.875077151551074,1.875077151551074
Gpbp1l1(+),1.8507659111586379,1.8507659111586379
Elf5(+),-1.8446513641208004,1.8446513641208004
Phox2a(+),-1.8415433232001637,1.8415433232001637
Spdef(+),1.828491458983678,1.828491458983678
Zfp981(+),-1.8104252314228582,1.8104252314228582
Tcf3(+),1.7929758696729254,1.7929758696729254
Aebp2(+),-1.7897533348243904,1.7897533348243904
Ikzf5(+),-1.7835008080578276,1.7835008080578276
Etv1(+),1.7783233339139717,1.7783233339139717
Vps4b(+),1.776092404024121,1.776092404024121
Tbx6(+),-1.7717614459188653,1.7717614459188653
Trp73(+),-1.7651537526784742,1.7651537526784742
Hnf4g(+),-1.7437612002903424,1.7437612002903424
Zfp953(+),-1.7416582449550844,1.7416582449550844
Srebf1(+),-1.7151054491378024,1.7151054491378024
Zfp319(+),-1.7102587042729132,1.7102587042729132
Nfatc4(+),-1.7101692484376831,1.7101692484376831
Ovol1(+),-1.707709541850081,1.707709541850081
Emx2(+),1.6825683003824536,1.6825683003824536
Gata2(+),-1.6821452071049023,1.6821452071049023
Mixl1(+),-1.6792495453093204,1.6792495453093204
Rfxank(+),1.6626043582335999,1.6626043582335999
Hnf4a(+),-1.6624983381025424,1.6624983381025424
Hoxc8(+),-1.6455147341972411,1.6455147341972411
Rarg(+),-1.6333775560646866,1.6333775560646866
Zfp943(+),-1.6246464240124652,1.6246464240124652
Hltf(+),-1.60558513618208,1.60558513618208
Foxo4(+),-1.6007145216231617,1.6007145216231617
Taf6(+),-1.595779922780321,1.595779922780321
Zfp12(+),-1.5790260385926873,1.5790260385926873
Alx4(+),-1.569777870664328,1.569777870664328
Hoxd10(+),-1.5685249399274543,1.5685249399274543
Cux2(+),-1.566547805770245,1.566547805770245
Zfp358(+),-1.543834020841105,1.543834020841105
Zfp592(+),-1.5438340208411043,1.5438340208411043
Zfp821(+),1.5358660843500995,1.5358660843500995
Arntl(+),-1.5344636763794597,1.5344636763794597
Hmga1b(+),-1.5328351207921727,1.5328351207921727
Tal2(+),-1.5327659153314084,1.5327659153314084
Zfp768(+),-1.5285878732945273,1.5285878732945273
Tfap2a(+),-1.5264010433575943,1.5264010433575943
Tead1(+),-1.506969209853147,1.506969209853147
Rela(+),-1.5058060003166047,1.5058060003166047
Taf1(+),-1.5023319690899506,1.5023319690899506
Tbr1(+),-1.500694980078704,1.500694980078704
Hoxb4(+),-1.4997419308822981,1.4997419308822981
Drap1(+),-1.4972414122649114,1.4972414122649114
Pax1(+),-1.4959347524212192,1.4959347524212192
Nfe2l1(+),-1.492316276496181,1.492316276496181
Zbtb18(+),-1.4899560043600486,1.4899560043600486
Hoxd9(+),-1.4857776098817388,1.4857776098817388
Zbtb41(+),-1.4828320406828757,1.4828320406828757
Zfp595(+),-1.4764650771014207,1.4764650771014207
Tbx18(+),-1.4624262234176006,1.4624262234176006
Nfe2l3(+),-1.4607820677425163,1.4607820677425163
Pgr(+),1.4571299333375927,1.4571299333375927
Snai1(+),-1.4390705205244123,1.4390705205244123
Irf8(+),-1.4370427812127828,1.4370427812127828
Rorc(+),-1.4220192884176457,1.4220192884176457
Zfp811(+),1.4211737261027342,1.4211737261027342
Hoxd3(+),-1.4165347354669882,1.4165347354669882
Zbtb24(+),1.4137623004697577,1.4137623004697577
Ebf1(+),-1.4017493784235229,1.4017493784235229
Nr1d2(+),-1.400773118932629,1.400773118932629
Foxa3(+),-1.385009667466391,1.385009667466391
Zfp558(+),-1.3827618583559316,1.3827618583559316
Zfp329(+),-1.3824111274417146,1.3824111274417146
Srf(+),1.3664891537014534,1.3664891537014534
Sox11(+),-1.336635983560766,1.336635983560766
Gbx1(+),-1.3111231562637269,1.3111231562637269
Eomes(+),1.2965912975316147,1.2965912975316147
Zkscan6(+),1.278597197113046,1.278597197113046
Sox13(+),1.2715836162589371,1.2715836162589371
Hoxa6(+),-1.2670015542011823,1.2670015542011823
Prdm6(+),-1.2586020083718519,1.2586020083718519
Atf1(+),-1.240110869964512,1.240110869964512
Msx2(+),1.2066529678373636,1.2066529678373636
Zfp697(+),1.1917581987868553,1.1917581987868553
Hnf1a(+),1.1737149973215684,1.1737149973215684
Rxrg(+),-1.1694215165083561,1.1694215165083561
Npas2(+),-1.1596171061221228,1.1596171061221228
Pparg(+),-1.1423202326553243,1.1423202326553243
Thap1(+),-1.1317367986061708,1.1317367986061708
Foxj3(+),-1.1223659235706598,1.1223659235706598
Esrrb(+),-1.1221101566332634,1.1221101566332634
Smad2(+),-1.1118923490115302,1.1118923490115302
Zbtb10(+),-1.091536096661396,1.091536096661396
Nfib(+),-1.070422047466275,1.070422047466275
Rarb(+),-1.0281052470011955,1.0281052470011955
Rfxap(+),-1.0209486492732271,1.0209486492732271
Zfp641(+),-1.0154963080711497,1.0154963080711497
Creb1(+),1.0037529472077464,1.0037529472077464
Klf9(+),-0.9880152517782546,0.9880152517782546
Sox7(+),-0.9737933912146988,0.9737933912146988
Nr1h4(+),-0.9632137414869537,0.9632137414869537
Hsf1(+),0.9611918765738716,0.9611918765738716
Zfp426(+),-0.9590612806612498,0.9590612806612498
En1(+),0.9508060746499666,0.9508060746499666
Etv5(+),-0.945697727863021,0.945697727863021
Sox15(+),-0.9220712381927556,0.9220712381927556
Hic1(+),0.9211779881522504,0.9211779881522504
Zfp189(+),0.9151294111727364,0.9151294111727364
Foxp3(+),-0.9097124750322266,0.9097124750322266
Gtf2b(+),-0.9057764977269505,0.9057764977269505
Zfp93(+),0.8996175858619194,0.8996175858619194
Nr1i3(+),0.8901577011146742,0.8901577011146742
Dbp(+),0.8818607701876204,0.8818607701876204
Lhx4(+),0.8802134089028774,0.8802134089028774
Fosl1(+),-0.8749474901562885,0.8749474901562885
Ncoa1(+),-0.8546439225337037,0.8546439225337037
Pou1f1(+),-0.8500700511095342,0.8500700511095342
Zfp978(+),-0.8471816738744883,0.8471816738744883
Kmt2b(+),0.8389085870264632,0.8389085870264632
Hoxb5(+),-0.8383415034975905,0.8383415034975905
Rsl1(+),0.8269665333260221,0.8269665333260221
Nkx2-2(+),0.7890983258489528,0.7890983258489528
Arid3a(+),0.7746032402486932,0.7746032402486932
Mitf(+),0.7499699051999236,0.7499699051999236
Dlx3(+),-0.7437944618321799,0.7437944618321799
Zfp629(+),0.7385809720398877,0.7385809720398877
Meis2(+),-0.721153833967877,0.721153833967877
Tead3(+),-0.6916026460925413,0.6916026460925413
Bptf(+),-0.6857728072679515,0.6857728072679515
Tbx5(+),0.6828424793872608,0.6828424793872608
Pou6f1(+),-0.6775381869335959,0.6775381869335959
Peg3(+),-0.6665350962782126,0.6665350962782126
Cdc5l(+),-0.6548311844828686,0.6548311844828686
Ascl1(+),0.6418813383373541,0.6418813383373541
Hes7(+),-0.6362652097270212,0.6362652097270212
Patz1(+),-0.6339177342177009,0.6339177342177009
Zfp213(+),-0.6260862312439163,0.6260862312439163
Klf10(+),0.6180303738951789,0.6180303738951789
Hoxa10(+),0.6174007629406062,0.6174007629406062
Shox2(+),0.6171438591777364,0.6171438591777364
Crem(+),-0.6047053810583941,0.6047053810583941
Gata4(+),0.5897363188283569,0.5897363188283569
Hoxd4(+),-0.589721865262772,0.589721865262772
Mef2c(+),0.5716052006771297,0.5716052006771297
Mzf1(+),-0.5668007775063914,0.5668007775063914
Bcl11a(+),-0.5572955744632674,0.5572955744632674
Zfp748(+),-0.5490246594639563,0.5490246594639563
Rfx4(+),-0.5450833036865594,0.5450833036865594
Zfp202(+),0.5338473865457906,0.5338473865457906
Nanog(+),0.5297327542454597,0.5297327542454597
Zbtb43(+),-0.5220442302132658,0.5220442302132658
Gmeb2(+),0.5151512244524631,0.5151512244524631
Otx1(+),0.5134444780904106,0.5134444780904106
Rfx1(+),0.5098402522790327,0.5098402522790327
Zfp617(+),-0.5094713429844879,0.5094713429844879
Dpf2(+),-0.47750966902307423,0.47750966902307423
Satb2(+),-0.47738236866742817,0.47738236866742817
Mxd4(+),-0.4750613782839747,0.4750613782839747
Nr4a2(+),-0.46982223210995994,0.46982223210995994
Vsx1(+),0.4663216928828382,0.4663216928828382
Zfp81(+),-0.4639366308887452,0.4639366308887452
Zfp644(+),0.4570513614446008,0.4570513614446008
Tbp(+),-0.45237996706320155,0.45237996706320155
Hoxb7(+),0.4464314692548264,0.4464314692548264
Lhx2(+),0.41071346602803843,0.41071346602803843
Nfe2l2(+),0.39923586998095667,0.39923586998095667
Nr2f6(+),-0.3977666309691854,0.3977666309691854
Fos(+),-0.39654160210556516,0.39654160210556516
Hoxa3(+),-0.3798224193766882,0.3798224193766882
Nr1d1(+),-0.3688262292164045,0.3688262292164045
Tbx1(+),0.35012378281597023,0.35012378281597023
Foxo6(+),0.34470497322292387,0.34470497322292387
Mafg(+),-0.33861059695705786,0.33861059695705786
Gmeb1(+),-0.317442510212947,0.317442510212947
Zfp341(+),0.3173130956804654,0.3173130956804654
Hnf1b(+),0.30209097850586897,0.30209097850586897
Ppard(+),0.2988332359153123,0.2988332359153123
Dlx4(+),-0.2982243007150779,0.2982243007150779
Zfp639(+),0.2975113938428522,0.2975113938428522
Mterf1a(+),-0.29600605060251967,0.29600605060251967
Dlx1(+),0.2917389604209727,0.2917389604209727
Runx2(+),0.2768138163845132,0.2768138163845132
Atf3(+),-0.2685286818739123,0.2685286818739123
Zfp87(+),0.26181778700849817,0.26181778700849817
Tbx21(+),-0.2544674349532896,0.2544674349532896
Nr2e3(+),-0.23989866781631577,0.23989866781631577
Sox14(+),0.23973647393205952,0.23973647393205952
Dbx2(+),0.22772158523150143,0.22772158523150143
Meox1(+),-0.21767896150542104,0.21767896150542104
Gtf2ird1(+),-0.2154602011923915,0.2154602011923915
Nr4a3(+),0.20928353655180051,0.20928353655180051
Sox8(+),-0.20561127617211358,0.20561127617211358
Gata6(+),-0.20059526016537038,0.20059526016537038
Zscan2(+),-0.19379839351806571,0.19379839351806571
Zbtb48(+),-0.18812969454550774,0.18812969454550774
Neurod2(+),-0.1824994257594191,0.1824994257594191
Zfp286(+),0.1806639657659977,0.1806639657659977
Mypop(+),-0.1756675495594202,0.1756675495594202
Zfp534(+),0.1554525579560792,0.1554525579560792
Zbtb14(+),-0.15022466751380087,0.15022466751380087
Hoxa5(+),-0.13953858395321886,0.13953858395321886
Tead2(+),0.13151792515688324,0.13151792515688324
Ar(+),0.12733750085709725,0.12733750085709725
Fosl2(+),0.12398204391254919,0.12398204391254919
Nr2f2(+),-0.11698584929429424,0.11698584929429424
Nfyc(+),-0.11492077464621468,0.11492077464621468
Rfx5(+),-0.1029250454022596,0.1029250454022596
Nr3c1(+),-0.10015296438050292,0.10015296438050292
Vdr(+),-0.09218285095886039,0.09218285095886039
Thra(+),0.07955163975476538,0.07955163975476538
Lhx8(+),0.07324111484282447,0.07324111484282447
Zfp105(+),-0.05968248664786654,0.05968248664786654
Pura(+),-0.05727780959143002,0.05727780959143002
Bhlhe40(+),-0.044189195417233505,0.044189195417233505
Ing4(+),0.043414781529764676,0.043414781529764676
Zfp384(+),0.0256852406971244,0.0256852406971244
Nfyb(+),-0.025672176295791632,0.025672176295791632
Pax7(+),-0.023337420143987247,0.023337420143987247
Zfp61(+),-0.006802654349992212,0.006802654349992212
Zbtb11(+),-0.003914214048970369,0.003914214048970369
Hey2(+),-0.0037463530734253136,0.0037463530734253136
