,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Tfap2b,210,0.38461538461538464,0,0.0,210,0.38461538461538464,0.0,1.0,KO_DM
Tcf7l2,193,0.3534798534798535,7,0.01282051282051282,186,0.34065934065934067,5165.0,0.803131788524196,KO_DM
Xbp1,79,0.1446886446886447,9,0.016483516483516484,70,0.1282051282051282,2614.0,0.21627790922196588,KO_DM
Etv6,77,0.14102564102564102,5,0.009157509157509158,72,0.13186813186813187,2812.0,0.32339287176875436,KO_DM
Hes1,71,0.13003663003663005,2,0.003663003663003663,69,0.12637362637362637,416.0,0.12476777443858482,KO_DM
Zbtb7c,70,0.1282051282051282,6,0.01098901098901099,64,0.11721611721611722,1665.0,0.2669771865150686,KO_DM
Plag1,67,0.1227106227106227,1,0.0018315018315018315,66,0.12087912087912088,15.0,0.271035627307899,KO_DM
Rora,66,0.12087912087912088,5,0.009157509157509158,61,0.11172161172161173,1921.0,0.3234398977544718,KO_DM
Npas3,64,0.11721611721611722,9,0.016483516483516484,55,0.10073260073260074,2158.0,0.27968128734925796,KO_DM
Jund,62,0.11355311355311355,0,0.0,62,0.11355311355311355,0.0,0.12873943660816847,KO_DM
Nfib,61,0.11172161172161173,3,0.005494505494505495,58,0.10622710622710622,748.0,0.1958267263507821,KO_DM
Creb5,59,0.10805860805860806,11,0.020146520146520148,48,0.08791208791208792,1399.0,0.22640008527549502,KO_DM
Ehf,55,0.10073260073260074,7,0.01282051282051282,48,0.08791208791208792,2527.0,0.19807867386563252,KO_DM
Nr3c2,50,0.09157509157509157,5,0.009157509157509158,45,0.08241758241758242,1014.0,0.19230277134315715,KO_DM
Ahr,47,0.08608058608058608,7,0.01282051282051282,40,0.07326007326007326,2340.0,0.13991975779451252,KO_DM
Thrb,42,0.07692307692307693,3,0.005494505494505495,39,0.07142857142857142,905.0,0.15475349320361467,KO_DM
Pbx1,41,0.07509157509157509,7,0.01282051282051282,34,0.06227106227106227,4117.0,0.16313465731256951,KO_DM
Polr2a,40,0.07326007326007326,7,0.01282051282051282,33,0.06043956043956044,1851.0,0.1837226037071135,KO_DM
Foxp1,39,0.07142857142857142,9,0.016483516483516484,30,0.054945054945054944,1468.0,0.190316698291001,KO_DM
Runx1,37,0.06776556776556776,10,0.018315018315018316,27,0.04945054945054945,2191.0,0.20814166812675017,KO_DM
Mbd1,36,0.06593406593406594,0,0.0,36,0.06593406593406594,0.0,0.07472571661580756,KO_DM
Esrrg,35,0.0641025641025641,11,0.020146520146520148,24,0.04395604395604396,472.0,0.17403372696566136,KO_DM
Nfia,34,0.06227106227106227,5,0.009157509157509158,29,0.05311355311355311,3638.0,0.09251034203372985,KO_DM
Hivep3,33,0.06043956043956044,4,0.007326007326007326,29,0.05311355311355311,606.0,0.19957853308069312,KO_DM
Stat1,33,0.06043956043956044,1,0.0018315018315018315,32,0.05860805860805861,20.0,0.12297885325373382,KO_DM
Ebf1,27,0.04945054945054945,2,0.003663003663003663,25,0.045787545787545784,493.0,0.05880717285776569,KO_DM
Pax5,27,0.04945054945054945,0,0.0,27,0.04945054945054945,0.0,0.09532545843701962,KO_DM
Glis3,27,0.04945054945054945,3,0.005494505494505495,24,0.04395604395604396,517.0,0.1225695055467804,KO_DM
Rfx2,23,0.04212454212454213,0,0.0,23,0.04212454212454213,0.0,0.05730565142239116,KO_DM
Esr1,22,0.040293040293040296,1,0.0018315018315018315,21,0.038461538461538464,15.0,0.07557119196498605,KO_DM
Bcl11a,21,0.038461538461538464,3,0.005494505494505495,18,0.03296703296703297,1160.0,0.0961250300136132,KO_DM
Hlf,21,0.038461538461538464,3,0.005494505494505495,18,0.03296703296703297,403.0,0.09713067099340897,KO_DM
Erbb4,19,0.0347985347985348,19,0.0347985347985348,0,0.0,0.0,0.1870998317183361,KO_DM
Csmd1,18,0.03296703296703297,18,0.03296703296703297,0,0.0,0.0,0.16196390245480277,KO_DM
Zfp523,18,0.03296703296703297,0,0.0,18,0.03296703296703297,0.0,0.03281241559766836,KO_DM
Mef2c,17,0.031135531135531136,0,0.0,17,0.031135531135531136,0.0,0.042868550123302276,KO_DM
Prdm1,16,0.029304029304029304,0,0.0,16,0.029304029304029304,0.0,0.0783801911804795,KO_DM
Tal1,16,0.029304029304029304,0,0.0,16,0.029304029304029304,0.0,0.05850995387201014,KO_DM
Egr3,16,0.029304029304029304,0,0.0,16,0.029304029304029304,0.0,0.035726427286984545,KO_DM
Cytip,15,0.027472527472527472,15,0.027472527472527472,0,0.0,0.0,0.10793973653973589,KO_DM
Gpc6,15,0.027472527472527472,15,0.027472527472527472,0,0.0,0.0,0.30946380745927476,KO_DM
Rps8,14,0.02564102564102564,14,0.02564102564102564,0,0.0,0.0,0.09900326931433912,KO_DM
Gabrg3,14,0.02564102564102564,14,0.02564102564102564,0,0.0,0.0,0.2072403615666588,KO_DM
Myo9a,14,0.02564102564102564,14,0.02564102564102564,0,0.0,0.0,0.12548792509442294,KO_DM
Mafb,13,0.023809523809523808,0,0.0,13,0.023809523809523808,0.0,0.022872360643670347,KO_DM
Sidt1,13,0.023809523809523808,13,0.023809523809523808,0,0.0,0.0,0.05626084065142109,KO_DM
Ltbp1,13,0.023809523809523808,13,0.023809523809523808,0,0.0,0.0,0.0917363924965777,KO_DM
Fam20a,13,0.023809523809523808,13,0.023809523809523808,0,0.0,0.0,0.18364461895640133,KO_DM
Trf,12,0.02197802197802198,12,0.02197802197802198,0,0.0,0.0,0.17015760943255287,KO_DM
Atp2b1,12,0.02197802197802198,12,0.02197802197802198,0,0.0,0.0,0.060844940412824296,KO_DM
Rplp2,12,0.02197802197802198,12,0.02197802197802198,0,0.0,0.0,0.045104220087174435,KO_DM
Sox6,12,0.02197802197802198,6,0.01098901098901099,6,0.01098901098901099,105.0,0.0674335460656913,KO_DM
Dclk1,12,0.02197802197802198,12,0.02197802197802198,0,0.0,0.0,0.09402774137323329,KO_DM
