,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Ebf1,100,0.16556291390728478,9,0.014900662251655629,91,0.15066225165562913,2975.0,0.8287428929860141,WT_DM
Stat1,91,0.15066225165562913,10,0.016556291390728478,81,0.13410596026490065,4152.0,1.0,WT_DM
Stat3,84,0.1390728476821192,1,0.0016556291390728477,83,0.13741721854304637,201.0,0.525050247449101,WT_DM
Taf1,84,0.1390728476821192,4,0.006622516556291391,80,0.13245033112582782,2377.0,0.46359398490487214,WT_DM
E2f4,83,0.13741721854304637,0,0.0,83,0.13741721854304637,0.0,0.7184766794563183,WT_DM
Mbd1,75,0.12417218543046357,0,0.0,75,0.12417218543046357,0.0,0.4479554169958197,WT_DM
Prdm11,63,0.10430463576158941,4,0.006622516556291391,59,0.09768211920529801,721.0,0.4865383044792447,WT_DM
Zfp281,60,0.09933774834437085,0,0.0,60,0.09933774834437085,0.0,0.3227883482689956,WT_DM
Hes1,55,0.09105960264900662,0,0.0,55,0.09105960264900662,0.0,0.19090310024701296,WT_DM
Klf11,53,0.08774834437086093,0,0.0,53,0.08774834437086093,0.0,0.2335837686807637,WT_DM
Arnt,40,0.06622516556291391,0,0.0,40,0.06622516556291391,0.0,0.2427624473622927,WT_DM
Patz1,40,0.06622516556291391,0,0.0,40,0.06622516556291391,0.0,0.19547977637495406,WT_DM
Bhlhe40,40,0.06622516556291391,0,0.0,40,0.06622516556291391,0.0,0.20564262249633303,WT_DM
Esr1,37,0.061258278145695365,1,0.0016556291390728477,36,0.059602649006622516,70.0,0.15539620932738069,WT_DM
Runx1,37,0.061258278145695365,5,0.008278145695364239,32,0.052980132450331126,1806.0,0.28813510854100294,WT_DM
Clock,37,0.061258278145695365,3,0.004966887417218543,34,0.056291390728476824,182.0,0.149418756394028,WT_DM
Jun,36,0.059602649006622516,0,0.0,36,0.059602649006622516,0.0,0.24718681269822992,WT_DM
Gli2,36,0.059602649006622516,4,0.006622516556291391,32,0.052980132450331126,175.0,0.19586991874056753,WT_DM
Stat5a,35,0.057947019867549666,0,0.0,35,0.057947019867549666,0.0,0.20514107727539352,WT_DM
Irf4,34,0.056291390728476824,0,0.0,34,0.056291390728476824,0.0,0.12763646457426914,WT_DM
Npas3,32,0.052980132450331126,5,0.008278145695364239,27,0.04470198675496689,122.0,0.19692423600763084,WT_DM
E2f6,32,0.052980132450331126,0,0.0,32,0.052980132450331126,0.0,0.23649828776362966,WT_DM
Creb5,32,0.052980132450331126,2,0.0033112582781456954,30,0.04966887417218543,2528.0,0.27534167893720257,WT_DM
Polr2a,31,0.05132450331125828,0,0.0,31,0.05132450331125828,0.0,0.38465585476297964,WT_DM
Smarcc1,30,0.04966887417218543,8,0.013245033112582781,22,0.03642384105960265,3785.0,0.2826222833274423,WT_DM
Brf2,28,0.046357615894039736,0,0.0,28,0.046357615894039736,0.0,0.11603430110019465,WT_DM
Nfatc1,28,0.046357615894039736,0,0.0,28,0.046357615894039736,0.0,0.105662423318658,WT_DM
Creb3l2,28,0.046357615894039736,2,0.0033112582781456954,26,0.04304635761589404,218.0,0.14623891035293934,WT_DM
Zbtb17,27,0.04470198675496689,0,0.0,27,0.04470198675496689,0.0,0.13872674673301916,WT_DM
Esrrg,27,0.04470198675496689,15,0.024834437086092714,12,0.019867549668874173,293.0,0.3538844300524248,WT_DM
Gli1,27,0.04470198675496689,0,0.0,27,0.04470198675496689,0.0,0.13636044117732546,WT_DM
Bach2,25,0.041390728476821195,6,0.009933774834437087,19,0.03145695364238411,774.0,0.2781298298195376,WT_DM
Mlxip,24,0.039735099337748346,0,0.0,24,0.039735099337748346,0.0,0.14939379112760995,WT_DM
Rara,24,0.039735099337748346,0,0.0,24,0.039735099337748346,0.0,0.2334546249913797,WT_DM
Nfia,23,0.0380794701986755,0,0.0,23,0.0380794701986755,0.0,0.08956685487112878,WT_DM
Wrnip1,22,0.03642384105960265,0,0.0,22,0.03642384105960265,0.0,0.13773774637741132,WT_DM
Hoxc9,22,0.03642384105960265,0,0.0,22,0.03642384105960265,0.0,0.07998324056017246,WT_DM
Zfp3,22,0.03642384105960265,0,0.0,22,0.03642384105960265,0.0,0.12473448603253852,WT_DM
