,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Stat1,103,0.15773353751914243,15,0.022970903522205207,88,0.13476263399693722,9739.0,1.0,KO_DM
Zfp281,77,0.11791730474732007,0,0.0,77,0.11791730474732007,0.0,0.5514745054736362,KO_DM
Ebf1,76,0.11638591117917305,6,0.009188361408882083,70,0.10719754977029096,3015.0,0.7317538613338983,KO_DM
E2f4,75,0.11485451761102604,0,0.0,75,0.11485451761102604,0.0,0.6231790515073677,KO_DM
Mbd1,74,0.11332312404287902,0,0.0,74,0.11332312404287902,0.0,0.5862595224027071,KO_DM
Stat3,65,0.0995405819295559,5,0.007656967840735069,60,0.09188361408882083,2504.0,0.3807256417313946,KO_DM
Patz1,61,0.09341500765696784,0,0.0,61,0.09341500765696784,0.0,0.3258167581354536,KO_DM
E2f6,56,0.08575803981623277,0,0.0,56,0.08575803981623277,0.0,0.23255300685574506,KO_DM
Bhlhe40,48,0.07350689127105667,0,0.0,48,0.07350689127105667,0.0,0.29493250792585685,KO_DM
Taf1,46,0.07044410413476264,2,0.0030627871362940277,44,0.06738131699846861,829.0,0.2071681325759474,KO_DM
Arnt,44,0.06738131699846861,4,0.006125574272588055,40,0.06125574272588055,3190.0,0.36994107242473895,KO_DM
Prdm11,43,0.06584992343032159,3,0.004594180704441042,40,0.06125574272588055,358.0,0.44139743884715926,KO_DM
Stat5a,41,0.06278713629402756,0,0.0,41,0.06278713629402756,0.0,0.24455924978940077,KO_DM
Brf2,40,0.06125574272588055,0,0.0,40,0.06125574272588055,0.0,0.1441710243108489,KO_DM
Id2,39,0.05972434915773354,0,0.0,39,0.05972434915773354,0.0,0.13622309217249426,KO_DM
Npas3,38,0.05819295558958652,4,0.006125574272588055,34,0.05206738131699847,707.0,0.35131616055337905,KO_DM
Smarcc1,37,0.05666156202143951,5,0.007656967840735069,32,0.04900459418070444,2577.0,0.2800589207886984,KO_DM
Creb5,33,0.05053598774885146,2,0.0030627871362940277,31,0.04747320061255743,1433.0,0.16826989888627122,KO_DM
Hoxc9,33,0.05053598774885146,1,0.0015313935681470138,32,0.04900459418070444,31.0,0.10278177342264089,KO_DM
Mlxip,33,0.05053598774885146,0,0.0,33,0.05053598774885146,0.0,0.11919859356403113,KO_DM
Glis3,33,0.05053598774885146,6,0.009188361408882083,27,0.04134762633996937,899.0,0.26092852552669155,KO_DM
Klf11,32,0.04900459418070444,0,0.0,32,0.04900459418070444,0.0,0.12672874474861687,KO_DM
Wrnip1,31,0.04747320061255743,0,0.0,31,0.04747320061255743,0.0,0.2590654011316787,KO_DM
Bach2,30,0.045941807044410414,4,0.006125574272588055,26,0.039816232771822356,1374.0,0.18386033399081783,KO_DM
Clock,30,0.045941807044410414,2,0.0030627871362940277,28,0.042879019908116385,448.0,0.13494068957345534,KO_DM
Hes1,30,0.045941807044410414,0,0.0,30,0.045941807044410414,0.0,0.09554873667890225,KO_DM
Hoxb2,28,0.042879019908116385,0,0.0,28,0.042879019908116385,0.0,0.12841612403610064,KO_DM
Zbtb17,27,0.04134762633996937,0,0.0,27,0.04134762633996937,0.0,0.18120603949796013,KO_DM
Pbx1,27,0.04134762633996937,8,0.01225114854517611,19,0.02909647779479326,396.0,0.2309631102024268,KO_DM
Nfe2l2,26,0.039816232771822356,5,0.007656967840735069,21,0.03215926493108729,991.0,0.1319293047187599,KO_DM
Hsf2,26,0.039816232771822356,1,0.0015313935681470138,25,0.03828483920367534,116.0,0.15889445182451825,KO_DM
Nfia,25,0.03828483920367534,1,0.0015313935681470138,24,0.036753445635528334,1157.0,0.12609348591376654,KO_DM
Creb3l2,24,0.036753445635528334,1,0.0015313935681470138,23,0.03522205206738132,65.0,0.13466111848994772,KO_DM
Zfp143,24,0.036753445635528334,0,0.0,24,0.036753445635528334,0.0,0.08388041555917077,KO_DM
Osr2,23,0.03522205206738132,1,0.0015313935681470138,22,0.033690658499234305,27.0,0.12327835377780483,KO_DM
Rora,23,0.03522205206738132,0,0.0,23,0.03522205206738132,0.0,0.09103037450924333,KO_DM
Cebpg,23,0.03522205206738132,2,0.0030627871362940277,21,0.03215926493108729,1371.0,0.19260435216202587,KO_DM
Polr2a,23,0.03522205206738132,0,0.0,23,0.03522205206738132,0.0,0.13787403538146717,KO_DM
E4f1,21,0.03215926493108729,1,0.0015313935681470138,20,0.030627871362940276,545.0,0.04563355635120891,KO_DM
Rara,21,0.03215926493108729,0,0.0,21,0.03215926493108729,0.0,0.16038253673522318,KO_DM
Esrrg,20,0.030627871362940276,5,0.007656967840735069,15,0.022970903522205207,209.0,0.17924181449215187,KO_DM
Runx1,20,0.030627871362940276,2,0.0030627871362940277,18,0.027565084226646247,288.0,0.15024690578723146,KO_DM
Runx2,20,0.030627871362940276,5,0.007656967840735069,15,0.022970903522205207,1566.0,0.1737840635943366,KO_DM
Tal1,20,0.030627871362940276,0,0.0,20,0.030627871362940276,0.0,0.028589827458385016,KO_DM
Esr1,19,0.02909647779479326,1,0.0015313935681470138,18,0.027565084226646247,286.0,0.09939309018768752,KO_DM
Zbtb16,18,0.027565084226646247,12,0.018376722817764167,6,0.009188361408882083,182.0,0.1449027489051986,KO_DM
Nfatc1,18,0.027565084226646247,0,0.0,18,0.027565084226646247,0.0,0.08901890890240077,KO_DM
Myef2,18,0.027565084226646247,4,0.006125574272588055,14,0.021439509954058193,1391.0,0.1642144431113656,KO_DM
Nrp1,18,0.027565084226646247,18,0.027565084226646247,0,0.0,0.0,0.2323062509070867,KO_DM
Atf6b,18,0.027565084226646247,0,0.0,18,0.027565084226646247,0.0,0.06887411427148547,KO_DM
Frmd5,18,0.027565084226646247,18,0.027565084226646247,0,0.0,0.0,0.23492387538250364,KO_DM
Zfp3,17,0.026033690658499236,0,0.0,17,0.026033690658499236,0.0,0.0925884481042552,KO_DM
Grhl2,17,0.026033690658499236,0,0.0,17,0.026033690658499236,0.0,0.038630223333359595,KO_DM
Nfib,17,0.026033690658499236,0,0.0,17,0.026033690658499236,0.0,0.04022115943094176,KO_DM
Slc7a11,17,0.026033690658499236,17,0.026033690658499236,0,0.0,0.0,0.4036950092809235,KO_DM
Foxp2,17,0.026033690658499236,10,0.015313935681470138,7,0.010719754977029096,1883.0,0.2571628251924567,KO_DM
Tfdp2,17,0.026033690658499236,0,0.0,17,0.026033690658499236,0.0,0.0710199866924011,KO_DM
Batf3,17,0.026033690658499236,0,0.0,17,0.026033690658499236,0.0,0.04915210156516707,KO_DM
Jun,16,0.02450229709035222,0,0.0,16,0.02450229709035222,0.0,0.12472882396529861,KO_DM
Nfic,16,0.02450229709035222,1,0.0015313935681470138,15,0.022970903522205207,154.0,0.08724865674993303,KO_DM
Twist2,16,0.02450229709035222,1,0.0015313935681470138,15,0.022970903522205207,375.0,0.031049423172240537,KO_DM
Foxp1,16,0.02450229709035222,5,0.007656967840735069,11,0.016845329249617153,1461.0,0.13344260672451766,KO_DM
Prickle2,16,0.02450229709035222,16,0.02450229709035222,0,0.0,0.0,0.2123536250066079,KO_DM
Gli2,16,0.02450229709035222,1,0.0015313935681470138,15,0.022970903522205207,58.0,0.08239013917112338,KO_DM
Prdm5,15,0.022970903522205207,2,0.0030627871362940277,13,0.019908116385911178,982.0,0.06851603899276179,KO_DM
Nfix,15,0.022970903522205207,0,0.0,15,0.022970903522205207,0.0,0.04218223603752664,KO_DM
Mme,15,0.022970903522205207,15,0.022970903522205207,0,0.0,0.0,0.2935408979644844,KO_DM
Irf4,15,0.022970903522205207,0,0.0,15,0.022970903522205207,0.0,0.06224629622602772,KO_DM
Cacna2d3,14,0.021439509954058193,14,0.021439509954058193,0,0.0,0.0,0.2790831942592009,KO_DM
Dab1,14,0.021439509954058193,14,0.021439509954058193,0,0.0,0.0,0.21114908112542258,KO_DM
Tmtc1,14,0.021439509954058193,14,0.021439509954058193,0,0.0,0.0,0.32256089910775104,KO_DM
Hic2,13,0.019908116385911178,0,0.0,13,0.019908116385911178,0.0,0.023798339628647892,KO_DM
Trps1,13,0.019908116385911178,13,0.019908116385911178,0,0.0,0.0,0.20800871016148462,KO_DM
Macrod2,13,0.019908116385911178,13,0.019908116385911178,0,0.0,0.0,0.1866596957914034,KO_DM
C4b,13,0.019908116385911178,13,0.019908116385911178,0,0.0,0.0,0.27697786249754314,KO_DM
Syt1,13,0.019908116385911178,13,0.019908116385911178,0,0.0,0.0,0.26483413049763666,KO_DM
Cadm2,12,0.018376722817764167,12,0.018376722817764167,0,0.0,0.0,0.1381542398484454,KO_DM
Bnc2,12,0.018376722817764167,12,0.018376722817764167,0,0.0,0.0,0.17720671957297818,KO_DM
Etv3,12,0.018376722817764167,0,0.0,12,0.018376722817764167,0.0,0.04418232828306733,KO_DM
Pdlim3,12,0.018376722817764167,12,0.018376722817764167,0,0.0,0.0,0.15541270534764381,KO_DM
Lrrc4c,12,0.018376722817764167,12,0.018376722817764167,0,0.0,0.0,0.13523058820511163,KO_DM
Pex5l,12,0.018376722817764167,12,0.018376722817764167,0,0.0,0.0,0.20692492588463995,KO_DM
Cacna1c,12,0.018376722817764167,12,0.018376722817764167,0,0.0,0.0,0.1686812392941628,KO_DM
Gpc6,12,0.018376722817764167,12,0.018376722817764167,0,0.0,0.0,0.25604524551131297,KO_DM
Hoxb6,11,0.016845329249617153,2,0.0030627871362940277,9,0.013782542113323124,262.0,0.06449640225851228,KO_DM
Tox,11,0.016845329249617153,11,0.016845329249617153,0,0.0,0.0,0.20203330835752928,KO_DM
Gucy1a2,11,0.016845329249617153,11,0.016845329249617153,0,0.0,0.0,0.15252740023693862,KO_DM
Fbxl7,11,0.016845329249617153,11,0.016845329249617153,0,0.0,0.0,0.1214855903856189,KO_DM
Apoe,11,0.016845329249617153,11,0.016845329249617153,0,0.0,0.0,0.14262204567251008,KO_DM
Clmn,11,0.016845329249617153,11,0.016845329249617153,0,0.0,0.0,0.11536586175399528,KO_DM
Pcdh7,10,0.015313935681470138,10,0.015313935681470138,0,0.0,0.0,0.2929074966598347,KO_DM
Csmd2,10,0.015313935681470138,10,0.015313935681470138,0,0.0,0.0,0.25316560200916977,KO_DM
Ikzf1,10,0.015313935681470138,1,0.0015313935681470138,9,0.013782542113323124,33.0,0.039429673080176315,KO_DM
Smarcb1,10,0.015313935681470138,1,0.0015313935681470138,9,0.013782542113323124,13.0,0.03850031493832179,KO_DM
Pcdh15,10,0.015313935681470138,10,0.015313935681470138,0,0.0,0.0,0.21268284708287244,KO_DM
Sgcd,10,0.015313935681470138,10,0.015313935681470138,0,0.0,0.0,0.1992834045229941,KO_DM
Bcl11b,10,0.015313935681470138,2,0.0030627871362940277,8,0.01225114854517611,53.0,0.04636662485409472,KO_DM
Nxph1,10,0.015313935681470138,10,0.015313935681470138,0,0.0,0.0,0.24435483491975127,KO_DM
Fn1,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.2107595575963337,KO_DM
Chl1,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.09237875822184075,KO_DM
Lifr,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.1784666470054723,KO_DM
Wls,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.061147808510281655,KO_DM
Colq,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.19387941549121193,KO_DM
Arhgap6,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.1295141400238092,KO_DM
Parm1,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.12962616430410698,KO_DM
Snap91,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.19630684525083145,KO_DM
Thsd7a,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.1492819493564281,KO_DM
Stau2,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.15146046363317078,KO_DM
Enpp2,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.09644719812976453,KO_DM
Gxylt2,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.17390483274198013,KO_DM
Rabgap1l,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.07844379283769587,KO_DM
Hltf,9,0.013782542113323124,5,0.007656967840735069,4,0.006125574272588055,87.0,0.09828244315523234,KO_DM
Gas7,9,0.013782542113323124,9,0.013782542113323124,0,0.0,0.0,0.1305331628178965,KO_DM
Tax1bp1,8,0.01225114854517611,8,0.01225114854517611,0,0.0,0.0,0.11958114137218907,KO_DM
Pde3a,8,0.01225114854517611,8,0.01225114854517611,0,0.0,0.0,0.2880396180799782,KO_DM
