,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Pax5,150,0.2358490566037736,10,0.015723270440251572,140,0.22012578616352202,5607.0,0.9393560530647538,KO_DM
Ebf1,136,0.2138364779874214,10,0.015723270440251572,126,0.19811320754716982,6972.0,0.9999999999999999,KO_DM
Mef2c,131,0.2059748427672956,8,0.012578616352201259,123,0.19339622641509435,4217.0,0.9385849445506889,KO_DM
Tcf7l2,125,0.19654088050314467,10,0.015723270440251572,115,0.18081761006289307,3833.0,0.8429414659200647,KO_DM
Tfap2c,114,0.1792452830188679,0,0.0,114,0.1792452830188679,0.0,0.31379043307933274,KO_DM
Klf7,109,0.17138364779874213,2,0.0031446540880503146,107,0.16823899371069181,1157.0,0.2567919763823333,KO_DM
Npas2,75,0.1179245283018868,2,0.0031446540880503146,73,0.11477987421383648,164.0,0.11328057765121229,KO_DM
Npas3,71,0.11163522012578617,6,0.009433962264150943,65,0.10220125786163523,2183.0,0.4228472540417728,KO_DM
Mybl1,70,0.11006289308176101,13,0.020440251572327043,57,0.08962264150943396,3305.0,0.2970768340193448,KO_DM
Fli1,65,0.10220125786163523,6,0.009433962264150943,59,0.09276729559748427,3422.0,0.2599199381530246,KO_DM
Bcl11a,62,0.09748427672955975,7,0.0110062893081761,55,0.08647798742138364,2842.0,0.3714819966342473,KO_DM
Gtf2i,62,0.09748427672955975,3,0.0047169811320754715,59,0.09276729559748427,1898.0,0.21107405366291213,KO_DM
Pou2f2,58,0.09119496855345911,9,0.014150943396226415,49,0.0770440251572327,4297.0,0.30866307088619,KO_DM
Rora,53,0.08333333333333333,6,0.009433962264150943,47,0.07389937106918239,1364.0,0.28321469371040264,KO_DM
Nr3c2,43,0.06761006289308176,5,0.007861635220125786,38,0.059748427672955975,856.0,0.17686477317016816,KO_DM
Hes1,43,0.06761006289308176,1,0.0015723270440251573,42,0.0660377358490566,433.0,0.12283752785291258,KO_DM
Bach2,42,0.0660377358490566,3,0.0047169811320754715,39,0.06132075471698113,353.0,0.224773139559644,KO_DM
Prdm1,41,0.06446540880503145,0,0.0,41,0.06446540880503145,0.0,0.08512290550371591,KO_DM
Zbtb7c,41,0.06446540880503145,3,0.0047169811320754715,38,0.059748427672955975,1125.0,0.13174675445684786,KO_DM
Nfib,41,0.06446540880503145,7,0.0110062893081761,34,0.05345911949685535,692.0,0.23239158270256893,KO_DM
Nfia,40,0.06289308176100629,6,0.009433962264150943,34,0.05345911949685535,4154.0,0.16412039328683015,KO_DM
Nfix,40,0.06289308176100629,4,0.006289308176100629,36,0.05660377358490566,1492.0,0.09973462860180264,KO_DM
Nfatc2,36,0.05660377358490566,1,0.0015723270440251573,35,0.055031446540880505,441.0,0.09163573976858508,KO_DM
Lef1,35,0.055031446540880505,11,0.01729559748427673,24,0.03773584905660377,3086.0,0.1849967825516446,KO_DM
Esrrg,33,0.05188679245283019,7,0.0110062893081761,26,0.040880503144654086,1064.0,0.20068494479236906,KO_DM
Pbx1,33,0.05188679245283019,6,0.009433962264150943,27,0.04245283018867924,1416.0,0.22868298182666746,KO_DM
Grhl1,29,0.04559748427672956,2,0.0031446540880503146,27,0.04245283018867924,542.0,0.14735375425767872,KO_DM
Foxi1,26,0.040880503144654086,0,0.0,26,0.040880503144654086,0.0,0.1048541200439891,KO_DM
Klf12,25,0.03930817610062893,0,0.0,25,0.03930817610062893,0.0,0.08688374028123928,KO_DM
Vdr,25,0.03930817610062893,2,0.0031446540880503146,23,0.036163522012578615,374.0,0.12700139687769724,KO_DM
Foxp1,25,0.03930817610062893,10,0.015723270440251572,15,0.02358490566037736,1197.0,0.14913512669720877,KO_DM
Ikzf2,24,0.03773584905660377,0,0.0,24,0.03773584905660377,0.0,0.04212812558869229,KO_DM
Ppard,23,0.036163522012578615,3,0.0047169811320754715,20,0.031446540880503145,707.0,0.08641286230210159,KO_DM
Nfatc1,23,0.036163522012578615,3,0.0047169811320754715,20,0.031446540880503145,503.0,0.07839742984258874,KO_DM
Foxn3,21,0.0330188679245283,6,0.009433962264150943,15,0.02358490566037736,1161.0,0.18911645873318944,KO_DM
Rel,21,0.0330188679245283,4,0.006289308176100629,17,0.026729559748427674,503.0,0.19356784943085525,KO_DM
Pbx3,20,0.031446540880503145,1,0.0015723270440251573,19,0.029874213836477988,770.0,0.06951131406868372,KO_DM
Hivep2,19,0.029874213836477988,8,0.012578616352201259,11,0.01729559748427673,1078.0,0.16898107688640263,KO_DM
Parp8,16,0.025157232704402517,16,0.025157232704402517,0,0.0,0.0,0.1739187986940863,KO_DM
Tox,15,0.02358490566037736,15,0.02358490566037736,0,0.0,0.0,0.14219444108260523,KO_DM
Mtss1,15,0.02358490566037736,15,0.02358490566037736,0,0.0,0.0,0.11493180321173871,KO_DM
Ikzf3,14,0.0220125786163522,10,0.015723270440251572,4,0.006289308176100629,137.0,0.0877591681442108,KO_DM
Sox10,14,0.0220125786163522,3,0.0047169811320754715,11,0.01729559748427673,411.0,0.0847667102676663,KO_DM
Pde4d,14,0.0220125786163522,14,0.0220125786163522,0,0.0,0.0,0.1564660310857128,KO_DM
Skap1,14,0.0220125786163522,14,0.0220125786163522,0,0.0,0.0,0.24815003002942373,KO_DM
Ikzf1,14,0.0220125786163522,8,0.012578616352201259,6,0.009433962264150943,80.0,0.06240707731639783,KO_DM
Pitpnc1,13,0.020440251572327043,13,0.020440251572327043,0,0.0,0.0,0.14930556430106834,KO_DM
Atxn1,13,0.020440251572327043,13,0.020440251572327043,0,0.0,0.0,0.19488937545305338,KO_DM
Ptprj,13,0.020440251572327043,13,0.020440251572327043,0,0.0,0.0,0.10750318825970535,KO_DM
Prdm11,12,0.018867924528301886,1,0.0015723270440251573,11,0.01729559748427673,15.0,0.025621439608143184,KO_DM
Arhgap6,12,0.018867924528301886,12,0.018867924528301886,0,0.0,0.0,0.16031157433912882,KO_DM
Sox5,12,0.018867924528301886,12,0.018867924528301886,0,0.0,0.0,0.1941927496035539,KO_DM
Prkca,12,0.018867924528301886,12,0.018867924528301886,0,0.0,0.0,0.09107087137229383,KO_DM
Trps1,12,0.018867924528301886,12,0.018867924528301886,0,0.0,0.0,0.28414791643682474,KO_DM
Lpp,12,0.018867924528301886,12,0.018867924528301886,0,0.0,0.0,0.10167011893097642,KO_DM
Auts2,12,0.018867924528301886,12,0.018867924528301886,0,0.0,0.0,0.1504908021273709,KO_DM
Stat4,12,0.018867924528301886,4,0.006289308176100629,8,0.012578616352201259,209.0,0.05294447479520059,KO_DM
Arid5b,11,0.01729559748427673,7,0.0110062893081761,4,0.006289308176100629,147.0,0.1303476075933999,KO_DM
2610035D17Rik,11,0.01729559748427673,11,0.01729559748427673,0,0.0,0.0,0.11074424092589108,KO_DM
