source,target,coef_mean,coef_abs,p,-logp
Mecom,1110019D14Rik,0.0018433813,0.0018433813,7.817800161646851e-05,4.106915435183291
Ar,1110019D14Rik,0.00238297,0.00238297,1.4632027539169216e-08,7.834695490138394
Pax5,1110019D14Rik,0.0012144214,0.0012144214,3.175126289804992e-07,6.498238996080777
Irf4,1110019D14Rik,-0.0005320977,0.0005320977,0.005300068749998392,2.275718496898969
Npas3,1110019D14Rik,0.0044747824,0.0044747824,9.427285230623689e-11,10.025613352766676
Trp63,1110019D14Rik,0.0019296892,0.0019296892,0.0013137170190168138,2.88149817382863
Lhx8,1110019D14Rik,0.00081007596,0.00081007596,0.0002929466430161497,3.533211474368925
Bcl11a,1110019D14Rik,0.0012485296,0.0012485296,0.0014261443392225824,2.8458365175728
Ppargc1a,1110019D14Rik,0.0009899683,0.0009899683,3.2918778159722306e-12,11.4825562927896
Ebf3,1110019D14Rik,0.0017433712,0.0017433712,6.611294536803612e-08,7.179713494350286
Esr1,1700111E14Rik,0.004359468,0.004359468,1.1365570445148026e-06,5.944408761878054
Mef2c,1700113H08Rik,-0.0012365096,0.0012365096,6.10841724336548e-07,6.214071305554332
Foxa1,1700113H08Rik,0.00030484414,0.00030484414,4.030071791553695e-06,5.394687217283727
Tfap2b,1700113H08Rik,-0.00014160066,0.00014160066,0.013884507683409073,1.8574695148456204
Pax5,1700113H08Rik,-0.0014480945,0.0014480945,2.529616804384958e-07,6.596945262359914
Myb,1700113H08Rik,0.0012922621,0.0012922621,9.517358283291016e-09,8.021483581258321
Fos,1700113H08Rik,0.0011082392,0.0011082392,6.8327816089200496e-12,11.165402460084668
Ppara,1700113H08Rik,9.051311e-05,9.051311e-05,0.000116216253123104,3.934733130568143
Plagl1,1700113H08Rik,0.00096712436,0.00096712436,0.00021538958175067993,3.6667753070622466
Pparg,1700113H08Rik,0.0001957601,0.0001957601,0.07606787841435231,1.1187986963490126
Lef1,1700113H08Rik,0.00142198,0.00142198,1.3577308739865849e-05,4.8671863062894065
Ppargc1a,1700113H08Rik,0.00031444133,0.00031444133,0.0005461881387291301,3.2626577354310355
Hes1,1700113H08Rik,-7.6046665e-05,7.6046665e-05,0.5831584268210739,0.23421344430214489
Egr1,1700113H08Rik,-0.0006750724,0.0006750724,1.1873069725010087e-05,4.925436981780343
Creb5,1700113H08Rik,6.1249775e-05,6.1249775e-05,0.7628850694071079,0.1175408846950819
Zbtb7c,1700113H08Rik,0.00019869473,0.00019869473,0.1985358653282446,0.7021610269000704
Pou2f2,1700113H08Rik,0.0017837576,0.0017837576,8.830217408906376e-10,9.05402860352028
Erg,2810004N23Rik,0.0035496377,0.0035496377,1.6799163416407517e-08,7.7747123452196325
Esrrb,2810004N23Rik,0.00047406572,0.00047406572,0.0009317056353998015,3.030721277683081
Foxa1,2810004N23Rik,0.0006448794,0.0006448794,5.275452346115749e-05,4.27774029565125
Tfap2b,2810004N23Rik,0.0028771153,0.0028771153,2.4657025970770156e-08,7.608059307398618
Ppara,2810004N23Rik,0.0006016406,0.0006016406,8.3152223242107e-06,5.080126134551846
Nr4a3,2810004N23Rik,0.0011463973,0.0011463973,0.00043411670491187834,3.3623935020869773
Mbd1,2810004N23Rik,0.010430043,0.010430043,9.284508879270647e-08,7.032241064101241
Plagl1,2810004N23Rik,0.0044156634,0.0044156634,1.1326458959754161e-06,5.945905844294321
Maf,2810004N23Rik,0.0035786382,0.0035786382,4.103004661983058e-06,5.3868979895716285
Esr1,2810004N23Rik,0.0016985108,0.0016985108,1.33153833357473e-10,9.875646326168086
Ehf,2810004N23Rik,0.017164962,0.017164962,2.5920338608548877e-11,10.58635932938849
Egr1,2810004N23Rik,0.005977082,0.005977082,2.2082933859880398e-10,9.6559432282928
Lmx1b,2810004N23Rik,0.003925171,0.003925171,3.371715884606094e-07,6.472149028040868
Mlxipl,2810004N23Rik,-0.00014098601,0.00014098601,0.004696969103676213,2.3281822965651147
Stat4,2810004N23Rik,0.010265865,0.010265865,1.1564953256119938e-14,13.936856118245736
Fos,2810004N23Rik,0.006779925,0.006779925,3.8198854682289656e-06,5.4179496583610245
Esrrg,2810004N23Rik,0.008555855,0.008555855,1.7206621832618615e-10,9.76430438612001
Pgr,2810004N23Rik,0.0001725056,0.0001725056,0.0449490811198001,1.3472791819881338
Pparg,2810004N23Rik,0.00080363883,0.00080363883,8.269211868765909e-06,5.082535880696149
Prrx1,2810004N23Rik,0.0023264615,0.0023264615,0.0023600721658887784,2.627074717043411
Mef2c,2810004N23Rik,0.0005605775,0.0005605775,0.33593178985842764,0.47374889610825077
Foxp3,2810004N23Rik,0.003189522,0.003189522,1.1618368756187592e-07,6.934854843539259
Elf5,2810004N23Rik,0.018686498,0.018686498,3.225972381505909e-13,12.491339355053357
Prdm16,2810004N23Rik,0.002161516,0.002161516,4.407547297010653e-10,9.355803018626933
Hes1,2810004N23Rik,0.014354642,0.014354642,1.0752448790761173e-09,8.968492617124747
Ar,2810004N23Rik,0.006080907,0.006080907,4.298054469138851e-12,11.366728085006384
Mybl1,2810004N23Rik,0.008050624,0.008050624,3.0862729678261833e-07,6.510565665059021
Pax5,2810004N23Rik,-0.0010171141,0.0010171141,0.11027952723000649,0.9575051043892554
Npas3,2810004N23Rik,0.017930405,0.017930405,5.118724904817873e-09,8.290838210072716
Trp63,2810004N23Rik,0.0061779832,0.0061779832,0.0013455514515809128,2.871099690906209
Fli1,2810004N23Rik,0.008249926,0.008249926,3.1708311829505307e-09,8.498826879469192
Ppargc1a,2810004N23Rik,0.001640348,0.001640348,9.723925166333737e-07,6.012158392071953
Pou2f2,2810004N23Rik,0.0049696853,0.0049696853,4.903271866418218e-08,7.309514026229258
Zbtb7c,2810004N23Rik,0.015923256,0.015923256,8.396048301842219e-13,12.075925071618556
Foxa1,2810430I11Rik,-8.657796e-06,8.657796e-06,0.001353092973114359,2.8686723613304688
Esrrb,2810430I11Rik,8.841759e-06,8.841759e-06,0.020452803205088223,1.6892471603671644
Tfap2b,2810430I11Rik,-2.1366197e-05,2.1366197e-05,0.00220057532723712,2.6574637606418237
Irf8,2810430I11Rik,-2.1936654e-05,2.1936654e-05,0.0035411820716207696,2.4508517432030876
Ppara,2810430I11Rik,1.5958965e-05,1.5958965e-05,0.0011169053830593061,2.9519836159226145
Mbd1,2810430I11Rik,0.00019730921,0.00019730921,9.020464227609348e-05,4.044771111426889
Plagl1,2810430I11Rik,0.00012825863,0.00012825863,4.712400765989747e-05,4.3267577820883965
Maf,2810430I11Rik,0.00027145122,0.00027145122,2.00327464852435e-05,4.698259504944218
Egr1,2810430I11Rik,-4.9042577e-05,4.9042577e-05,4.122676588235388e-05,4.384820732977876
Myb,2810430I11Rik,-6.6227934e-05,6.6227934e-05,3.396451246750357e-05,4.46897461496675
Fos,2810430I11Rik,-2.3038525e-05,2.3038525e-05,0.003973748511309747,2.400799621777412
Pou2f2,2810430I11Rik,-8.057257e-05,8.057257e-05,2.2363457214169685e-05,4.650461057092655
Mef2c,2810430I11Rik,4.6587546e-05,4.6587546e-05,0.002525207794018271,2.597702878898817
Prdm16,2810430I11Rik,8.236192e-06,8.236192e-06,0.004816069938880351,2.317307214887844
Hes1,2810430I11Rik,-1.47087485e-05,1.47087485e-05,0.1576135556377855,0.8024064335119557
Pax5,2810430I11Rik,-7.413528e-07,7.413528e-07,0.9012436340577795,0.045157789904517506
Ppargc1a,2810430I11Rik,6.81391e-05,6.81391e-05,1.77185856579013e-05,4.751570947543971
Ebf3,2810430I11Rik,9.880389e-05,9.880389e-05,6.138585275284078e-05,4.211931706697848
Zbtb7c,2810430I11Rik,-1.4538593e-05,1.4538593e-05,0.0753876486836205,1.1226998019809509
Mef2c,4930432L08Rik,0.0,0.0,,-0.0
Esrrb,4930432L08Rik,0.0,0.0,,-0.0
Foxa1,4930432L08Rik,0.0,0.0,,-0.0
Ppara,4930432L08Rik,0.0,0.0,,-0.0
Nr4a3,4930432L08Rik,0.0,0.0,,-0.0
Esrrg,4930432L08Rik,0.0,0.0,,-0.0
Pparg,4930432L08Rik,0.0,0.0,,-0.0
Gata3,4930432L08Rik,0.0,0.0,,-0.0
Esr1,4930432L08Rik,0.0,0.0,,-0.0
Mitf,4930432L08Rik,0.0,0.0,,-0.0
Ppargc1a,4930432L08Rik,0.0,0.0,,-0.0
Egr1,4930432L08Rik,0.0,0.0,,-0.0
Tfcp2l1,4930432L08Rik,0.0,0.0,,-0.0
Batf3,4930479D17Rik,0.00064312294,0.00064312294,1.8528230947702068e-08,7.7321660445951705
Sox4,4930479D17Rik,0.0018540805,0.0018540805,1.8514391108925317e-06,5.7324905662168675
Pgr,4930479D17Rik,-0.00015804605,0.00015804605,0.0001671841123707666,3.7768049962603274
Sox6,4930479D17Rik,0.0008408833,0.0008408833,9.137946128294541e-07,6.0391514066057
Egr1,4930479D17Rik,-0.0017127513,0.0017127513,7.806672970491287e-07,6.1075340132939315
Ar,4930479D17Rik,-0.0007223726,0.0007223726,0.019258176501955618,1.7153848372857425
Foxa1,4930545L23Rik,0.0005359865,0.0005359865,0.0001766909465676632,3.752785702651902
Pax5,4930545L23Rik,0.0008441752,0.0008441752,0.00046373254021827393,3.333732428491945
Myb,4930545L23Rik,0.0017604493,0.0017604493,6.60698680652297e-06,5.179996560432486
Trp63,4930545L23Rik,0.0016935054,0.0016935054,8.323803486289556e-06,5.07967818144305
Pgr,4930545L23Rik,0.00031442862,0.00031442862,0.002033886592541434,2.6916732665590777
Gata3,4930545L23Rik,0.005468975,0.005468975,1.4786970863683202e-08,7.830120782860656
Egr1,4930545L23Rik,0.005139004,0.005139004,1.0273766809367574e-12,11.98827029597534
Ar,4930545L23Rik,0.0011758525,0.0011758525,0.0031150397397008154,2.506536408515987
Pou2f2,4930545L23Rik,-0.001752855,0.001752855,1.9569981843781226e-07,6.708409577262248
Foxa1,4930548G14Rik,0.0,0.0,,-0.0
Lhx8,4930548G14Rik,0.0,0.0,,-0.0
Lhx6,4930548G14Rik,0.0,0.0,,-0.0
Esrrg,4930548G14Rik,0.0,0.0,,-0.0
Foxa1,4931415C17Rik,-4.6016485e-05,4.6016485e-05,1.5220980352542778e-06,5.8175573746358715
Erg,4931415C17Rik,-5.3383083e-05,5.3383083e-05,0.08998714671754827,1.0458195184304917
Tfap2b,4931415C17Rik,6.280471e-06,6.280471e-06,0.6525185025789012,0.1854071691176663
Nr4a3,4931415C17Rik,-5.000155e-05,5.000155e-05,0.3075021995619133,0.5121517733708894
Mbd1,4931415C17Rik,-0.00038592258,0.00038592258,1.9177011535969084e-07,6.717219070500094
Plagl1,4931415C17Rik,-0.0002740832,0.0002740832,5.539006119959682e-09,8.256568155007992
Esr1,4931415C17Rik,-5.1578954e-05,5.1578954e-05,0.002431702295376519,2.6140895952665884
Maf,4931415C17Rik,-0.00014351045,0.00014351045,0.019903454476620112,1.7010715401765935
Ehf,4931415C17Rik,-9.7720185e-05,9.7720185e-05,0.006041845811913086,2.2188303621295646
Egr1,4931415C17Rik,0.0001271362,0.0001271362,0.00679323958763237,2.1679230682074806
Batf3,4931415C17Rik,0.00021937714,0.00021937714,4.2934115004398546e-09,8.36719748473143
Myb,4931415C17Rik,4.6069697e-05,4.6069697e-05,0.06399896093204675,1.1938270770339514
Runx3,4931415C17Rik,-0.00038230512,0.00038230512,1.955929248503207e-08,7.708646858924888
Pou2f2,4931415C17Rik,4.968774e-05,4.968774e-05,0.32712883062740183,0.4852811788018832
Prox1,4931415C17Rik,0.0001525278,0.0001525278,0.00584332394654999,2.2333400362809988
Foxp3,4931415C17Rik,-1.276819e-05,1.276819e-05,0.7668277322131698,0.1153021893133227
Foxn1,4931415C17Rik,-5.6141007e-06,5.6141007e-06,0.8446711475264603,0.0733123402959326
Elf5,4931415C17Rik,-7.1288996e-05,7.1288996e-05,0.004989851370602637,2.3019123902259992
Gata3,4931415C17Rik,-2.142383e-05,2.142383e-05,0.07691119209502417,1.114010457189057
Prdm16,4931415C17Rik,-6.45605e-05,6.45605e-05,5.0884996613664034e-05,4.293410250048358
Mybl1,4931415C17Rik,-0.00014615121,0.00014615121,0.011167486709074581,1.9520445557291037
Pax5,4931415C17Rik,0.0003820949,0.0003820949,1.6691473528972072e-06,5.777505321963452
Fli1,4931415C17Rik,-0.00030009417,0.00030009417,1.444810831337041e-06,5.840189011235805
Ebf3,4931415C17Rik,-3.575693e-05,3.575693e-05,0.14381322077867328,0.8422011873377131
Creb5,4931415C17Rik,-0.00029497704,0.00029497704,3.4549804371876395e-05,4.461554407347818
Zbtb7c,4931415C17Rik,-0.00042490294,0.00042490294,1.0775585313640301e-07,6.967559130301319
Tbx3,4931428L18Rik,0.00018549795,0.00018549795,0.002419836499415927,2.6162139769122414
Mef2c,4931428L18Rik,0.0012633519,0.0012633519,0.0133763162889016,1.8736634706989703
Foxa1,4931428L18Rik,0.00010785141,0.00010785141,0.002569711353756848,2.5901156566340098
Pou2f2,4931428L18Rik,0.0021525405,0.0021525405,5.907923997574706e-07,6.228565100300885
Nr4a3,4931428L18Rik,-0.00089233264,0.00089233264,9.18453552368783e-09,8.036942801753371
Gata3,4931428L18Rik,0.0011869344,0.0011869344,1.297331932884394e-07,6.886948891936997
Egr1,4931428L18Rik,0.001207154,0.001207154,1.6633012245773724e-07,6.779029092737633
Zbtb16,4931428L18Rik,0.0015851019,0.0015851019,4.259894523691615e-07,6.3706011540300995
Erg,4933406I18Rik,0.0046010003,0.0046010003,1.4799086037844876e-08,7.829765104941337
Foxa1,4933406I18Rik,-0.00034864573,0.00034864573,0.000266817427409166,3.5737858075124094
Esrrb,4933406I18Rik,-0.0005719356,0.0005719356,0.0004154254103207537,3.3815069425034383
Tfap2b,4933406I18Rik,0.00028406578,0.00028406578,0.012081395304237913,1.917882905289618
Irf8,4933406I18Rik,0.0052362634,0.0052362634,3.548570386947135e-07,6.449946575989676
Nr4a3,4933406I18Rik,-0.0052003027,0.0052003027,4.013551519657502e-11,10.396471157862402
Mbd1,4933406I18Rik,0.003257249,0.003257249,1.4179444822558846e-06,5.848340773047119
Plagl1,4933406I18Rik,0.0004351671,0.0004351671,0.0308888080630328,1.5101988499256478
Maf,4933406I18Rik,0.0030084373,0.0030084373,0.001942493065986335,2.7116405228020786
Esr1,4933406I18Rik,0.0009730248,0.0009730248,1.347158188427232e-07,6.870581404776375
Ehf,4933406I18Rik,-0.0002815532,0.0002815532,0.5512130588375348,0.25868050206940685
Egr1,4933406I18Rik,-0.00030917898,0.00030917898,0.6418920162328823,0.1925380259788579
Bcl11b,4933406I18Rik,0.01316454,0.01316454,8.059771295166754e-11,10.093677281601396
Myb,4933406I18Rik,0.0023610329,0.0023610329,4.2523536776814335e-06,5.371370621411769
Fos,4933406I18Rik,-0.0038092267,0.0038092267,1.340982690292628e-10,9.87257682808346
Stat4,4933406I18Rik,0.014966162,0.014966162,3.263389465139544e-09,8.486331092786584
Pgr,4933406I18Rik,-8.360463e-05,8.360463e-05,0.016273792393144974,1.7885112286554259
Runx3,4933406I18Rik,0.019803338,0.019803338,5.5571793499704845e-14,13.255145586758692
Mef2c,4933406I18Rik,0.005129884,0.005129884,5.718398375913182e-06,5.24272559251875
Meis1,4933406I18Rik,0.0004936156,0.0004936156,0.0038139864829718896,2.4186208504565374
Foxp3,4933406I18Rik,0.002862436,0.002862436,1.4969314856313708e-05,4.824798076806692
Foxp2,4933406I18Rik,0.0024579691,0.0024579691,0.0002743380511613992,3.561713950823027
Foxn1,4933406I18Rik,0.001866532,0.001866532,0.0010478393915745391,2.9797052790872627
Gata3,4933406I18Rik,-0.00077184284,0.00077184284,0.0002972223984864217,3.526918465528837
Hes1,4933406I18Rik,-0.0011591866,0.0011591866,0.0010542926374250837,2.9770388263349177
Prdm16,4933406I18Rik,-0.00080102833,0.00080102833,4.206249352623898e-06,5.3761049852734075
Ar,4933406I18Rik,0.003546962,0.003546962,3.1216944984208926e-10,9.505609600998774
Mybl1,4933406I18Rik,-0.0036614337,0.0036614337,5.012255433081384e-06,5.2999668047267665
Rbpj,4933406I18Rik,0.00439426,0.00439426,0.00023754007738712203,3.624263106377267
Pax5,4933406I18Rik,0.003426253,0.003426253,0.000948548076126847,3.0229406524743463
Irf4,4933406I18Rik,-0.0008401817,0.0008401817,0.39376946104428623,0.4047579687825658
Npas3,4933406I18Rik,0.000543613,0.000543613,0.04205761689435828,1.3761553393280528
Fli1,4933406I18Rik,0.01600448,0.01600448,3.7653493455552015e-15,14.424194724162213
Bcl11a,4933406I18Rik,0.004474882,0.004474882,7.182500863189342e-05,4.1437243131427195
Ppargc1a,4933406I18Rik,0.000105048966,0.000105048966,0.4319290746889245,0.36458756105560414
Pou2f2,4933406I18Rik,0.007432668,0.007432668,1.1554652824884149e-08,7.937243098951829
Creb5,4933406I18Rik,0.004120559,0.004120559,5.320714500508811e-11,10.274030043871765
Zbtb7c,4933406I18Rik,0.0005747742,0.0005747742,0.38150851561074617,0.41849576376026115
Mef2c,4933411O13Rik,-0.00017791512,0.00017791512,0.08070006071790477,1.0931261385190563
Bcl11b,4933411O13Rik,-0.0011583235,0.0011583235,3.0073923419759095e-08,7.521809910496065
Myb,4933411O13Rik,0.00019247034,0.00019247034,0.045168166860292014,1.3451675348230367
Pax5,4933411O13Rik,-0.0001363652,0.0001363652,0.11790319410514373,0.9284744293116254
Irf4,4933411O13Rik,0.0010958632,0.0010958632,1.2929850015056127e-05,4.888406512862165
Irf8,4933411O13Rik,0.00073385664,0.00073385664,1.6014619139802185e-11,10.795483385282964
Stat4,4933411O13Rik,-0.00020182968,0.00020182968,0.07917458977958854,1.1014141781224236
Bcl11a,4933411O13Rik,-0.0013255627,0.0013255627,1.9879171188227295e-08,7.701601726371447
Foxa1,5330434G04Rik,-3.1623713e-05,3.1623713e-05,5.604015851850288e-07,6.251500644913499
Erg,5330434G04Rik,-0.00014607735,0.00014607735,2.1365428213977995e-05,4.670288398465598
Tfap2b,5330434G04Rik,-2.6316613e-05,2.6316613e-05,0.018477710540016984,1.7333518405527855
Mbd1,5330434G04Rik,0.00011180479,0.00011180479,0.035196202758430405,1.4535041890791693
Plagl1,5330434G04Rik,1.1715803e-06,1.1715803e-06,0.9758979899947643,0.01059557649083098
Maf,5330434G04Rik,3.9748713e-05,3.9748713e-05,0.5021958807153609,0.2991268539288017
Esr1,5330434G04Rik,4.0689363e-05,4.0689363e-05,0.04911953914855836,1.3087457165040424
Ehf,5330434G04Rik,6.933348e-05,6.933348e-05,0.08812792237746502,1.054886468282944
Egr1,5330434G04Rik,0.00013488738,0.00013488738,0.006500536615845671,2.187050791098473
Batf3,5330434G04Rik,0.0002153796,0.0002153796,2.3852817599439166e-13,12.622460312824568
Fos,5330434G04Rik,0.0001532112,0.0001532112,6.640346429014067e-06,5.177809262757805
Lef1,5330434G04Rik,-0.00010697531,0.00010697531,0.012769516633521232,1.8938255418413261
Pou2f2,5330434G04Rik,-0.00017665562,0.00017665562,7.17105141292656e-05,4.1444171638083835
Mef2c,5330434G04Rik,-0.000179835,0.000179835,7.189439503051072e-05,4.143304966393262
Foxp3,5330434G04Rik,4.869896e-05,4.869896e-05,0.06815904798909374,1.1664764842033684
Elf5,5330434G04Rik,0.0001503357,0.0001503357,0.0008298339631533145,3.081008794491106
Lhx6,5330434G04Rik,-7.569203e-05,7.569203e-05,1.1890736195091237e-05,4.924791255930687
Prdm16,5330434G04Rik,-4.124233e-05,4.124233e-05,0.00013823555773591397,3.8593802308965626
Ar,5330434G04Rik,8.814517e-05,8.814517e-05,0.008396481471078058,2.0759026660594837
Pax5,5330434G04Rik,-5.2230163e-05,5.2230163e-05,0.0999582300523528,1.0001814424745776
Irf4,5330434G04Rik,0.00021701661,0.00021701661,0.000471244337214159,3.326753855526563
Npas3,5330434G04Rik,-0.00015693584,0.00015693584,0.0005458084735169154,3.2629597263189747
Fli1,5330434G04Rik,-2.0509357e-05,2.0509357e-05,0.4944576811346333,0.3058708721884939
Lhx8,5330434G04Rik,0.0002467718,0.0002467718,5.7500165528890374e-05,4.240330905081149
Bcl11a,5330434G04Rik,-5.7320103e-05,5.7320103e-05,0.07332690035642085,1.1347366729282133
Ebf3,5330434G04Rik,0.00012072858,0.00012072858,5.887425929813117e-05,4.230074543723054
Creb5,5330434G04Rik,-6.6805515e-05,6.6805515e-05,0.027315444338214,1.5635917304572924
Zbtb7c,5330434G04Rik,-0.00028614717,0.00028614717,2.1227202725143398e-07,6.673107232450847
Mef2c,5730522E02Rik,0.004485601,0.004485601,0.029404130789824064,1.5315916541725871
Foxa1,5730522E02Rik,0.0045213467,0.0045213467,6.287863126634653e-09,8.201496920530078
Tfap2b,5730522E02Rik,0.0020865737,0.0020865737,0.005050396198223033,2.296674550603596
Pax5,5730522E02Rik,0.008398227,0.008398227,0.00019488060749327447,3.7102313752368445
Egr1,5730522E02Rik,-0.026354257,0.026354257,4.578454389296135e-10,9.339281107910674
Fos,5730522E02Rik,-0.004500446,0.004500446,0.00020466080540090958,3.68896532112813
Stat4,5730522E02Rik,-0.0065504867,0.0065504867,0.017130883375762018,1.7662202415104296
Ikzf2,5730522E02Rik,0.0073977043,0.0073977043,0.001144362257602053,2.9414364741675976
Mbd1,5730522E02Rik,0.048782747,0.048782747,4.2357313946078453e-10,9.373071588115614
Foxn1,5730522E02Rik,-0.0065217167,0.0065217167,7.0934160429064e-05,4.149144567172531
Plagl1,5730522E02Rik,-0.011937078,0.011937078,0.007567011921493992,2.121075581820066
Ppargc1a,5730522E02Rik,-0.0027872603,0.0027872603,0.08696997364269934,1.0606306615435068
Hes1,5730522E02Rik,-0.015481164,0.015481164,1.4694401310540594e-06,5.832848103557018
Pou2f2,5730522E02Rik,-0.023995321,0.023995321,1.3731299277554742e-07,6.862288367178714
Zbtb7c,5730522E02Rik,-0.007140442,0.007140442,0.004624184131780788,2.3349648809404266
Tfap2b,9130230L23Rik,-0.00026034986,0.00026034986,0.018819667155393745,1.7253880617724229
Ppara,9130230L23Rik,-5.817519e-05,5.817519e-05,0.043318114776227046,1.3633304523259764
Nr4a3,9130230L23Rik,-0.00070818735,0.00070818735,1.74082734301754e-11,10.759244300504216
Plagl1,9130230L23Rik,0.00029943988,0.00029943988,0.006510371406187103,2.186394234925422
Esr1,9130230L23Rik,0.000187267,0.000187267,0.0017743795785605872,2.7509534694870057
Ehf,9130230L23Rik,0.003276164,0.003276164,7.862205499689831e-13,12.1044556089241
Egr1,9130230L23Rik,0.000660825,0.000660825,0.00887809291478951,2.0516803141237614
Myb,9130230L23Rik,0.00082092395,0.00082092395,0.00032259497283227724,3.4913424047344503
Meis1,9130230L23Rik,-0.00031886803,0.00031886803,0.04338915562882448,1.3626188013414104
Elf5,9130230L23Rik,0.0026235115,0.0026235115,3.5195790489060307e-12,11.453509276200707
Gata3,9130230L23Rik,0.0009269208,0.0009269208,8.725831764046275e-09,8.059193164561519
Prdm16,9130230L23Rik,0.0004054864,0.0004054864,2.551524369781473e-10,9.593200279336031
Hes1,9130230L23Rik,0.0020144784,0.0020144784,2.893075635245664e-09,8.538640212207376
Pax5,9130230L23Rik,-6.395388e-05,6.395388e-05,0.5844688084283961,0.23323866104429516
Fli1,9130230L23Rik,-0.0002565702,0.0002565702,0.020088086052377732,1.6970614398813169
Pknox2,9130230L23Rik,-0.0013446916,0.0013446916,8.384525382221301e-07,6.0765215162083015
Ppargc1a,9130230L23Rik,4.378792e-05,4.378792e-05,0.2621995343674854,0.5813680838961681
Pou2f2,9130230L23Rik,0.0006053155,0.0006053155,0.00043782298372998217,3.3587014436700904
Zbtb7c,9130230L23Rik,0.0026128348,0.0026128348,4.47744139201835e-08,7.348970090189062
Foxa1,9530026P05Rik,0.0031072288,0.0031072288,0.0003371645341120166,3.4721581145025446
Tfap2b,9530026P05Rik,0.028382448,0.028382448,0.0004152264826026879,3.38171495554149
Irf8,9530026P05Rik,-0.011548198,0.011548198,0.0018353030266191224,2.736292219192002
Ppara,9530026P05Rik,0.013290405,0.013290405,1.6679670000491108e-07,6.777812545927505
Mbd1,9530026P05Rik,0.060711894,0.060711894,3.2636394464980035e-07,6.486297826341443
Plagl1,9530026P05Rik,0.04967737,0.04967737,1.5589435497943994e-10,9.807169610569117
Maf,9530026P05Rik,0.052340996,0.052340996,9.16602891850182e-05,4.037818776905115
Egr1,9530026P05Rik,0.037212994,0.037212994,0.0001674198226552354,3.776193122447201
Bcl11b,9530026P05Rik,0.006645551,0.006645551,0.019551032066565974,1.708830311977376
Fos,9530026P05Rik,-0.008961274,0.008961274,2.754606793017756e-06,5.559940385854006
Mlxipl,9530026P05Rik,0.0014833114,0.0014833114,9.652073393047443e-06,5.015379384434788
Pparg,9530026P05Rik,0.017421283,0.017421283,2.5970460493851625e-05,4.585520349632706
Pgr,9530026P05Rik,0.007967664,0.007967664,7.768938872437705e-07,6.1096382956541335
Mef2c,9530026P05Rik,0.08270785,0.08270785,1.87542597722481e-08,7.726900072711459
Elf5,9530026P05Rik,-0.044626016,0.044626016,2.3309633860143206e-07,6.632464548176904
Lhx6,9530026P05Rik,-0.0009823713,0.0009823713,0.5727277410245606,0.24205178059872376
Hes1,9530026P05Rik,-0.00040109095,0.00040109095,0.9000999205207878,0.045709276647261855
Rbpj,9530026P05Rik,0.017971152,0.017971152,1.9666662222264325e-07,6.706269341222245
Pax5,9530026P05Rik,0.0013567632,0.0013567632,0.6882703151352781,0.16224096101571892
Irf4,9530026P05Rik,-0.014644146,0.014644146,7.993943640535381e-07,6.097238917958673
Npas3,9530026P05Rik,0.051889513,0.051889513,3.1407676968636003e-06,5.502964184486947
