source,target,coef_mean,coef_abs,p,-logp
Ppargc1a,2810004N23Rik,0.0072426605,0.0072426605,6.122584943800599e-07,6.213065180826693
Pou2f2,2810004N23Rik,0.010352967,0.010352967,9.835851882472757e-12,11.007188019899678
Zbtb7c,2810004N23Rik,0.010884818,0.010884818,1.2878273662641444e-08,7.890142350410823
Foxa1,2810430I11Rik,1.6952014e-05,1.6952014e-05,0.5855904337275484,0.23240602657615492
Esrrb,2810430I11Rik,5.8650865e-05,5.8650865e-05,0.11559371062099105,0.9370657949544591
Tfap2b,2810430I11Rik,0.0005118474,0.0005118474,1.23572930929822e-07,6.908076652510186
Irf8,2810430I11Rik,-0.00033618734,0.00033618734,3.462072125848092e-05,4.460663888646778
Ppara,2810430I11Rik,0.00012934036,0.00012934036,1.0545985476888486e-06,5.976912831080748
Mbd1,2810430I11Rik,0.00038438544,0.00038438544,0.00011144526240841652,3.9529383888581666
Plagl1,2810430I11Rik,0.00022286456,0.00022286456,0.0028803709029439424,2.5405515849038625
Maf,2810430I11Rik,0.00043847956,0.00043847956,1.5741751976549818e-06,5.802946934530591
Egr1,2810430I11Rik,0.00014042563,0.00014042563,6.714711416090242e-05,4.172972647640501
Myb,2810430I11Rik,-0.0002622193,0.0002622193,9.888650935118637e-08,7.004862953235699
Fos,2810430I11Rik,-0.0002592187,0.0002592187,1.913160936158735e-06,5.718248495343406
Pou2f2,2810430I11Rik,-8.1611426e-05,8.1611426e-05,0.019286562582896242,1.714745169157912
Mef2c,2810430I11Rik,0.0006254621,0.0006254621,6.794182627675525e-08,7.167862783470446
Prdm16,2810430I11Rik,-0.000107717075,0.000107717075,0.0018303762985227576,2.737459616514377
Hes1,2810430I11Rik,-0.00045921022,0.00045921022,1.48347211369849e-11,10.828720613135946
Pax5,2810430I11Rik,-0.0002749572,0.0002749572,0.002720714543467846,2.5653170218733377
Ppargc1a,2810430I11Rik,6.98294e-05,6.98294e-05,0.03995646650871261,1.3984129249410489
Ebf3,2810430I11Rik,8.9552545e-05,8.9552545e-05,0.06675509609654513,1.1755155745756967
Zbtb7c,2810430I11Rik,0.00033411686,0.00033411686,2.235000493853404e-10,9.65072237656883
Mef2c,4930432L08Rik,1.8208484e-06,1.8208484e-06,0.4579411766825108,0.33919030427315533
Esrrb,4930432L08Rik,0.000727437,0.000727437,7.320994721083414e-07,6.1354299063012165
Foxa1,4930432L08Rik,0.000192898,0.000192898,0.018907986461944404,1.723354717322421
Ppara,4930432L08Rik,-3.470804e-05,3.470804e-05,6.388367598056214e-06,5.194610101736101
Nr4a3,4930432L08Rik,7.3883316e-06,7.3883316e-06,0.02471445115780528,1.607049029620896
Esrrg,4930432L08Rik,-9.491709e-05,9.491709e-05,0.0004803177222983879,3.3184713888879958
Pparg,4930432L08Rik,-4.0915374e-06,4.0915374e-06,0.45882881986973123,0.33834931109051897
Gata3,4930432L08Rik,0.00010350481,0.00010350481,0.0012469211354004745,2.9041610136774283
Esr1,4930432L08Rik,9.3881055e-05,9.3881055e-05,0.11777559769718583,0.9289446830911637
Mitf,4930432L08Rik,-1.6306917e-06,1.6306917e-06,0.7746865677370487,0.1108739741846287
Ppargc1a,4930432L08Rik,-9.960706e-05,9.960706e-05,0.0002382887202275076,3.622896515181423
Egr1,4930432L08Rik,-4.0997413e-05,4.0997413e-05,0.00040430983775986327,3.3932856911846465
Tfcp2l1,4930432L08Rik,0.000117759315,0.000117759315,3.4580122327937525e-05,4.46117347473317
Batf3,4930479D17Rik,0.0039148396,0.0039148396,0.0010721382276282054,2.969749218723316
Sox4,4930479D17Rik,-0.0003566938,0.0003566938,0.010958313699694557,1.960256271331836
Pgr,4930479D17Rik,6.268158e-05,6.268158e-05,0.5367791279371501,0.2702043795714661
Sox6,4930479D17Rik,0.002193421,0.002193421,7.58531453945843e-12,11.120026405659209
Egr1,4930479D17Rik,0.00049935136,0.00049935136,1.6565257138086653e-05,4.780801818291808
Ar,4930479D17Rik,0.0005754238,0.0005754238,0.08370781315901894,1.0772340037333274
Foxa1,4930545L23Rik,0.010843984,0.010843984,6.494443072404719e-07,6.187458085692092
Pax5,4930545L23Rik,0.0027863337,0.0027863337,7.922034634166572e-05,4.101163263245214
Myb,4930545L23Rik,0.007837635,0.007837635,6.544784296560576e-05,4.184104662383995
Trp63,4930545L23Rik,0.0077882777,0.0077882777,1.1043384594717487e-13,12.956897802916972
Pgr,4930545L23Rik,0.015933655,0.015933655,3.3139491959953087e-09,8.479654153752536
Gata3,4930545L23Rik,0.017572246,0.017572246,8.605988000473233e-11,10.065199263799814
Egr1,4930545L23Rik,0.0048895273,0.0048895273,2.5597568938819366e-11,10.591801278695575
Ar,4930545L23Rik,0.0015987705,0.0015987705,0.36004946313077635,0.44363783231845877
Pou2f2,4930545L23Rik,-0.006903527,0.006903527,7.561430702596363e-09,8.121396023618304
Foxa1,4930548G14Rik,0.001707927,0.001707927,2.460154526914859e-06,5.609037613189821
Lhx8,4930548G14Rik,2.2354943e-06,2.2354943e-06,0.7482099398246336,0.12597652658112393
Lhx6,4930548G14Rik,3.3993274e-05,3.3993274e-05,0.04848616589877631,1.3143821568792953
Esrrg,4930548G14Rik,0.00048613854,0.00048613854,0.00020218722408222334,3.6942462903171696
Foxa1,4931415C17Rik,-0.00021910384,0.00021910384,2.9728981686537706e-06,5.526819966526365
Erg,4931415C17Rik,-0.0002298461,0.0002298461,5.604095083236338e-09,8.251494504761254
Tfap2b,4931415C17Rik,0.00035798468,0.00035798468,6.126294987633855e-08,7.212802095283737
Nr4a3,4931415C17Rik,0.00012473352,0.00012473352,0.0003930501248918062,3.4055520613910306
Mbd1,4931415C17Rik,9.884637e-05,9.884637e-05,0.09143829418186802,1.0388718844753295
Plagl1,4931415C17Rik,-0.00031740224,0.00031740224,9.8837743732788e-08,7.00507717722771
Esr1,4931415C17Rik,-0.00020006392,0.00020006392,2.6075369237044708e-06,5.583769533084531
Maf,4931415C17Rik,-0.00017243603,0.00017243603,0.00047238891694055036,3.325700300237239
Ehf,4931415C17Rik,-0.0003654562,0.0003654562,1.0358044968637578e-07,6.984722207858696
Egr1,4931415C17Rik,0.00017187974,0.00017187974,1.3134396356694265e-08,7.881589882145585
Batf3,4931415C17Rik,0.00016301549,0.00016301549,0.029688672792261853,1.5274092167481974
Myb,4931415C17Rik,-0.0003942972,0.0003942972,5.815687489421597e-09,8.235398938680351
Runx3,4931415C17Rik,-0.0002111237,0.0002111237,3.058744153407148e-05,4.5144568477653495
Pou2f2,4931415C17Rik,0.00010531713,0.00010531713,0.007795566589832882,2.108152314356408
Prox1,4931415C17Rik,0.0002142781,0.0002142781,1.4352306315299863e-06,5.843078305234708
Foxp3,4931415C17Rik,-5.8744907e-05,5.8744907e-05,0.09753783809516149,1.0108268746799352
Foxn1,4931415C17Rik,-7.897207e-05,7.897207e-05,1.7821638660852196e-06,5.749052366031638
Elf5,4931415C17Rik,-0.0003857342,0.0003857342,1.0269111568438254e-08,7.988467127738149
Gata3,4931415C17Rik,-0.00014401243,0.00014401243,0.0006686247808212843,3.1748175314609157
Prdm16,4931415C17Rik,-8.284816e-05,8.284816e-05,0.001158876281665752,2.9359629256048363
Mybl1,4931415C17Rik,0.00021549093,0.00021549093,1.854046720935258e-09,8.73187932607679
Pax5,4931415C17Rik,2.1050997e-05,2.1050997e-05,0.5603595936628323,0.25153318830763005
Fli1,4931415C17Rik,1.9483374e-05,1.9483374e-05,0.6848886064502513,0.16438005848997492
Ebf3,4931415C17Rik,-0.00019340887,0.00019340887,1.1861119004604021e-06,5.925874336722184
Creb5,4931415C17Rik,0.0003151538,0.0003151538,2.9644433674961506e-06,5.528056841968992
Zbtb7c,4931415C17Rik,-5.2388652e-05,5.2388652e-05,0.16789456424716276,0.7749633643484138
Tbx3,4931428L18Rik,-8.5652144e-05,8.5652144e-05,0.898700273638279,0.04638512607437949
Mef2c,4931428L18Rik,0.001946129,0.001946129,2.670993485732647e-05,4.573327171175113
Foxa1,4931428L18Rik,-0.003932215,0.003932215,9.999394300623693e-09,8.000026305986367
Pou2f2,4931428L18Rik,0.0026194016,0.0026194016,3.6730418567911126e-08,7.434974122547755
Nr4a3,4931428L18Rik,0.00089736114,0.00089736114,0.0041516980159322725,2.381774243498684
Gata3,4931428L18Rik,0.004462957,0.004462957,1.2033251127240063e-05,4.919617019720484
Egr1,4931428L18Rik,0.0025992733,0.0025992733,6.891258676366016e-09,8.161701447718478
Zbtb16,4931428L18Rik,0.011926487,0.011926487,0.00016689130525991572,3.7775662887012325
Erg,4933406I18Rik,-0.00041039224,0.00041039224,0.7645480309472448,0.11659522585649013
Foxa1,4933406I18Rik,0.0024841204,0.0024841204,6.275585598953558e-05,4.202345742272762
Esrrb,4933406I18Rik,0.003548531,0.003548531,0.013656047638523917,1.8646749768734066
Tfap2b,4933406I18Rik,0.00042678625,0.00042678625,0.5841531001648647,0.23347331411569547
Irf8,4933406I18Rik,0.0056249634,0.0056249634,0.02176487747412665,1.6622437733703763
Nr4a3,4933406I18Rik,-0.010656601,0.010656601,2.40703979716637e-09,8.618516729190334
Mbd1,4933406I18Rik,0.0018130022,0.0018130022,0.13415162592959046,0.8724040592725499
Plagl1,4933406I18Rik,0.008804179,0.008804179,7.907657079012384e-05,4.101952172428902
Maf,4933406I18Rik,0.005009146,0.005009146,0.0100823923740259,1.9964364052356558
Esr1,4933406I18Rik,0.01740917,0.01740917,1.3304154964385948e-05,4.876012705175657
Ehf,4933406I18Rik,0.011989277,0.011989277,1.2955943363499501e-08,7.887530959162432
Egr1,4933406I18Rik,0.0037623283,0.0037623283,0.0033712479170578593,2.4722093088699557
Bcl11b,4933406I18Rik,0.017246291,0.017246291,6.223904985955587e-09,8.205937045901106
Myb,4933406I18Rik,-0.0022373209,0.0022373209,0.2553127838153507,0.5929274390090438
Fos,4933406I18Rik,-0.0050852923,0.0050852923,2.1902222754712948e-05,4.659511808396349
Stat4,4933406I18Rik,0.019902071,0.019902071,2.1579501683991305e-10,9.665958588308879
Pgr,4933406I18Rik,0.0019513177,0.0019513177,0.00691549067537281,2.1601769999297
Runx3,4933406I18Rik,0.025065832,0.025065832,2.524739104135265e-11,10.597783493382336
Mef2c,4933406I18Rik,-0.00045278875,0.00045278875,0.7651468628115154,0.11625519806586745
Meis1,4933406I18Rik,0.00044544952,0.00044544952,0.2971592556044899,0.5270107382465727
Foxp3,4933406I18Rik,-0.011263431,0.011263431,1.1084500820100718e-08,7.955283860145989
Foxp2,4933406I18Rik,0.006801808,0.006801808,3.590260468939997e-05,4.44487404275319
Foxn1,4933406I18Rik,0.0005477577,0.0005477577,0.00650019153205421,2.1870738464204145
Gata3,4933406I18Rik,-0.0004174295,0.0004174295,0.7135514814677362,0.1465746878460553
Hes1,4933406I18Rik,-0.01207839,0.01207839,1.6482677064160683e-08,7.782972250177016
Prdm16,4933406I18Rik,0.024839288,0.024839288,0.00025870293276555195,3.5871986479101423
Ar,4933406I18Rik,0.017232751,0.017232751,2.020593188115015e-05,4.694521115451044
Mybl1,4933406I18Rik,-0.0047393492,0.0047393492,3.8594605604079016e-06,5.413473392740121
Rbpj,4933406I18Rik,0.008654988,0.008654988,4.3689365395945704e-07,6.359624263531233
Pax5,4933406I18Rik,0.00022282438,0.00022282438,0.8825259843555312,0.054272498749102574
Irf4,4933406I18Rik,0.006223306,0.006223306,0.0023487070714455077,2.629171144647548
Npas3,4933406I18Rik,0.006464457,0.006464457,3.45247351873594e-06,5.4618696438748815
Fli1,4933406I18Rik,0.01762464,0.01762464,3.077520155454297e-11,10.511799094083432
Bcl11a,4933406I18Rik,-0.0014916235,0.0014916235,0.4309065781756387,0.36561687596599646
Ppargc1a,4933406I18Rik,0.0045664595,0.0045664595,0.0015714354828665004,2.803703444751552
Pou2f2,4933406I18Rik,0.017581353,0.017581353,1.6650102083679265e-08,7.778583099440382
Creb5,4933406I18Rik,0.005026802,0.005026802,1.2031256794731215e-05,4.919689003540678
Zbtb7c,4933406I18Rik,-0.0014894258,0.0014894258,0.16409648284782558,0.7849007272720184
Mef2c,4933411O13Rik,-6.70298e-05,6.70298e-05,0.0018494843441068719,2.7329493406377314
Bcl11b,4933411O13Rik,-4.3924407e-05,4.3924407e-05,0.012281364345316797,1.910753384438408
Myb,4933411O13Rik,1.6470533e-05,1.6470533e-05,0.01764046651218093,1.7534899338874808
Pax5,4933411O13Rik,-7.153546e-05,7.153546e-05,0.005719513324970889,2.242640923876857
Irf4,4933411O13Rik,8.994727e-05,8.994727e-05,0.03792241573070194,1.4211040050603205
Irf8,4933411O13Rik,0.00023442264,0.00023442264,0.0010722508293573968,2.9697036091735693
Stat4,4933411O13Rik,-3.743104e-05,3.743104e-05,0.0006750769855819995,3.1706466975290484
Bcl11a,4933411O13Rik,-3.1101572e-05,3.1101572e-05,0.007445713806307641,2.128093660936597
Foxa1,5330434G04Rik,-2.5921208e-05,2.5921208e-05,0.5939882574626734,0.22622214048946684
Erg,5330434G04Rik,0.00013887355,0.00013887355,0.01669602110126171,1.7773870150592932
Tfap2b,5330434G04Rik,0.00034154346,0.00034154346,4.1252360235526966e-05,4.384551198436692
Mbd1,5330434G04Rik,0.0003918824,0.0003918824,1.0732873830252776e-06,5.969283975936014
Plagl1,5330434G04Rik,8.572343e-05,8.572343e-05,0.07270829823775397,1.1384160200460252
Maf,5330434G04Rik,0.0003972513,0.0003972513,8.597399257848635e-08,7.065632904429097
Esr1,5330434G04Rik,1.2773266e-05,1.2773266e-05,0.8270659879236566,0.08245983863629132
Ehf,5330434G04Rik,3.7288126e-05,3.7288126e-05,0.6181787606178599,0.2088859205035813
Egr1,5330434G04Rik,0.0004244571,0.0004244571,1.631662072038055e-10,9.787369781516968
Batf3,5330434G04Rik,0.00010856949,0.00010856949,0.08808613801078893,1.0550924305106728
Fos,5330434G04Rik,-0.00042225036,0.00042225036,2.153224614032079e-07,6.666910664302565
Lef1,5330434G04Rik,0.0003928825,0.0003928825,5.25158603214492e-10,9.279709515454016
Pou2f2,5330434G04Rik,7.17609e-05,7.17609e-05,0.13688907165749276,0.863631221758574
Mef2c,5330434G04Rik,0.00017156961,0.00017156961,0.00043636949006570176,3.3601456218768053
Foxp3,5330434G04Rik,-0.00011905929,0.00011905929,3.081480195201201e-05,4.51124061915267
Elf5,5330434G04Rik,0.00063842855,0.00063842855,1.6677332529138986e-09,8.777873411762831
Lhx6,5330434G04Rik,-4.984569e-06,4.984569e-06,0.9110315564915343,0.04046657958816105
Prdm16,5330434G04Rik,0.00030223656,0.00030223656,7.934783229542791e-07,6.100464933244273
Ar,5330434G04Rik,-0.000103843544,0.000103843544,0.008738010073771906,2.0585874589419655
Pax5,5330434G04Rik,-0.00018071863,0.00018071863,0.000484023722268202,3.3151333528231293
Irf4,5330434G04Rik,-8.3647836e-05,8.3647836e-05,0.0027343003177421527,2.5631537870705436
Npas3,5330434G04Rik,-0.00052788155,0.00052788155,9.569814993574947e-10,9.019096458048251
Fli1,5330434G04Rik,-0.000111010944,0.000111010944,0.013079750625730892,1.8834005360500863
Lhx8,5330434G04Rik,9.234963e-05,9.234963e-05,0.08840696082575798,1.0535135389552366
Bcl11a,5330434G04Rik,9.374619e-05,9.374619e-05,0.09042706616631373,1.0437015592666226
Ebf3,5330434G04Rik,6.904734e-05,6.904734e-05,0.04904233693013469,1.3094288433085508
Creb5,5330434G04Rik,0.00016811924,0.00016811924,0.03235548296668291,1.4900521131281323
Zbtb7c,5330434G04Rik,7.242894e-05,7.242894e-05,0.07887804942456438,1.1030438376031333
Mef2c,5730522E02Rik,0.019543571,0.019543571,6.44676131694552e-08,7.190658408686424
Foxa1,5730522E02Rik,-0.0036449425,0.0036449425,0.10399502651148014,0.9829874300307235
Tfap2b,5730522E02Rik,0.018766204,0.018766204,3.2985388913539204e-09,8.481678391013322
Pax5,5730522E02Rik,-0.008106235,0.008106235,0.0003261331783316291,3.4866050170990404
Egr1,5730522E02Rik,0.0067453817,0.0067453817,4.5993565402520303e-07,6.337302922789046
Fos,5730522E02Rik,-0.0016869572,0.0016869572,0.28426276982757237,0.5462800165572715
Stat4,5730522E02Rik,-0.00993423,0.00993423,8.74681871930922e-08,7.058149874277133
Ikzf2,5730522E02Rik,0.008770945,0.008770945,1.869657426317293e-07,6.728237961104865
Mbd1,5730522E02Rik,0.025318757,0.025318757,1.888450025456055e-12,11.723894503532163
Foxn1,5730522E02Rik,0.0020556315,0.0020556315,0.0003112011455297086,3.506958813043802
Plagl1,5730522E02Rik,0.009730396,0.009730396,0.0009525974773688196,3.0210905729044746
Ppargc1a,5730522E02Rik,0.0045148665,0.0045148665,2.5903774388726387e-05,4.586636951101428
Hes1,5730522E02Rik,0.01066094,0.01066094,3.122545862314926e-08,7.505491174217549
Pou2f2,5730522E02Rik,-0.0060069053,0.0060069053,0.007131857502890032,2.146797342771892
Zbtb7c,5730522E02Rik,0.0208896,0.0208896,2.4799001827384815e-12,11.605565799398903
Tfap2b,9130230L23Rik,0.014364863,0.014364863,1.437530209896268e-09,8.842383019783801
Ppara,9130230L23Rik,1.6304932e-05,1.6304932e-05,0.9594117608418298,0.017994962087128974
Nr4a3,9130230L23Rik,-0.0016289836,0.0016289836,0.00014329491740952302,3.843769213511546
Plagl1,9130230L23Rik,-0.004337199,0.004337199,0.0035429247244481575,2.45063807490478
Esr1,9130230L23Rik,0.021907125,0.021907125,4.00288136998983e-11,10.397627280522482
Ehf,9130230L23Rik,0.004507489,0.004507489,1.6632884899927972e-07,6.779032417800406
Egr1,9130230L23Rik,-0.002845116,0.002845116,8.06972823537913e-06,5.093141090787543
Myb,9130230L23Rik,0.016740005,0.016740005,3.1806348750178357e-10,9.497486183412704
Meis1,9130230L23Rik,0.017951038,0.017951038,5.12238839374402e-07,6.2905274952028325
Elf5,9130230L23Rik,0.00014781841,0.00014781841,0.8147799421102624,0.08895967080841365
Gata3,9130230L23Rik,0.019718602,0.019718602,1.2303961526226106e-10,9.909955035554171
Prdm16,9130230L23Rik,0.0010353858,0.0010353858,0.026842587895286894,1.5711756161310986
Hes1,9130230L23Rik,-0.0010859376,0.0010859376,0.06354153805771585,1.1969422770459426
Pax5,9130230L23Rik,0.0014849385,0.0014849385,9.558342120797425e-07,6.019617428877439
Fli1,9130230L23Rik,-0.00303481,0.00303481,2.476867349543907e-05,4.6060972517523675
Pknox2,9130230L23Rik,-0.009516561,0.009516561,2.5067586848666486e-10,9.600887471735867
Ppargc1a,9130230L23Rik,0.0008469664,0.0008469664,0.034629285943358463,1.4605564635200283
Pou2f2,9130230L23Rik,-0.0035036919,0.0035036919,3.84667767023151e-08,7.414914203582621
Zbtb7c,9130230L23Rik,-0.0016850115,0.0016850115,0.020817640163971616,1.6815685025801002
Foxa1,9530026P05Rik,0.04743548,0.04743548,7.708875664537114e-06,5.113008958952185
Tfap2b,9530026P05Rik,0.17860378,0.17860378,1.1750107578039738e-11,10.929958157193509
Irf8,9530026P05Rik,-0.039443687,0.039443687,9.035585108960276e-07,6.044043718989601
Ppara,9530026P05Rik,0.030230936,0.030230936,2.5988589232426936e-11,10.585217295150837
Mbd1,9530026P05Rik,0.11918042,0.11918042,1.0798914528791874e-10,9.96661989616561
Plagl1,9530026P05Rik,0.055118974,0.055118974,5.081122767673069e-09,8.2940403117461
Maf,9530026P05Rik,0.010691646,0.010691646,0.3088696714800548,0.5102247338335558
Egr1,9530026P05Rik,0.04345448,0.04345448,6.359035289174037e-09,8.196608764912435
Bcl11b,9530026P05Rik,0.018778982,0.018778982,0.019177399849133116,1.7172102766086843
Fos,9530026P05Rik,0.021918925,0.021918925,0.014275323415191688,1.8454140437937059
Mlxipl,9530026P05Rik,0.014882582,0.014882582,4.306827717406544e-07,6.365842500625641
Pparg,9530026P05Rik,0.033024065,0.033024065,8.198463941300445e-11,10.086267509117146
Pgr,9530026P05Rik,0.08801809,0.08801809,2.0002696983887976e-05,4.698911444023319
Mef2c,9530026P05Rik,0.18565017,0.18565017,6.658712748891211e-14,13.176609719791681
Elf5,9530026P05Rik,-0.09303112,0.09303112,7.021643696597642e-09,8.153561211972278
Lhx6,9530026P05Rik,0.019398505,0.019398505,1.4201742842911723e-05,4.847658355573737
