source,target,coef_mean,coef_abs,p,-logp
Pax5,1110019D14Rik,-0.014601874,0.014601874,0.000978276726206185,3.009538278479348
Irf4,1110019D14Rik,0.0050531994,0.0050531994,0.11763916835957798,0.9294480543632245
Npas3,1110019D14Rik,0.012105348,0.012105348,5.140302598378495e-05,4.289011314285303
Trp63,1110019D14Rik,-0.004047541,0.004047541,0.28790327321571707,0.5407533975344114
Lhx8,1110019D14Rik,0.017096927,0.017096927,4.826616662475282e-06,5.316357192165899
Bcl11a,1110019D14Rik,0.011880192,0.011880192,0.0024352850051680437,2.613450205320536
Ppargc1a,1110019D14Rik,0.022100242,0.022100242,0.002229195690013299,2.6518518052916185
Ebf3,1110019D14Rik,0.0463887,0.0463887,2.57567346860352e-07,6.589109195571667
Esr1,1700111E14Rik,0.0033584828,0.0033584828,8.031496701620944e-17,16.095203514660877
Mef2c,1700113H08Rik,0.0050985506,0.0050985506,2.2151754121076432e-05,4.654591877795723
Foxa1,1700113H08Rik,-0.016527569,0.016527569,4.861674786195705e-08,7.313214095941984
Tfap2b,1700113H08Rik,-0.0037806437,0.0037806437,0.001391372589335633,2.85655655669027
Pax5,1700113H08Rik,0.0026461463,0.0026461463,0.0013822763269347358,2.859405129706392
Myb,1700113H08Rik,-0.0033473766,0.0033473766,0.0020612321277974363,2.6858730969423807
Fos,1700113H08Rik,0.025656428,0.025656428,1.819649953993082e-14,13.74001214919658
Ppara,1700113H08Rik,-0.00559171,0.00559171,4.111665098027506e-07,6.385982266581332
Plagl1,1700113H08Rik,0.0062147547,0.0062147547,1.3850666970065965e-05,4.858529312921201
Pparg,1700113H08Rik,0.011579158,0.011579158,3.313304608090219e-07,6.479738635493975
Lef1,1700113H08Rik,0.0035052316,0.0035052316,1.485100866073487e-06,5.828244048642065
Ppargc1a,1700113H08Rik,-0.0010521049,0.0010521049,0.14938289160382257,0.8256991381799967
Hes1,1700113H08Rik,0.0050680875,0.0050680875,0.0018579952367196592,2.73095540372721
Egr1,1700113H08Rik,-0.0017969474,0.0017969474,0.09590050576684242,1.018179102410467
Creb5,1700113H08Rik,0.011924493,0.011924493,1.0833909352950616e-08,7.965214802464715
Zbtb7c,1700113H08Rik,-0.011212901,0.011212901,5.947493982750667e-05,4.225665988678591
Pou2f2,1700113H08Rik,0.0017526733,0.0017526733,0.006716127041485349,2.172881097391906
Erg,2810004N23Rik,0.03031815,0.03031815,2.2381538545765842e-05,4.650110062625822
Esrrb,2810004N23Rik,-0.040969264,0.040969264,1.2699079407854152e-10,9.896227761136979
Foxa1,2810004N23Rik,0.07159386,0.07159386,1.5405146935351866e-08,7.8123341549966225
Tfap2b,2810004N23Rik,0.048723467,0.048723467,1.873742986673623e-08,7.727289979683168
Ppara,2810004N23Rik,0.106547594,0.106547594,0.00010128034391924565,3.994474832583661
Nr4a3,2810004N23Rik,-0.04703726,0.04703726,3.1677107883456495e-13,12.499254476312084
Mbd1,2810004N23Rik,0.060894992,0.060894992,0.0002501237113996468,3.601845135770882
Plagl1,2810004N23Rik,-0.1274795,0.1274795,2.0850518657556603e-11,10.68088313746177
Maf,2810004N23Rik,-0.023707394,0.023707394,0.10134628516293075,0.9941921656962637
Esr1,2810004N23Rik,-0.047306366,0.047306366,0.03316595617838127,1.4793074774245947
Ehf,2810004N23Rik,0.01474169,0.01474169,0.026278158704746285,1.5804050688072186
Egr1,2810004N23Rik,-0.12604854,0.12604854,3.886042560106965e-12,11.410492447298154
Lmx1b,2810004N23Rik,0.022028498,0.022028498,0.0028523004905161493,2.544804723385876
Mlxipl,2810004N23Rik,0.096083045,0.096083045,3.22013761759857e-06,5.492125567656173
Stat4,2810004N23Rik,0.03568053,0.03568053,1.8102671312372493e-05,4.742257333936278
Fos,2810004N23Rik,0.03271017,0.03271017,0.012841130310195585,1.8913967468376063
Esrrg,2810004N23Rik,-0.014305846,0.014305846,0.49935393302845354,0.3015915251691917
Pgr,2810004N23Rik,0.010075967,0.010075967,7.969413066830477e-06,5.098573662446181
Pparg,2810004N23Rik,0.007876089,0.007876089,0.6788796191109281,0.16820722924065246
Prrx1,2810004N23Rik,0.1197067,0.1197067,4.3185555914166477e-08,7.364661485493098
Mef2c,2810004N23Rik,0.020425092,0.020425092,0.00722436205527168,2.1412004970984135
Foxp3,2810004N23Rik,-0.063766964,0.063766964,3.723531860267572e-12,11.429044925779467
Elf5,2810004N23Rik,0.013130527,0.013130527,0.03264478266518588,1.4861862183943224
Prdm16,2810004N23Rik,-0.01373906,0.01373906,0.39980358403262173,0.3981533169747457
Hes1,2810004N23Rik,0.050214827,0.050214827,0.00030478778774568855,3.5160024383196826
Ar,2810004N23Rik,0.27176186,0.27176186,5.432470148320014e-15,14.265002651469567
Mybl1,2810004N23Rik,-0.026698608,0.026698608,5.181913172410834e-07,6.285509868281643
Pax5,2810004N23Rik,-0.053817615,0.053817615,1.3728107639087787e-07,6.862389324274027
Npas3,2810004N23Rik,0.061223008,0.061223008,6.645004409162772e-05,4.17750472655354
Trp63,2810004N23Rik,-0.059102863,0.059102863,0.0013853576705854065,2.8584380863050907
Fli1,2810004N23Rik,0.051751334,0.051751334,3.480367834214e-07,6.45837485377545
Ppargc1a,2810004N23Rik,0.107095525,0.107095525,1.1183267459251102e-08,7.951431288381686
Pou2f2,2810004N23Rik,0.057371523,0.057371523,1.9688525273949767e-06,5.70578681252474
Zbtb7c,2810004N23Rik,0.029184248,0.029184248,0.03004334714023986,1.5222516840660787
Foxa1,2810430I11Rik,-0.0007936915,0.0007936915,1.2809224703473539e-06,5.892477155750466
Esrrb,2810430I11Rik,0.0006383434,0.0006383434,1.5716834982947773e-07,6.8036349066320625
Tfap2b,2810430I11Rik,0.00026214132,0.00026214132,0.0011555222574902346,2.9372216847914543
Irf8,2810430I11Rik,0.000101992104,0.000101992104,0.43572758753373564,0.3607849423952576
Ppara,2810430I11Rik,-6.568189e-05,6.568189e-05,0.3469062916634592,0.4597878235077707
Mbd1,2810430I11Rik,0.00015155945,0.00015155945,0.17805509708429823,0.7494455895050325
Plagl1,2810430I11Rik,0.0012130684,0.0012130684,6.919804460613546e-15,14.159906177635204
Maf,2810430I11Rik,-0.00040984497,0.00040984497,0.00239382471633797,2.6209076532254185
Egr1,2810430I11Rik,-0.00012864852,0.00012864852,0.0013668150055082577,2.864290261967464
Myb,2810430I11Rik,-0.0002761074,0.0002761074,0.00958369536237444,2.0184669996858253
Fos,2810430I11Rik,1.0557211e-05,1.0557211e-05,0.8662031589040321,0.06238023680094853
Pou2f2,2810430I11Rik,0.000916056,0.000916056,5.784253857438865e-10,9.237752655121277
Mef2c,2810430I11Rik,0.0008706568,0.0008706568,1.7372792182559532e-07,6.760130375448987
Prdm16,2810430I11Rik,-0.00039090237,0.00039090237,4.4905254159907656e-05,4.347702841198122
Hes1,2810430I11Rik,0.0003758631,0.0003758631,5.6218107362017466e-05,4.250123779434163
Pax5,2810430I11Rik,0.000105141036,0.000105141036,0.10505706215580683,0.9785747480918411
Ppargc1a,2810430I11Rik,0.0002841352,0.0002841352,8.828593862976023e-09,8.054108461335147
Ebf3,2810430I11Rik,-7.950219e-05,7.950219e-05,0.24568212526434424,0.6096264397000204
Zbtb7c,2810430I11Rik,-0.0002359237,0.0002359237,0.11233207614547847,0.9494962143183834
Mef2c,4930432L08Rik,0.0,0.0,,-0.0
Esrrb,4930432L08Rik,0.0,0.0,,-0.0
Foxa1,4930432L08Rik,0.0,0.0,,-0.0
Ppara,4930432L08Rik,0.0,0.0,,-0.0
Nr4a3,4930432L08Rik,0.0,0.0,,-0.0
Esrrg,4930432L08Rik,0.0,0.0,,-0.0
Pparg,4930432L08Rik,0.0,0.0,,-0.0
Gata3,4930432L08Rik,0.0,0.0,,-0.0
Esr1,4930432L08Rik,0.0,0.0,,-0.0
Mitf,4930432L08Rik,0.0,0.0,,-0.0
Ppargc1a,4930432L08Rik,0.0,0.0,,-0.0
Egr1,4930432L08Rik,0.0,0.0,,-0.0
Tfcp2l1,4930432L08Rik,0.0,0.0,,-0.0
Batf3,4930479D17Rik,0.00031701362,0.00031701362,0.40272291045499453,0.3949936631634704
Sox4,4930479D17Rik,0.0026162462,0.0026162462,3.192880017977798e-08,7.495817401068825
Pgr,4930479D17Rik,-0.0011504255,0.0011504255,1.6092639795379903e-08,7.793372709503738
Sox6,4930479D17Rik,0.00077170535,0.00077170535,1.4940640044824076e-06,5.8256307973009935
Egr1,4930479D17Rik,0.00075125456,0.00075125456,3.37108786310584e-06,5.472229927999719
Ar,4930479D17Rik,0.000696942,0.000696942,2.9730080466132377e-08,7.526803915351067
Foxa1,4930545L23Rik,-0.20067203,0.20067203,6.003290721140706e-08,7.2216106245718334
Pax5,4930545L23Rik,-0.120548636,0.120548636,3.982835401568515e-09,8.399807641285278
Myb,4930545L23Rik,-0.03473902,0.03473902,0.007544745799974715,2.122355388032598
Trp63,4930545L23Rik,0.32511052,0.32511052,2.46332130782291e-06,5.608478936470534
Pgr,4930545L23Rik,-0.038290504,0.038290504,2.061281462394832e-05,4.685862702437694
Gata3,4930545L23Rik,-0.026110264,0.026110264,0.13435837095493475,0.8717352704568365
Egr1,4930545L23Rik,-0.12669738,0.12669738,5.185994916414606e-08,7.285167913284787
Ar,4930545L23Rik,0.10511634,0.10511634,4.006117408509165e-17,16.39727632685461
Pou2f2,4930545L23Rik,-0.0053987377,0.0053987377,0.6338160927509904,0.1980367381589293
Foxa1,4930548G14Rik,0.0,0.0,,-0.0
Lhx8,4930548G14Rik,0.0,0.0,,-0.0
Lhx6,4930548G14Rik,0.0,0.0,,-0.0
Esrrg,4930548G14Rik,0.0,0.0,,-0.0
Foxa1,4931415C17Rik,0.0014131899,0.0014131899,2.9766136334375703e-09,8.526277533427061
Erg,4931415C17Rik,-0.0007758444,0.0007758444,7.988689907455972e-06,5.097524436282184
Tfap2b,4931415C17Rik,0.0020234631,0.0020234631,1.7510123631599539e-10,9.75671078753552
Nr4a3,4931415C17Rik,-0.00055158936,0.00055158936,1.474384336382359e-09,8.8313892916379
Mbd1,4931415C17Rik,-0.00029766333,0.00029766333,0.05928750107787136,1.2270368544444181
Plagl1,4931415C17Rik,-0.001618396,0.001618396,1.1820342478280523e-12,11.927369940182965
Esr1,4931415C17Rik,0.0015599442,0.0015599442,8.864396995555816e-08,7.052350802128464
Maf,4931415C17Rik,0.0008453832,0.0008453832,0.10825029688174735,0.965570903899051
Ehf,4931415C17Rik,0.00042058385,0.00042058385,4.2004482347561035e-05,4.37670436305584
Egr1,4931415C17Rik,-0.0027240268,0.0027240268,6.267744695989718e-19,18.202888701957917
Batf3,4931415C17Rik,0.0006170131,0.0006170131,0.00011835126374194909,3.9268271003607977
Myb,4931415C17Rik,0.0020400942,0.0020400942,6.196300753119707e-13,12.207867510820776
Runx3,4931415C17Rik,-0.00050894695,0.00050894695,0.003334775469492366,2.4769334018203453
Pou2f2,4931415C17Rik,0.002226081,0.002226081,2.6169567639259305e-12,11.582203452500929
Prox1,4931415C17Rik,0.0028134678,0.0028134678,3.2866648393649374e-14,13.483244581235027
Foxp3,4931415C17Rik,-0.00036542377,0.00036542377,0.0045699387126802785,2.3400896242021942
Foxn1,4931415C17Rik,0.0,0.0,,-0.0
Elf5,4931415C17Rik,0.000106789084,0.000106789084,0.20763053638406082,0.6827087740998962
Gata3,4931415C17Rik,-7.548085e-05,7.548085e-05,0.5806000103771155,0.2361229607421612
Prdm16,4931415C17Rik,-0.0006396158,0.0006396158,5.164114592023043e-05,4.287004129277207
Mybl1,4931415C17Rik,-0.0005908241,0.0005908241,1.46623661080151e-06,5.8337959406950475
Pax5,4931415C17Rik,-0.00089384767,0.00089384767,6.245630495443915e-06,5.204423713115208
Fli1,4931415C17Rik,-0.0008890175,0.0008890175,7.377155052561983e-07,6.132111088472702
Ebf3,4931415C17Rik,0.0009637826,0.0009637826,0.00018251060856392233,3.7387118867863003
Creb5,4931415C17Rik,-0.0014586252,0.0014586252,7.573785306322697e-06,5.120687009962602
Zbtb7c,4931415C17Rik,0.0025971946,0.0025971946,1.6803033108390252e-09,8.77461231688482
Tbx3,4931428L18Rik,0.38649762,0.38649762,0.00020167603293441987,3.6953457100311127
Mef2c,4931428L18Rik,0.40449667,0.40449667,1.8932733767182333e-07,6.72278667212804
Foxa1,4931428L18Rik,0.24012229,0.24012229,3.8765462851956875e-10,9.411555026273327
Pou2f2,4931428L18Rik,-0.1544618,0.1544618,0.0071903532600449864,2.143249772326514
Nr4a3,4931428L18Rik,-0.06592853,0.06592853,2.8337240558171545e-06,5.547642443033764
Gata3,4931428L18Rik,0.45077422,0.45077422,7.56649819995937e-12,11.121105066906608
Egr1,4931428L18Rik,-0.17720218,0.17720218,1.5214952499879016e-09,8.817729399143648
Zbtb16,4931428L18Rik,0.38556582,0.38556582,1.4266531481591194e-19,18.845681600922177
Erg,4933406I18Rik,-0.046082884,0.046082884,1.4021753335420722e-06,5.853197677076355
Foxa1,4933406I18Rik,0.05397075,0.05397075,1.5030567958191949e-09,8.82302460847175
Esrrb,4933406I18Rik,-0.002694582,0.002694582,0.5389883350292524,0.2684206338619575
Tfap2b,4933406I18Rik,-0.016387701,0.016387701,0.0006546820521406726,3.183969564932762
Irf8,4933406I18Rik,9.405503e-05,9.405503e-05,0.9788860971806426,0.009267839600141657
Nr4a3,4933406I18Rik,-0.001597338,0.001597338,0.528417169765224,0.27702307937479675
Mbd1,4933406I18Rik,0.08156852,0.08156852,4.918925344271068e-08,7.30812976878386
Plagl1,4933406I18Rik,-0.035079528,0.035079528,2.9363888648410904e-06,5.532186431497207
Maf,4933406I18Rik,0.01674444,0.01674444,0.1332776817187067,0.8752425701504449
Esr1,4933406I18Rik,0.31525406,0.31525406,3.6699874041165175e-13,12.435335426301611
Ehf,4933406I18Rik,-0.0403872,0.0403872,1.3019299172329143e-08,7.8854123931704425
Egr1,4933406I18Rik,0.0025073078,0.0025073078,0.6275084200097405,0.202380442374041
Bcl11b,4933406I18Rik,-0.007817419,0.007817419,0.026103415596236704,1.583302662104439
Myb,4933406I18Rik,0.021985596,0.021985596,3.878951640304526e-06,5.41128563480567
Fos,4933406I18Rik,-0.00082158996,0.00082158996,0.8973461064857733,0.04704001721734455
Stat4,4933406I18Rik,-0.008600756,0.008600756,0.17072537578362626,0.767701922682917
Pgr,4933406I18Rik,-0.010755161,0.010755161,1.9392005851867835e-08,7.712377266458036
Runx3,4933406I18Rik,0.046905313,0.046905313,1.910039677932906e-14,13.71895761090498
Mef2c,4933406I18Rik,-0.08434393,0.08434393,1.1664288748520158e-11,10.93314173796842
Meis1,4933406I18Rik,0.08920226,0.08920226,0.00020515032111940548,3.687927798900448
Foxp3,4933406I18Rik,0.0049299533,0.0049299533,0.30950919613424355,0.5093264426987133
Foxp2,4933406I18Rik,-0.08041035,0.08041035,1.0320106864571446e-11,10.98631580557185
Foxn1,4933406I18Rik,0.0,0.0,,-0.0
Gata3,4933406I18Rik,-0.017978419,0.017978419,0.006146563570407319,2.2113676223586736
Hes1,4933406I18Rik,-0.058380954,0.058380954,2.630545799579e-09,8.57995413244075
Prdm16,4933406I18Rik,0.09541495,0.09541495,4.726030984257951e-10,9.325503435423045
Ar,4933406I18Rik,0.13522865,0.13522865,2.8469660715244987e-08,7.545617708489677
Mybl1,4933406I18Rik,0.020774104,0.020774104,0.000450366946291287,3.346433491092026
Rbpj,4933406I18Rik,0.029973185,0.029973185,0.020342430427199958,1.6915971606529738
Pax5,4933406I18Rik,0.010306585,0.010306585,0.014728286557934834,1.8318477746589057
Irf4,4933406I18Rik,0.01650152,0.01650152,0.03345535818354328,1.4755343160669108
Npas3,4933406I18Rik,-0.05888291,0.05888291,1.3375302280377473e-09,8.873696394187746
Fli1,4933406I18Rik,-0.032466363,0.032466363,5.431719176806522e-08,7.26506269143668
Bcl11a,4933406I18Rik,0.0012117695,0.0012117695,0.8181432028311902,0.08717067339935146
Ppargc1a,4933406I18Rik,0.034437027,0.034437027,0.00037937493312865576,3.4209313681325177
Pou2f2,4933406I18Rik,-0.0048344545,0.0048344545,0.20013784171484014,0.6986707879547707
Creb5,4933406I18Rik,-0.057006143,0.057006143,4.4953543327751197e-08,7.347236070626174
Zbtb7c,4933406I18Rik,0.12840794,0.12840794,7.491163742098438e-10,9.125450710002463
Mef2c,4933411O13Rik,0.0,0.0,,-0.0
Bcl11b,4933411O13Rik,0.0,0.0,,-0.0
Myb,4933411O13Rik,0.0,0.0,,-0.0
Pax5,4933411O13Rik,0.0,0.0,,-0.0
Irf4,4933411O13Rik,0.0,0.0,,-0.0
Irf8,4933411O13Rik,0.0,0.0,,-0.0
Stat4,4933411O13Rik,0.0,0.0,,-0.0
Bcl11a,4933411O13Rik,0.0,0.0,,-0.0
Foxa1,5330434G04Rik,-0.00034747648,0.00034747648,3.935218334295715e-10,9.405031167053496
Erg,5330434G04Rik,2.282209e-05,2.282209e-05,0.19804203353250935,0.7032426229009788
Tfap2b,5330434G04Rik,0.00013935035,0.00013935035,8.768571008622467e-10,9.05707117671791
Mbd1,5330434G04Rik,0.0001613812,0.0001613812,2.289538692313622e-06,5.640252012666396
Plagl1,5330434G04Rik,0.00025857554,0.00025857554,5.827712133047009e-10,9.234501908878178
Maf,5330434G04Rik,-3.525375e-05,3.525375e-05,0.5873251937798087,0.23112136935136726
Esr1,5330434G04Rik,-0.00032486365,0.00032486365,0.002118828542423233,2.6739041853808523
Ehf,5330434G04Rik,0.00014301736,0.00014301736,1.1114614417348332e-07,6.954105599030898
Egr1,5330434G04Rik,-4.162597e-05,4.162597e-05,0.009114242248907093,2.040279432417447
Batf3,5330434G04Rik,-0.00024181229,0.00024181229,1.7513504541239472e-10,9.756626940688028
Fos,5330434G04Rik,-4.837906e-05,4.837906e-05,0.020195899195783917,1.694736805674316
Lef1,5330434G04Rik,6.1439234e-05,6.1439234e-05,0.004847557741246709,2.3144770091589066
Pou2f2,5330434G04Rik,0.00012081801,0.00012081801,0.0002659702247581346,3.5751669797111685
Mef2c,5330434G04Rik,6.8968286e-05,6.8968286e-05,0.13906645606163132,0.8567776126689609
Foxp3,5330434G04Rik,0.000119322736,0.000119322736,6.027300207989492e-05,4.219877176637904
Elf5,5330434G04Rik,0.00015305392,0.00015305392,0.0023590084150204886,2.6272705099026856
Lhx6,5330434G04Rik,-2.599007e-05,2.599007e-05,0.19051081943595796,0.720080354959993
Prdm16,5330434G04Rik,0.00051862566,0.00051862566,5.059064921693061e-17,16.295929747365076
Ar,5330434G04Rik,-0.00033500648,0.00033500648,8.370044860857714e-12,11.077272214316089
Pax5,5330434G04Rik,0.00025810907,0.00025810907,4.375751155081662e-08,7.358947383897616
Irf4,5330434G04Rik,-0.0002529416,0.0002529416,2.7131249984340972e-11,10.566530197067882
Npas3,5330434G04Rik,-4.022225e-05,4.022225e-05,0.16514719154399946,0.7821288074240631
Fli1,5330434G04Rik,-0.0002534103,0.0002534103,9.789156955592342e-08,7.0092547081252965
Lhx8,5330434G04Rik,-6.689855e-05,6.689855e-05,1.878737522446471e-05,4.726133890743367
Bcl11a,5330434G04Rik,0.00010907774,0.00010907774,0.0011886949616046521,2.924929578087971
Ebf3,5330434G04Rik,0.00016953607,0.00016953607,0.0005845084071338312,3.2332092378886705
Creb5,5330434G04Rik,2.319387e-05,2.319387e-05,0.4374259253827454,0.35909548074738945
Zbtb7c,5330434G04Rik,-8.885379e-05,8.885379e-05,0.04883201573116169,1.3112953481538843
Mef2c,5730522E02Rik,-0.0071462207,0.0071462207,0.002712560249774913,2.5666206067455577
Foxa1,5730522E02Rik,0.040134218,0.040134218,3.6075399613595063e-07,6.442788849450879
Tfap2b,5730522E02Rik,0.0029468553,0.0029468553,0.0018911683984685476,2.7232697978236886
Pax5,5730522E02Rik,0.0007131554,0.0007131554,0.6966510695872155,0.15698469176846422
Egr1,5730522E02Rik,0.005740008,0.005740008,0.0011486083181316024,2.939828042916794
Fos,5730522E02Rik,-0.0026567348,0.0026567348,0.010447495288136098,1.980987816052913
Stat4,5730522E02Rik,-0.01040925,0.01040925,0.0010997262533787603,2.9587154070623183
Ikzf2,5730522E02Rik,0.03449758,0.03449758,4.993909469033184e-12,11.301559334923338
Mbd1,5730522E02Rik,-0.0064093643,0.0064093643,0.0010661653535115065,2.972175434569684
Foxn1,5730522E02Rik,0.0,0.0,,-0.0
Plagl1,5730522E02Rik,-0.0031108842,0.0031108842,0.1830983738142788,0.7373155128617197
Ppargc1a,5730522E02Rik,-0.0045592403,0.0045592403,0.001175098474281141,2.9299257376093433
Hes1,5730522E02Rik,-0.01191799,0.01191799,5.82580410701799e-07,6.234644122638569
Pou2f2,5730522E02Rik,-0.010082172,0.010082172,7.927661101671703e-05,4.100854923711957
Zbtb7c,5730522E02Rik,0.03775879,0.03775879,2.125502901574003e-07,6.672538297830842
Tfap2b,9130230L23Rik,0.0032828783,0.0032828783,4.771034868153077e-05,4.321387409475209
Ppara,9130230L23Rik,0.010999451,0.010999451,6.18140125979182e-07,6.2089130636793035
Nr4a3,9130230L23Rik,-0.0043800725,0.0043800725,5.174609340944126e-10,9.286122431856827
Plagl1,9130230L23Rik,-0.0050298814,0.0050298814,6.1915763119075394e-09,8.208198769976356
Esr1,9130230L23Rik,0.0057424586,0.0057424586,0.018972461814520187,1.7218763125961323
Ehf,9130230L23Rik,0.0020284841,0.0020284841,7.0738457268677e-05,4.150344415923678
Egr1,9130230L23Rik,-0.0026387202,0.0026387202,0.00023739631364077857,3.6245260291804935
Myb,9130230L23Rik,0.0063527287,0.0063527287,2.5900366507864374e-06,5.586694090311919
Meis1,9130230L23Rik,0.028202916,0.028202916,2.276868856358581e-08,7.642661983262778
Elf5,9130230L23Rik,0.0047323317,0.0047323317,2.3677106536052138e-07,6.625671371721307
Gata3,9130230L23Rik,0.006292944,0.006292944,6.3500371624291274e-09,8.197223733071697
Prdm16,9130230L23Rik,-0.009444119,0.009444119,2.884476609881483e-06,5.53993297837011
Hes1,9130230L23Rik,-0.0062505268,0.0062505268,2.07025455602407e-05,4.683976250929738
Pax5,9130230L23Rik,0.000731197,0.000731197,0.3391036277531059,0.4696675640858828
Fli1,9130230L23Rik,0.005729247,0.005729247,1.4200170641554162e-08,7.8477064367267975
Pknox2,9130230L23Rik,-0.0026399891,0.0026399891,0.0037325353188115908,2.4279960741073148
Ppargc1a,9130230L23Rik,0.0059306687,0.0059306687,1.1506762255563927e-05,4.939046859893335
Pou2f2,9130230L23Rik,-0.0005566537,0.0005566537,0.5734767047458231,0.24148421892369454
Zbtb7c,9130230L23Rik,0.008120418,0.008120418,1.9206038007141053e-05,4.716562216038958
Foxa1,9530026P05Rik,-0.03658487,0.03658487,0.004315536345960782,2.3649652213587693
Tfap2b,9530026P05Rik,0.006695066,0.006695066,0.11356152175652626,0.9447687964382369
Irf8,9530026P05Rik,0.006125689,0.006125689,0.6359552297887134,0.19657345689890238
Ppara,9530026P05Rik,-0.09415629,0.09415629,4.5700487071957066e-11,10.340079171231332
Mbd1,9530026P05Rik,0.14537117,0.14537117,5.719285703555995e-05,4.24265820798583
Plagl1,9530026P05Rik,-0.04433381,0.04433381,0.0007918409611650009,3.1013620363703573
Maf,9530026P05Rik,-0.2227104,0.2227104,2.5423430080669558e-06,5.594765855646237
Egr1,9530026P05Rik,-0.027605603,0.027605603,0.0001079155901210356,3.966915810048817
Bcl11b,9530026P05Rik,-0.0013871397,0.0013871397,0.8409799900382078,0.07521433751882325
Fos,9530026P05Rik,0.0004996582,0.0004996582,0.9688630456742736,0.013737608616470076
Mlxipl,9530026P05Rik,-0.1863232,0.1863232,4.78301210472624e-09,8.320298520025139
Pparg,9530026P05Rik,0.37181124,0.37181124,2.6323878095912156e-13,12.579650129055572
Pgr,9530026P05Rik,0.016120441,0.016120441,4.02774295957829e-05,4.39493825281522
Mef2c,9530026P05Rik,0.11645818,0.11645818,2.3839762013725617e-10,9.6226980843614
Elf5,9530026P05Rik,-0.025250718,0.025250718,0.11295375735920793,0.9470993178801418
Lhx6,9530026P05Rik,-0.09516149,0.09516149,0.0013772573809231765,2.860984891500934
Hes1,9530026P05Rik,0.051046457,0.051046457,8.4499740081189e-05,4.0731446269257985
Rbpj,9530026P05Rik,0.02493203,0.02493203,0.2525502849231636,0.597652137187316
Pax5,9530026P05Rik,-0.033571586,0.033571586,0.01048976945492123,1.979234056664002
Irf4,9530026P05Rik,0.057936236,0.057936236,2.0755647821409415e-05,4.682863706955533
Npas3,9530026P05Rik,0.0882453,0.0882453,3.148968816037321e-07,6.501831640122418
Fli1,9530026P05Rik,-0.034311224,0.034311224,0.012959476409146615,1.8874125445465917
Lhx8,9530026P05Rik,0.096018925,0.096018925,1.8997782622984862e-10,9.721297085931331
Bcl11a,9530026P05Rik,-0.050616402,0.050616402,0.0002410774358165499,3.61784343648671
Pou2f2,9530026P05Rik,-0.04706474,0.04706474,8.221723499133465e-05,4.08503713286092
Foxa1,9530059O14Rik,-0.0021274758,0.0021274758,8.886148019536073e-05,4.05128645684663
Erg,9530059O14Rik,0.01676578,0.01676578,3.756222871336976e-15,14.425248647257831
Ebf3,9530059O14Rik,0.0061072814,0.0061072814,3.1333935575684965e-12,11.50398505384284
Tfap2b,9530059O14Rik,0.002207431,0.002207431,8.649616642765716e-05,4.063003140352627
Nr4a3,9530059O14Rik,-0.00070253946,0.00070253946,1.2117752610896702e-05,4.916577918056617
Mbd1,9530059O14Rik,0.0019457967,0.0019457967,4.4405831399277615e-05,4.352559994339588
