source,target,coef_mean,coef_abs,p,-logp
Ehf,4931415C17Rik,4.8712212e-05,4.8712212e-05,0.07241227718329984,1.1401877948396806
Egr1,4931415C17Rik,-1.8256223e-05,1.8256223e-05,0.36087852527822684,0.44263896064110697
Batf3,4931415C17Rik,-1.8582074e-05,1.8582074e-05,0.6516201790668807,0.1860054751282605
Myb,4931415C17Rik,0.0010762515,0.0010762515,4.440143653812091e-14,13.352602978748296
Runx3,4931415C17Rik,-9.2339986e-05,9.2339986e-05,0.25974387468597987,0.5854546852392934
Pou2f2,4931415C17Rik,-0.00029848117,0.00029848117,0.0026695917702197667,2.573555145188165
Prox1,4931415C17Rik,0.00022450284,0.00022450284,0.0006684270675119077,3.174945971954819
Foxp3,4931415C17Rik,-0.00020748109,0.00020748109,6.19464379031059e-06,5.207983661741553
Foxn1,4931415C17Rik,-3.1210668e-06,3.1210668e-06,0.8463235526204713,0.07246357283078038
Elf5,4931415C17Rik,-0.00019038496,0.00019038496,1.1612937042708575e-07,6.935057928398511
Gata3,4931415C17Rik,-8.26128e-05,8.26128e-05,7.042734861496252e-05,4.152258661225245
Prdm16,4931415C17Rik,-0.00014091218,0.00014091218,0.00025453830307984557,3.5942468555097555
Mybl1,4931415C17Rik,0.00025318825,0.00025318825,8.360560803768024e-08,7.077764590286674
Pax5,4931415C17Rik,-0.0004902564,0.0004902564,1.6689197335262918e-11,10.777564550154112
Fli1,4931415C17Rik,0.0011367772,0.0011367772,7.68216185076189e-11,10.114516547190068
Ebf3,4931415C17Rik,-0.0004909826,0.0004909826,4.192695388000453e-09,8.377506689257794
Creb5,4931415C17Rik,-0.00012815236,0.00012815236,0.004442719400021779,2.352351115719401
Zbtb7c,4931415C17Rik,-0.0006105529,0.0006105529,4.065773278031658e-12,11.390856842826627
Tbx3,4931428L18Rik,0.0036226958,0.0036226958,6.077955870605542e-07,6.216242457468001
Mef2c,4931428L18Rik,0.0016645693,0.0016645693,2.036719208042038e-05,4.691068840810135
Foxa1,4931428L18Rik,-0.0017147058,0.0017147058,5.779660721660021e-07,6.238097654838222
Pou2f2,4931428L18Rik,-1.9629853e-05,1.9629853e-05,0.9700821277749643,0.013191496527968805
Nr4a3,4931428L18Rik,0.0021752045,0.0021752045,1.3831022421994183e-05,4.859145714625477
Gata3,4931428L18Rik,0.0018236587,0.0018236587,0.2107837632909825,0.6761628459486428
Egr1,4931428L18Rik,0.002147316,0.002147316,0.00039100126706877425,3.4078218352381864
Zbtb16,4931428L18Rik,0.02281586,0.02281586,0.0001185230513906807,3.9261971760826726
Erg,4933406I18Rik,-0.005131297,0.005131297,6.046675339589442e-05,4.218483349073899
Foxa1,4933406I18Rik,0.0015533712,0.0015533712,0.00019882414351222308,3.701530879709943
Esrrb,4933406I18Rik,0.00036192348,0.00036192348,0.33306256309907123,0.4774741801374349
Tfap2b,4933406I18Rik,0.0010433977,0.0010433977,0.44001811564863214,0.356529443140447
Irf8,4933406I18Rik,-0.00065499905,0.00065499905,0.37633669133242476,0.424423437629143
Nr4a3,4933406I18Rik,-0.0030523748,0.0030523748,0.004856076127200258,2.3137145135794537
Mbd1,4933406I18Rik,0.016958237,0.016958237,1.7561422125485923e-05,4.755440317801048
Plagl1,4933406I18Rik,0.04647781,0.04647781,1.3705918921462128e-05,4.863091841617249
Maf,4933406I18Rik,0.01955171,0.01955171,5.770653942577359e-10,9.238774968896214
Esr1,4933406I18Rik,0.03752236,0.03752236,4.4825413678027063e-07,6.348475693795775
Ehf,4933406I18Rik,-0.0059563885,0.0059563885,0.012526793069702218,1.9021600966349959
Egr1,4933406I18Rik,0.0015072452,0.0015072452,0.08068556070643455,1.0932041786186688
Bcl11b,4933406I18Rik,0.01980166,0.01980166,3.487950109504153e-09,8.457429735701055
Myb,4933406I18Rik,0.00057817064,0.00057817064,0.5462623214907165,0.26259875396646226
Fos,4933406I18Rik,-0.00058930414,0.00058930414,0.49657364341773347,0.30401633516809884
Stat4,4933406I18Rik,0.021782966,0.021782966,2.4350930187253874e-07,6.613484444409281
Pgr,4933406I18Rik,-0.00021937456,0.00021937456,0.22181173104504864,0.65401548887484
Runx3,4933406I18Rik,0.02823321,0.02823321,2.341767507852455e-15,14.63045622415212
Mef2c,4933406I18Rik,1.0324201e-05,1.0324201e-05,0.9921829180296837,0.003408254289663339
Meis1,4933406I18Rik,0.011474368,0.011474368,1.305365254478092e-06,5.8842679513070095
Foxp3,4933406I18Rik,-0.015616979,0.015616979,1.3349655312020993e-09,8.874529947634224
Foxp2,4933406I18Rik,0.009533032,0.009533032,0.00013402782160352992,3.872805041077517
Foxn1,4933406I18Rik,-0.004887992,0.004887992,5.958487751779461e-06,5.224863949050451
Gata3,4933406I18Rik,-0.0047461614,0.0047461614,0.006886474148262129,2.1620030785112943
Hes1,4933406I18Rik,-0.013835196,0.013835196,5.422555093376715e-07,6.2657960268420405
Prdm16,4933406I18Rik,0.03395424,0.03395424,2.0121799766561695e-06,5.696333177009273
Ar,4933406I18Rik,0.0531242,0.0531242,4.594871348924331e-07,6.3377266438501065
Mybl1,4933406I18Rik,0.003964738,0.003964738,0.004796298077319875,2.3190938344738297
Rbpj,4933406I18Rik,-0.0012942251,0.0012942251,0.4160334626424016,0.3808717365451794
Pax5,4933406I18Rik,0.00049302576,0.00049302576,0.7192452731097683,0.14312298361781003
Irf4,4933406I18Rik,0.0036850083,0.0036850083,0.034288920232785805,1.464846190718426
Npas3,4933406I18Rik,0.00052975555,0.00052975555,0.7901581696215929,0.10228596526881631
Fli1,4933406I18Rik,0.016174486,0.016174486,1.552845325951726e-10,9.808871800827172
Bcl11a,4933406I18Rik,-0.0018452555,0.0018452555,0.32637536026324476,0.4862826357810164
Ppargc1a,4933406I18Rik,0.01833857,0.01833857,4.161162031646978e-06,5.3807853728684085
Pou2f2,4933406I18Rik,0.00020910942,0.00020910942,0.8827996863759353,0.05413782979813164
Creb5,4933406I18Rik,0.0013502548,0.0013502548,0.22051698474625844,0.6565579545068184
Zbtb7c,4933406I18Rik,0.011261563,0.011261563,7.347927920232516e-06,5.1338351125729265
Mef2c,4933411O13Rik,0.0,0.0,,-0.0
Bcl11b,4933411O13Rik,0.0,0.0,,-0.0
Myb,4933411O13Rik,0.0,0.0,,-0.0
Pax5,4933411O13Rik,0.0,0.0,,-0.0
Irf4,4933411O13Rik,0.0,0.0,,-0.0
Irf8,4933411O13Rik,0.0,0.0,,-0.0
Stat4,4933411O13Rik,0.0,0.0,,-0.0
Bcl11a,4933411O13Rik,0.0,0.0,,-0.0
Foxa1,5330434G04Rik,-0.00011041918,0.00011041918,1.6936918018716223e-06,5.7711656146215216
Erg,5330434G04Rik,-0.00028987465,0.00028987465,2.419448962905901e-07,6.616283534688699
Tfap2b,5330434G04Rik,-0.00019739188,0.00019739188,0.030578978112242392,1.5145770319266296
Mbd1,5330434G04Rik,0.00025748913,0.00025748913,0.005549809783815252,2.2557219017881507
Plagl1,5330434G04Rik,0.00070583285,0.00070583285,1.0919211472205966e-06,5.961808722953128
Maf,5330434G04Rik,0.00046830135,0.00046830135,8.307451330143617e-10,9.080532194390145
Esr1,5330434G04Rik,-4.740335e-05,4.740335e-05,0.30795063791352145,0.5115188919405548
Ehf,5330434G04Rik,3.619951e-05,3.619951e-05,0.628347075890338,0.2018004016344967
Egr1,5330434G04Rik,0.0002265166,0.0002265166,0.00029628971681752866,3.5282834211048333
Batf3,5330434G04Rik,0.0004137357,0.0004137357,7.775446886847275e-10,9.109274640897343
Fos,5330434G04Rik,-0.0005735529,0.0005735529,1.1844411283285706e-07,6.926486520654548
Lef1,5330434G04Rik,-0.000117821735,0.000117821735,0.0002871580354202729,3.5418790265363653
Pou2f2,5330434G04Rik,0.000433645,0.000433645,1.2508055352889343e-07,6.902810205507038
Mef2c,5330434G04Rik,0.00030682987,0.00030682987,3.208468500808007e-06,5.493702220045042
Foxp3,5330434G04Rik,0.00011124654,0.00011124654,0.0010148812896864838,2.9935847540553855
Elf5,5330434G04Rik,0.0009134354,0.0009134354,7.256386419406285e-10,9.139279598143748
Lhx6,5330434G04Rik,-0.00016700805,0.00016700805,0.0002841650192410129,3.5464293848379236
Prdm16,5330434G04Rik,0.00031238672,0.00031238672,2.3155226803535918e-07,6.63535096077064
Ar,5330434G04Rik,-4.0911706e-05,4.0911706e-05,0.39502656908837486,0.4033736931826096
Pax5,5330434G04Rik,-0.00043714597,0.00043714597,1.9497049393624173e-11,10.710031108074704
Irf4,5330434G04Rik,-0.00015865025,0.00015865025,0.0010424490740938077,2.9819451520666886
Npas3,5330434G04Rik,-0.0006211563,0.0006211563,5.790501257171932e-09,8.237283839761137
Fli1,5330434G04Rik,-8.225856e-06,8.225856e-06,0.8438676726080283,0.0737256500115261
Lhx8,5330434G04Rik,3.948408e-05,3.948408e-05,0.34006977745749933,0.4684319627943027
Bcl11a,5330434G04Rik,9.80221e-05,9.80221e-05,0.05271717259775906,1.278047890487637
Ebf3,5330434G04Rik,0.00012477853,0.00012477853,0.005255895973556565,2.2793532390642275
Creb5,5330434G04Rik,-2.5147452e-05,2.5147452e-05,0.7657922540119995,0.11588903085443082
Zbtb7c,5330434G04Rik,0.0010524052,0.0010524052,8.092853590529734e-11,10.091898316446716
Mef2c,5730522E02Rik,0.009110057,0.009110057,1.009052883981654e-10,9.996086071999411
Foxa1,5730522E02Rik,-0.00014138014,0.00014138014,0.45895261680031074,0.3382321495921379
Tfap2b,5730522E02Rik,0.017347438,0.017347438,8.839445739494485e-13,12.053574965736432
Pax5,5730522E02Rik,-0.0091365175,0.0091365175,6.497746217133013e-12,11.187237254925643
Egr1,5730522E02Rik,0.009219585,0.009219585,2.6346688689437035e-08,7.579273960120215
Fos,5730522E02Rik,0.0048510386,0.0048510386,4.649050818522034e-06,5.332635706541569
Stat4,5730522E02Rik,-0.003782892,0.003782892,2.66822724852134e-06,5.573777185034361
Ikzf2,5730522E02Rik,0.00047373804,0.00047373804,0.43612201509005255,0.3603919899355904
Mbd1,5730522E02Rik,0.01931862,0.01931862,1.9458829377248213e-14,13.710883289982027
Foxn1,5730522E02Rik,-0.00044449378,0.00044449378,0.33702498722004215,0.47233789910049284
Plagl1,5730522E02Rik,0.009633015,0.009633015,2.459709332829585e-13,12.609116211029376
Ppargc1a,5730522E02Rik,0.0013973226,0.0013973226,0.00021446937300419162,3.6686347178613388
Hes1,5730522E02Rik,0.012139026,0.012139026,9.219832310832641e-10,9.03527697776875
Pou2f2,5730522E02Rik,0.005880454,0.005880454,5.951662106974648e-07,6.225361732912762
Zbtb7c,5730522E02Rik,0.020332603,0.020332603,1.817048247343283e-14,13.740633540894075
Tfap2b,9130230L23Rik,-0.001447942,0.001447942,0.0008604883986659793,3.06525498057095
Ppara,9130230L23Rik,-0.0006489695,0.0006489695,0.0011935373054455776,2.9231640020481295
Nr4a3,9130230L23Rik,0.00052728085,0.00052728085,9.418776544886839e-07,6.026005506369786
Plagl1,9130230L23Rik,-0.00091312657,0.00091312657,0.014444965291153024,1.8402834973558746
Esr1,9130230L23Rik,0.00027495567,0.00027495567,0.019480196800823194,1.7104066599276386
Ehf,9130230L23Rik,0.0021354305,0.0021354305,4.416052197777616e-05,4.354965801883746
Egr1,9130230L23Rik,0.0004895284,0.0004895284,0.03323278144870339,1.478433308517522
Myb,9130230L23Rik,0.0004385906,0.0004385906,0.01619079262090518,1.7907318898223332
Meis1,9130230L23Rik,-0.0009553546,0.0009553546,1.945326498492356e-07,6.7110074973750145
Elf5,9130230L23Rik,0.004246562,0.004246562,8.068963582718943e-15,14.09318224461028
Gata3,9130230L23Rik,0.0018846538,0.0018846538,4.221662047915207e-06,5.374516535737044
Prdm16,9130230L23Rik,0.0011535101,0.0011535101,0.00012846344814047256,3.8912204250878974
Hes1,9130230L23Rik,-0.0004555583,0.0004555583,0.15530925691551978,0.8088026581959857
Pax5,9130230L23Rik,-7.442481e-05,7.442481e-05,0.04694423088318065,1.3284177718653403
Fli1,9130230L23Rik,-6.0065864e-05,6.0065864e-05,0.13285152468332284,0.8766334570026381
Pknox2,9130230L23Rik,0.00035013532,0.00035013532,0.18432704931877278,0.7344109289811521
Ppargc1a,9130230L23Rik,0.00047091607,0.00047091607,0.01792475745766794,1.7465467121181308
Pou2f2,9130230L23Rik,0.00023850643,0.00023850643,0.0020890905619450743,2.680042732973011
Zbtb7c,9130230L23Rik,0.00706126,0.00706126,6.306164372319958e-16,15.200234713407147
Foxa1,9530026P05Rik,0.002384467,0.002384467,2.0382936783227307e-06,5.690733242465826
Tfap2b,9530026P05Rik,0.033887904,0.033887904,3.1765177743693525e-13,12.498048710204705
Irf8,9530026P05Rik,0.00060778385,0.00060778385,0.7405580835413486,0.1304408731694683
Ppara,9530026P05Rik,0.019751012,0.019751012,2.7073792437485254e-09,8.567450904949444
Mbd1,9530026P05Rik,0.035454907,0.035454907,5.459891116294135e-12,11.26281601811287
Plagl1,9530026P05Rik,0.037639648,0.037639648,9.30690978522033e-14,13.031194495818623
Maf,9530026P05Rik,0.043860946,0.043860946,9.585173634870613e-09,8.01840001549503
Egr1,9530026P05Rik,0.018464437,0.018464437,1.2543485977705604e-09,8.901581751344905
Bcl11b,9530026P05Rik,-0.0065955464,0.0065955464,0.13627104783277746,0.8655964046354765
Fos,9530026P05Rik,-0.0038459548,0.0038459548,0.02816275496650093,1.550324863442345
Mlxipl,9530026P05Rik,0.024489364,0.024489364,9.596448859153512e-10,9.01788944677189
Pparg,9530026P05Rik,0.06175282,0.06175282,8.57576414142222e-12,11.066727171854595
Pgr,9530026P05Rik,0.005245513,0.005245513,1.3422978399201154e-12,11.872151108696016
Mef2c,9530026P05Rik,0.04470183,0.04470183,3.1899367723996525e-12,11.496217924989862
Elf5,9530026P05Rik,0.0019905544,0.0019905544,0.35618119896574796,0.4483290085137795
Lhx6,9530026P05Rik,0.04865251,0.04865251,5.3239320842192904e-11,10.27376749332451
Hes1,9530026P05Rik,-0.023318596,0.023318596,9.071941124481346e-10,9.042299776947182
Rbpj,9530026P05Rik,0.028804453,0.028804453,1.1992535667319501e-12,11.921088981213368
Pax5,9530026P05Rik,-0.017309142,0.017309142,8.8588319636129e-06,5.052623536035973
Irf4,9530026P05Rik,-0.015594386,0.015594386,1.1805868719993321e-11,10.9279020503965
Npas3,9530026P05Rik,0.03373184,0.03373184,4.718217330477697e-13,12.32622205852177
Fli1,9530026P05Rik,0.024890319,0.024890319,0.0001937970703045332,3.712652792611322
Lhx8,9530026P05Rik,0.040905185,0.040905185,6.088640357570362e-14,13.215479677995974
Bcl11a,9530026P05Rik,-0.031678338,0.031678338,1.1290437683142734e-09,8.947289221964377
Pou2f2,9530026P05Rik,0.0051150727,0.0051150727,0.04733815385215271,1.324788683193097
Foxa1,9530059O14Rik,-0.0007436294,0.0007436294,0.0005957778543139169,3.2249156440011575
