,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Zeb1,100,0.16556291390728478,13,0.02152317880794702,87,0.14403973509933773,5978.0,0.9999999999999999,WT_DM
Prdm1,92,0.152317880794702,0,0.0,92,0.152317880794702,0.0,0.7986202238845862,WT_DM
Atf3,77,0.12748344370860928,0,0.0,77,0.12748344370860928,0.0,0.6100634324584092,WT_DM
Tcf7l2,75,0.12417218543046357,5,0.008278145695364239,70,0.11589403973509933,3174.0,0.5395297037319547,WT_DM
Sp2,65,0.1076158940397351,1,0.0016556291390728477,64,0.10596026490066225,377.0,0.35340111938229474,WT_DM
Foxa1,64,0.10596026490066225,1,0.0016556291390728477,63,0.10430463576158941,302.0,0.3940437430700021,WT_DM
Pou2f2,59,0.09768211920529801,0,0.0,59,0.09768211920529801,0.0,0.568872695001615,WT_DM
Sp4,57,0.09437086092715231,9,0.014900662251655629,48,0.07947019867549669,1903.0,0.39904301047459406,WT_DM
Etv6,55,0.09105960264900662,7,0.011589403973509934,48,0.07947019867549669,3586.0,0.4225503695538068,WT_DM
Arnt,53,0.08774834437086093,0,0.0,53,0.08774834437086093,0.0,0.4089445307823646,WT_DM
Zbtb7a,51,0.08443708609271523,0,0.0,51,0.08443708609271523,0.0,0.31015971836799827,WT_DM
Pbx3,48,0.07947019867549669,5,0.008278145695364239,43,0.07119205298013245,1254.0,0.368342117272146,WT_DM
Ebf1,46,0.076158940397351,3,0.004966887417218543,43,0.07119205298013245,1673.0,0.28571483614305854,WT_DM
Vezf1,43,0.07119205298013245,3,0.004966887417218543,40,0.06622516556291391,2400.0,0.3500701894566324,WT_DM
Klf12,43,0.07119205298013245,0,0.0,43,0.07119205298013245,0.0,0.387237979957151,WT_DM
Plagl1,39,0.06456953642384106,0,0.0,39,0.06456953642384106,0.0,0.1982642672289658,WT_DM
Patz1,39,0.06456953642384106,1,0.0016556291390728477,38,0.06291390728476821,37.0,0.2220972208455963,WT_DM
Rfx1,39,0.06456953642384106,0,0.0,39,0.06456953642384106,0.0,0.14939920017308955,WT_DM
Tfcp2,39,0.06456953642384106,0,0.0,39,0.06456953642384106,0.0,0.26149024609372024,WT_DM
Nr4a3,39,0.06456953642384106,3,0.004966887417218543,36,0.059602649006622516,1632.0,0.23475458940512828,WT_DM
Ubp1,37,0.061258278145695365,2,0.0033112582781456954,35,0.057947019867549666,311.0,0.13947290091828737,WT_DM
Irf8,37,0.061258278145695365,11,0.018211920529801324,26,0.04304635761589404,1161.0,0.37277691541801633,WT_DM
Runx2,36,0.059602649006622516,5,0.008278145695364239,31,0.05132450331125828,497.0,0.28265573983415254,WT_DM
Polr2a,34,0.056291390728476824,2,0.0033112582781456954,32,0.052980132450331126,648.0,0.18484923165581665,WT_DM
Creb5,34,0.056291390728476824,3,0.004966887417218543,31,0.05132450331125828,320.0,0.34902159882254424,WT_DM
Myb,32,0.052980132450331126,1,0.0016556291390728477,31,0.05132450331125828,25.0,0.21209600996411365,WT_DM
Ar,32,0.052980132450331126,0,0.0,32,0.052980132450331126,0.0,0.12887107772550416,WT_DM
Arntl,32,0.052980132450331126,1,0.0016556291390728477,31,0.05132450331125828,1297.0,0.2060179500269901,WT_DM
Foxj3,30,0.04966887417218543,2,0.0033112582781456954,28,0.046357615894039736,219.0,0.2101594535443533,WT_DM
Smad3,29,0.048013245033112585,0,0.0,29,0.048013245033112585,0.0,0.18609114204942015,WT_DM
Stat4,28,0.046357615894039736,8,0.013245033112582781,20,0.033112582781456956,2540.0,0.34175618947230124,WT_DM
Irf6,26,0.04304635761589404,0,0.0,26,0.04304635761589404,0.0,0.1563950422726539,WT_DM
Nr4a2,26,0.04304635761589404,0,0.0,26,0.04304635761589404,0.0,0.11934597782672,WT_DM
Spic,26,0.04304635761589404,0,0.0,26,0.04304635761589404,0.0,0.23572353118091385,WT_DM
Zfp219,25,0.041390728476821195,0,0.0,25,0.041390728476821195,0.0,0.28020009659867007,WT_DM
Zfp281,24,0.039735099337748346,0,0.0,24,0.039735099337748346,0.0,0.10448639423930817,WT_DM
Foxo3,24,0.039735099337748346,1,0.0016556291390728477,23,0.0380794701986755,304.0,0.12118392020993121,WT_DM
Ppargc1a,23,0.0380794701986755,0,0.0,23,0.0380794701986755,0.0,0.15698968745452724,WT_DM
Rab8b,22,0.03642384105960265,22,0.03642384105960265,0,0.0,0.0,0.4331588413814542,WT_DM
Npas2,21,0.0347682119205298,0,0.0,21,0.0347682119205298,0.0,0.08231853227988932,WT_DM
Foxp1,21,0.0347682119205298,8,0.013245033112582781,13,0.02152317880794702,1871.0,0.27460317226334924,WT_DM
Glis2,20,0.033112582781456956,0,0.0,20,0.033112582781456956,0.0,0.09542515237432604,WT_DM
Polr3a,20,0.033112582781456956,1,0.0016556291390728477,19,0.03145695364238411,140.0,0.1536352326291334,WT_DM
Tcf4,20,0.033112582781456956,10,0.016556291390728478,10,0.016556291390728478,239.0,0.19065741728354885,WT_DM
Msc,20,0.033112582781456956,1,0.0016556291390728477,19,0.03145695364238411,43.0,0.07193378240009468,WT_DM
Runx1,19,0.03145695364238411,4,0.006622516556291391,15,0.024834437086092714,219.0,0.2010999479018389,WT_DM
Fchsd2,19,0.03145695364238411,19,0.03145695364238411,0,0.0,0.0,0.36785878440856895,WT_DM
Eno1,19,0.03145695364238411,0,0.0,19,0.03145695364238411,0.0,0.17160378488744696,WT_DM
Klf15,18,0.029801324503311258,0,0.0,18,0.029801324503311258,0.0,0.049352602198024405,WT_DM
Cd40,18,0.029801324503311258,18,0.029801324503311258,0,0.0,0.0,0.34250166214663325,WT_DM
Rbpj,18,0.029801324503311258,11,0.018211920529801324,7,0.011589403973509934,362.0,0.23452887955574866,WT_DM
Esr1,18,0.029801324503311258,1,0.0016556291390728477,17,0.028145695364238412,23.0,0.06085305632394335,WT_DM
Nfia,17,0.028145695364238412,2,0.0033112582781456954,15,0.024834437086092714,94.0,0.1216407428268491,WT_DM
Atrnl1,17,0.028145695364238412,17,0.028145695364238412,0,0.0,0.0,0.24269102473950477,WT_DM
Cadm2,16,0.026490066225165563,16,0.026490066225165563,0,0.0,0.0,0.3814733568016382,WT_DM
Nfib,16,0.026490066225165563,0,0.0,16,0.026490066225165563,0.0,0.06916859037029027,WT_DM
Pknox1,16,0.026490066225165563,0,0.0,16,0.026490066225165563,0.0,0.09408770595233334,WT_DM
Nr1d2,15,0.024834437086092714,3,0.004966887417218543,12,0.019867549668874173,891.0,0.09720941947112718,WT_DM
Pgr,15,0.024834437086092714,0,0.0,15,0.024834437086092714,0.0,0.043319045477525485,WT_DM
Psd3,14,0.023178807947019868,14,0.023178807947019868,0,0.0,0.0,0.28445861698664565,WT_DM
Myef2,14,0.023178807947019868,1,0.0016556291390728477,13,0.02152317880794702,235.0,0.04933565485049837,WT_DM
Cdh2,14,0.023178807947019868,14,0.023178807947019868,0,0.0,0.0,0.15668732225734094,WT_DM
Arhgap26,14,0.023178807947019868,14,0.023178807947019868,0,0.0,0.0,0.23426638060795688,WT_DM
Tead1,14,0.023178807947019868,1,0.0016556291390728477,13,0.02152317880794702,197.0,0.11651496927399452,WT_DM
Cytip,14,0.023178807947019868,14,0.023178807947019868,0,0.0,0.0,0.18192208233234128,WT_DM
Kazn,14,0.023178807947019868,14,0.023178807947019868,0,0.0,0.0,0.24798389373654756,WT_DM
Zbtb7c,13,0.02152317880794702,0,0.0,13,0.02152317880794702,0.0,0.0688658887763473,WT_DM
Npas3,13,0.02152317880794702,0,0.0,13,0.02152317880794702,0.0,0.0576279597350477,WT_DM
Gm16124,13,0.02152317880794702,13,0.02152317880794702,0,0.0,0.0,0.18859949247684338,WT_DM
Cd274,13,0.02152317880794702,13,0.02152317880794702,0,0.0,0.0,0.2315802825866846,WT_DM
Mitf,13,0.02152317880794702,2,0.0033112582781456954,11,0.018211920529801324,26.0,0.05954020232632906,WT_DM
Dscam,13,0.02152317880794702,13,0.02152317880794702,0,0.0,0.0,0.357380969497636,WT_DM
Trerf1,12,0.019867549668874173,12,0.019867549668874173,0,0.0,0.0,0.19290883006980072,WT_DM
Tcf7,12,0.019867549668874173,2,0.0033112582781456954,10,0.016556291390728478,18.0,0.04493987732955949,WT_DM
Atp6v1b2,12,0.019867549668874173,12,0.019867549668874173,0,0.0,0.0,0.2528062702169381,WT_DM
Dock2,12,0.019867549668874173,12,0.019867549668874173,0,0.0,0.0,0.2725119099463529,WT_DM
Bcl2l1,12,0.019867549668874173,12,0.019867549668874173,0,0.0,0.0,0.18175129624122463,WT_DM
Gclc,12,0.019867549668874173,12,0.019867549668874173,0,0.0,0.0,0.15654251430953375,WT_DM
Nrp2,11,0.018211920529801324,11,0.018211920529801324,0,0.0,0.0,0.2742988387068588,WT_DM
Tfeb,11,0.018211920529801324,0,0.0,11,0.018211920529801324,0.0,0.023530646414557054,WT_DM
Alcam,11,0.018211920529801324,11,0.018211920529801324,0,0.0,0.0,0.21177504358466856,WT_DM
Glcci1,11,0.018211920529801324,11,0.018211920529801324,0,0.0,0.0,0.1725378917793273,WT_DM
Lrrc4,11,0.018211920529801324,11,0.018211920529801324,0,0.0,0.0,0.19356557098562677,WT_DM
Man1a,11,0.018211920529801324,11,0.018211920529801324,0,0.0,0.0,0.16881283874476433,WT_DM
Zfp263,11,0.018211920529801324,0,0.0,11,0.018211920529801324,0.0,0.0697987586844652,WT_DM
Tmtc2,10,0.016556291390728478,10,0.016556291390728478,0,0.0,0.0,0.14537077181297298,WT_DM
Nfe2l1,10,0.016556291390728478,4,0.006622516556291391,6,0.009933774834437087,187.0,0.052553970254492884,WT_DM
Tbc1d4,10,0.016556291390728478,10,0.016556291390728478,0,0.0,0.0,0.15513456484599428,WT_DM
Pax5,10,0.016556291390728478,0,0.0,10,0.016556291390728478,0.0,0.006858067221782657,WT_DM
Ncoa7,10,0.016556291390728478,10,0.016556291390728478,0,0.0,0.0,0.23323219479297136,WT_DM
Fbxo11,10,0.016556291390728478,10,0.016556291390728478,0,0.0,0.0,0.17177869760708186,WT_DM
Prkcb,10,0.016556291390728478,10,0.016556291390728478,0,0.0,0.0,0.10269328422896158,WT_DM
Aff3,10,0.016556291390728478,10,0.016556291390728478,0,0.0,0.0,0.15243809279428772,WT_DM
Rasa2,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.19473889854599885,WT_DM
Pik3r1,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.1468178057499237,WT_DM
Galnt7,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.16182319724245814,WT_DM
Lpp,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.14740052464796924,WT_DM
Arhgap28,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.22915944433506916,WT_DM
Cflar,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.17001977837561613,WT_DM
Ube2e2,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.09785004112092265,WT_DM
Wnk1,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.13901663163084896,WT_DM
Mreg,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.159682946236272,WT_DM
Malt1,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.2147610418532841,WT_DM
Zeb2,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.19824606445169438,WT_DM
Trp63,9,0.014900662251655629,0,0.0,9,0.014900662251655629,0.0,0.04913445637738064,WT_DM
Actb,9,0.014900662251655629,9,0.014900662251655629,0,0.0,0.0,0.1988430673801402,WT_DM
Bach2,9,0.014900662251655629,0,0.0,9,0.014900662251655629,0.0,0.03518718794144185,WT_DM
Laptm4b,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.2115338155418843,WT_DM
Antxr2,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.15411399939242684,WT_DM
Zdhhc14,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.13275003051256024,WT_DM
Immp2l,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.08336130337935152,WT_DM
Vrk2,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.14597507006247892,WT_DM
Arid3a,8,0.013245033112582781,0,0.0,8,0.013245033112582781,0.0,0.05095751613854657,WT_DM
Pcdh7,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.2778739615338123,WT_DM
Slamf1,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.1919752812589796,WT_DM
Rcsd1,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.18906356572713645,WT_DM
Fscn1,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.18700578796624234,WT_DM
Celf2,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.0905178174885952,WT_DM
Swap70,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.17157161728551115,WT_DM
Pam,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.0795046870781551,WT_DM
Golga4,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.0822126941793666,WT_DM
Colq,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.07314701785197096,WT_DM
Lyn,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.09005124441612128,WT_DM
5730522E02Rik,8,0.013245033112582781,8,0.013245033112582781,0,0.0,0.0,0.13397723943499176,WT_DM
Oprd1,7,0.011589403973509934,7,0.011589403973509934,0,0.0,0.0,0.13126098510915207,WT_DM
Fgf13,7,0.011589403973509934,7,0.011589403973509934,0,0.0,0.0,0.09275480026004115,WT_DM
Pde4d,7,0.011589403973509934,7,0.011589403973509934,0,0.0,0.0,0.04954658462476524,WT_DM
Ccnd3,7,0.011589403973509934,7,0.011589403973509934,0,0.0,0.0,0.08425178720538698,WT_DM
Btbd9,7,0.011589403973509934,7,0.011589403973509934,0,0.0,0.0,0.0841231294374657,WT_DM
Clcn5,7,0.011589403973509934,7,0.011589403973509934,0,0.0,0.0,0.14589103215617277,WT_DM
Fnbp1,7,0.011589403973509934,7,0.011589403973509934,0,0.0,0.0,0.06541391123001228,WT_DM
Gnaq,7,0.011589403973509934,7,0.011589403973509934,0,0.0,0.0,0.07276114307790421,WT_DM
Igf1r,7,0.011589403973509934,7,0.011589403973509934,0,0.0,0.0,0.06555447780074904,WT_DM
Yes1,7,0.011589403973509934,7,0.011589403973509934,0,0.0,0.0,0.29597521492088286,WT_DM
Pcgf5,7,0.011589403973509934,7,0.011589403973509934,0,0.0,0.0,0.12572704880915891,WT_DM
