,condition_tvalue,abs_tvalue
Zfp281(+),1.8540661832534695,1.8540661832534695
Nfib(+),1.8493453658613692,1.8493453658613692
Hoxa6(+),1.8483906796509715,1.8483906796509715
Lef1(+),1.8423057326467327,1.8423057326467327
Maf(+),-1.841107613583467,1.841107613583467
Ikzf3(+),1.834825021876631,1.834825021876631
Irf5(+),1.832248495284577,1.832248495284577
Bcl6b(+),1.805063730266617,1.805063730266617
Zfp536(+),-1.7941622292395696,1.7941622292395696
Nr2c2(+),-1.7926105978687181,1.7926105978687181
Erf(+),-1.7888009604790538,1.7888009604790538
Fli1(+),1.785907146033313,1.785907146033313
Zfp94(+),1.78337722168135,1.78337722168135
Zfp644(+),-1.7617027436171264,1.7617027436171264
Ascl1(+),1.7582560054168623,1.7582560054168623
Hoxa9(+),1.7510078318872322,1.7510078318872322
E2f3(+),-1.731252546046935,1.731252546046935
Gli2(+),1.7212563457411505,1.7212563457411505
Mtf2(+),-1.7134092976736954,1.7134092976736954
Hoxb4(+),1.673803091601827,1.673803091601827
Zfp629(+),1.6607034481787535,1.6607034481787535
Zfp148(+),-1.656180092631499,1.656180092631499
Tead1(+),-1.6444346490504376,1.6444346490504376
Zbtb4(+),-1.6304010508371278,1.6304010508371278
Myb(+),1.6202499242652373,1.6202499242652373
Ets1(+),1.6164040752344087,1.6164040752344087
Irf7(+),-1.606420134814206,1.606420134814206
Srf(+),-1.5888720011092787,1.5888720011092787
Pou5f1(+),1.588168241903619,1.588168241903619
Smad4(+),-1.5623192727335387,1.5623192727335387
Ets2(+),-1.5592022233346488,1.5592022233346488
Hoxb7(+),-1.5584934247056834,1.5584934247056834
E2f8(+),1.5550634982759284,1.5550634982759284
Chd1(+),-1.5533177050198692,1.5533177050198692
Zfp740(+),-1.5288308065502947,1.5288308065502947
Hoxa4(+),-1.5253383057346277,1.5253383057346277
Nfat5(+),1.4790276425244433,1.4790276425244433
Mafb(+),-1.4445833096723464,1.4445833096723464
Zfp74(+),1.4363183152753902,1.4363183152753902
Foxa3(+),-1.4324597112914108,1.4324597112914108
Etv4(+),-1.4261105364414997,1.4261105364414997
Tbp(+),-1.4235319206983337,1.4235319206983337
Zfp329(+),-1.4127976490512146,1.4127976490512146
Twist1(+),1.3835298060705084,1.3835298060705084
Elf3(+),-1.3765673742686713,1.3765673742686713
Stat3(+),-1.3667852184774034,1.3667852184774034
Foxa2(+),-1.3661336975451739,1.3661336975451739
Zzz3(+),-1.3647581085698643,1.3647581085698643
Nfe2(+),-1.3627677951198833,1.3627677951198833
Sox15(+),1.359324824433557,1.359324824433557
Tbx21(+),-1.3547888273971986,1.3547888273971986
Usf1(+),1.3504036315874144,1.3504036315874144
Zscan29(+),1.3440519361905692,1.3440519361905692
Zfp943(+),1.3398870464837997,1.3398870464837997
Smad3(+),1.3388181985548286,1.3388181985548286
Hoxc6(+),-1.3313898497130332,1.3313898497130332
Zfp995(+),1.3293932614744226,1.3293932614744226
Ddit3(+),1.3280197150781934,1.3280197150781934
Zfp985(+),1.3280197150781932,1.3280197150781932
Zbtb25(+),-1.3228412074403748,1.3228412074403748
Klf13(+),-1.317246987980495,1.317246987980495
Atf5(+),1.315852195322531,1.315852195322531
E2f2(+),-1.3132894206640424,1.3132894206640424
Sp3(+),-1.3096084866479776,1.3096084866479776
Tcf12(+),-1.307832716751222,1.307832716751222
Zfp667(+),1.3067531320617587,1.3067531320617587
Ar(+),-1.301468704574794,1.301468704574794
Msx2(+),-1.280445185151592,1.280445185151592
Bcl6(+),-1.2747123874807125,1.2747123874807125
Rfxap(+),-1.2741655550357902,1.2741655550357902
Mxd1(+),-1.2733648016531582,1.2733648016531582
Vps4b(+),-1.2690903459169176,1.2690903459169176
Zfp30(+),1.2629322531155778,1.2629322531155778
En2(+),1.2603966113176774,1.2603966113176774
Etv1(+),1.2583646911483717,1.2583646911483717
Creb3l2(+),-1.2515791545555621,1.2515791545555621
Churc1(+),1.2391959960811265,1.2391959960811265
Ikzf2(+),-1.2230538936242163,1.2230538936242163
Otx1(+),1.2205872405010063,1.2205872405010063
Zeb1(+),1.2183965988178844,1.2183965988178844
Gata3(+),-1.2174107001613688,1.2174107001613688
Prdm5(+),-1.212940316074592,1.212940316074592
Rfx4(+),1.2086713458998766,1.2086713458998766
Foxp1(+),1.2080006186547507,1.2080006186547507
Klf4(+),1.2060349261380843,1.2060349261380843
Sox9(+),-1.2052507130176793,1.2052507130176793
Tead4(+),-1.1913099613245053,1.1913099613245053
Barhl1(+),1.1793743109544401,1.1793743109544401
Ascl2(+),1.1602150453092344,1.1602150453092344
Mzf1(+),-1.157423218063084,1.157423218063084
E2f7(+),-1.1544992153930644,1.1544992153930644
Sp2(+),1.147594464843305,1.147594464843305
Foxi1(+),1.1469343232301394,1.1469343232301394
Atf1(+),1.1461507490672274,1.1461507490672274
Tead3(+),-1.1403762183777868,1.1403762183777868
Elk1(+),-1.1354706931699832,1.1354706931699832
Mbd1(+),1.1243803393327372,1.1243803393327372
Nfkb2(+),-1.1193562771440997,1.1193562771440997
Gfi1(+),1.118193059289958,1.118193059289958
Tfdp1(+),-1.1151781366727678,1.1151781366727678
Hoxa10(+),1.098939200982561,1.098939200982561
Zfp580(+),1.089179857510364,1.089179857510364
Ing4(+),1.0859108237690414,1.0859108237690414
Nfe2l1(+),-1.0824641284656695,1.0824641284656695
Phf20(+),-1.078823744717524,1.078823744717524
Tbx15(+),1.078460562642796,1.078460562642796
Zfp457(+),-1.0764325195916418,1.0764325195916418
Atf3(+),1.0709054582913378,1.0709054582913378
Bach1(+),1.0676351221163418,1.0676351221163418
Mafa(+),-1.066895681219206,1.066895681219206
Ilf2(+),-1.0660376756480643,1.0660376756480643
Hoxd4(+),-1.0630593128448595,1.0630593128448595
Hmbox1(+),-1.0463407860514369,1.0463407860514369
Zfp101(+),1.0461535729527327,1.0461535729527327
Nfe2l3(+),-1.0309393088481973,1.0309393088481973
Nr1i3(+),1.0282661002375753,1.0282661002375753
Bhlhe40(+),-1.0270264703275747,1.0270264703275747
Ski(+),-1.018729846482074,1.018729846482074
Zfp944(+),-1.016543199815005,1.016543199815005
Etv5(+),-1.0122148557792132,1.0122148557792132
Arnt(+),-1.0090627554393954,1.0090627554393954
Tbx5(+),1.0020763567855546,1.0020763567855546
Ltf(+),0.99102202595969,0.99102202595969
Nr3c1(+),0.9760322931304201,0.9760322931304201
Gbx1(+),-0.9731047254494792,0.9731047254494792
Gtf2f1(+),-0.9723213064613581,0.9723213064613581
Irf8(+),0.9691392494084581,0.9691392494084581
Irf1(+),0.9656127253976926,0.9656127253976926
Rarg(+),-0.9625324842330736,0.9625324842330736
Hlx(+),0.9576910454839475,0.9576910454839475
Sin3a(+),-0.9546135277617775,0.9546135277617775
Nr4a2(+),-0.9516618815384618,0.9516618815384618
Tfap2d(+),-0.9451556320494438,0.9451556320494438
Hnf4a(+),0.9422962896056681,0.9422962896056681
Glis2(+),-0.9337719395418818,0.9337719395418818
Zfp595(+),-0.9265859179056959,0.9265859179056959
Taf6(+),-0.9206963194746502,0.9206963194746502
Hoxb2(+),-0.9148814281851725,0.9148814281851725
Xbp1(+),-0.9144904049629119,0.9144904049629119
Zfp287(+),-0.9079092700489263,0.9079092700489263
Fosl2(+),-0.9035457425811668,0.9035457425811668
Tef(+),-0.9032708290195511,0.9032708290195511
Mitf(+),0.8971072364171936,0.8971072364171936
Hey2(+),0.8963288939346976,0.8963288939346976
Thap1(+),-0.8915079574273317,0.8915079574273317
Zfp41(+),-0.8860000726994319,0.8860000726994319
Foxo1(+),0.8850092864875782,0.8850092864875782
Zfp202(+),-0.8821793191177824,0.8821793191177824
Gtf2ird1(+),-0.8810051077497701,0.8810051077497701
Zfp354c(+),-0.8801948498089519,0.8801948498089519
Trp53(+),0.8788444881514565,0.8788444881514565
Stat1(+),-0.8700897641693386,0.8700897641693386
Elk3(+),-0.863638611184007,0.863638611184007
Rfxank(+),-0.86277389309708,0.86277389309708
Batf(+),-0.8581203295163127,0.8581203295163127
Ebf3(+),-0.8543169605696009,0.8543169605696009
Zfx(+),-0.8508071321393904,0.8508071321393904
Pax1(+),-0.8487898715847996,0.8487898715847996
Zfp384(+),-0.8477491699957299,0.8477491699957299
Zfp738(+),-0.8452791775424745,0.8452791775424745
Zbtb24(+),-0.8266574917601036,0.8266574917601036
Zbtb41(+),-0.8232135304375764,0.8232135304375764
Ep300(+),-0.8155512258600449,0.8155512258600449
Foxj2(+),0.8145502836281073,0.8145502836281073
Vsx1(+),-0.8144950190886038,0.8144950190886038
Hic1(+),-0.8105865789191994,0.8105865789191994
Cebpb(+),-0.8046122537136591,0.8046122537136591
Hbp1(+),-0.8007869049371549,0.8007869049371549
Mynn(+),-0.7881811420001438,0.7881811420001438
Rorc(+),-0.7725303555346039,0.7725303555346039
Nfatc1(+),0.7709609365665211,0.7709609365665211
Egr2(+),0.7648683038901465,0.7648683038901465
Elf4(+),0.7584844852178932,0.7584844852178932
Pknox1(+),-0.7542645132920752,0.7542645132920752
Zfp143(+),-0.7542645132920752,0.7542645132920752
Zfp560(+),-0.7542645132920752,0.7542645132920752
Zfp558(+),-0.7542645132920751,0.7542645132920751
Onecut2(+),-0.7542645132920751,0.7542645132920751
Zfp605(+),-0.7542645132920751,0.7542645132920751
Msc(+),-0.7542645132920751,0.7542645132920751
Arid5b(+),0.7463035717340702,0.7463035717340702
Fosb(+),-0.7449186271509262,0.7449186271509262
Irf6(+),-0.7421739744527188,0.7421739744527188
Pax7(+),-0.7409348925172933,0.7409348925172933
Creb3l4(+),-0.7258005688743433,0.7258005688743433
Zbtb7a(+),-0.719278448296622,0.719278448296622
Dlx1(+),0.7151594493670005,0.7151594493670005
Hoxd3(+),-0.7095920845989666,0.7095920845989666
Stat2(+),-0.7074154720341805,0.7074154720341805
Foxo3(+),-0.7065965621569043,0.7065965621569043
Tfeb(+),0.7056665697170353,0.7056665697170353
Sox18(+),-0.7027610895399989,0.7027610895399989
Nkx2-4(+),-0.6960972339521554,0.6960972339521554
Rel(+),0.6879940740435948,0.6879940740435948
Tfap2c(+),-0.6824451897038212,0.6824451897038212
Hnf1b(+),-0.6792482125944734,0.6792482125944734
Sox10(+),-0.668346351546258,0.668346351546258
Spi1(+),-0.6618345124453365,0.6618345124453365
Gm21411(+),-0.6572045185979933,0.6572045185979933
Nfia(+),0.6550149470717389,0.6550149470717389
Erg(+),-0.6536433702759559,0.6536433702759559
Lmx1a(+),-0.6526841335524057,0.6526841335524057
Maff(+),0.6467926066509684,0.6467926066509684
Rfx2(+),-0.6463567490041777,0.6463567490041777
Myc(+),-0.6376327430191904,0.6376327430191904
Nr2f1(+),0.6374342746831018,0.6374342746831018
Zscan26(+),0.6356676840192662,0.6356676840192662
Zbtb20(+),-0.6350895990235838,0.6350895990235838
Thra(+),0.6341063152150653,0.6341063152150653
Foxa1(+),0.6199214172980899,0.6199214172980899
Rfx1(+),0.6117530713340319,0.6117530713340319
Zfp617(+),0.6111954359710698,0.6111954359710698
Zfp445(+),-0.6108855775793253,0.6108855775793253
Cebpg(+),-0.6102725643953196,0.6102725643953196
Rxra(+),-0.610205994702271,0.610205994702271
Zfp78(+),-0.6042607306758003,0.6042607306758003
Klf15(+),0.5981939622670175,0.5981939622670175
Gata6(+),-0.5943703627546476,0.5943703627546476
Mybl2(+),-0.593101472493168,0.593101472493168
Junb(+),-0.585778750018065,0.585778750018065
Srebf2(+),-0.5854928255296433,0.5854928255296433
Nfyb(+),-0.5841600516912618,0.5841600516912618
Irf2(+),-0.584127321639186,0.584127321639186
E2f6(+),0.5840545141065973,0.5840545141065973
Tcf3(+),-0.5813324550517528,0.5813324550517528
Foxm1(+),0.5678412295826426,0.5678412295826426
Fosl1(+),-0.5513526626093563,0.5513526626093563
Ikzf5(+),0.5459477147971344,0.5459477147971344
Zfp358(+),0.5426573936610974,0.5426573936610974
Hnf4g(+),-0.5410342100773072,0.5410342100773072
Hmga2(+),-0.536743638885529,0.536743638885529
Dbp(+),0.5288980299434731,0.5288980299434731
Dlx4(+),0.5254733349536449,0.5254733349536449
Zfp128(+),0.5227658911162391,0.5227658911162391
Zfp771(+),-0.5206832756321186,0.5206832756321186
Zfp989(+),-0.5173301962035267,0.5173301962035267
Ebf1(+),0.5158327876307298,0.5158327876307298
Snai1(+),0.5153261357659976,0.5153261357659976
Atf7(+),-0.5143208278752316,0.5143208278752316
Pou2f1(+),-0.5116369440344132,0.5116369440344132
Rfx3(+),0.5102388179212929,0.5102388179212929
Msx3(+),-0.5096250352925125,0.5096250352925125
Spdef(+),-0.5084107360403314,0.5084107360403314
Zfp217(+),0.5065759977312222,0.5065759977312222
Nfatc4(+),-0.503557782655886,0.503557782655886
Nrf1(+),-0.5013837506331461,0.5013837506331461
Hoxb5(+),-0.5008482151635211,0.5008482151635211
Vdr(+),-0.5005380234806771,0.5005380234806771
Hoxc8(+),0.49587792632499966,0.49587792632499966
Mafg(+),-0.49570838506194154,0.49570838506194154
Creb1(+),-0.49463434715089083,0.49463434715089083
Meox1(+),0.4936205500328399,0.4936205500328399
Dlx3(+),0.48799803856262525,0.48799803856262525
Mef2c(+),0.48799049295037383,0.48799049295037383
Nfatc3(+),-0.48103527666304075,0.48103527666304075
Nfe2l2(+),-0.4718633948953582,0.4718633948953582
Zfp341(+),0.47173442089709966,0.47173442089709966
Zfp932(+),-0.46524750696588596,0.46524750696588596
Cers3(+),-0.4637632382823477,0.4637632382823477
Sirt6(+),0.4622927975613808,0.4622927975613808
Zfp592(+),-0.4565246046315026,0.4565246046315026
Zfp513(+),-0.44597558073635096,0.44597558073635096
Sox4(+),0.4273417031003566,0.4273417031003566
Zfp90(+),0.4136750652609607,0.4136750652609607
Hoxc4(+),-0.4102841767790073,0.4102841767790073
Mxi1(+),0.410183997710624,0.410183997710624
Zfp874a(+),0.4061405720932809,0.4061405720932809
Hnf1a(+),0.4012220683876651,0.4012220683876651
Zfhx2(+),0.4001450367290572,0.4001450367290572
Mybl1(+),-0.39284770395328267,0.39284770395328267
Rslcan18(+),0.3880020317586011,0.3880020317586011
Crem(+),-0.3821444198751698,0.3821444198751698
Zfp697(+),0.37625218380480624,0.37625218380480624
Etv3(+),0.36008266772650743,0.36008266772650743
Sox11(+),-0.35931390684260095,0.35931390684260095
Nfic(+),-0.3516241205248868,0.3516241205248868
Dbx2(+),-0.35001318797880854,0.35001318797880854
Trp73(+),-0.3475339159894885,0.3475339159894885
Mafk(+),0.3383620912297089,0.3383620912297089
Nr1h2(+),0.33771855819343066,0.33771855819343066
Rarb(+),0.32837140877321047,0.32837140877321047
Atf4(+),-0.32723502638152757,0.32723502638152757
Tbx20(+),-0.3218268029537717,0.3218268029537717
Cebpa(+),0.31096062156023524,0.31096062156023524
Fos(+),-0.31004645816036086,0.31004645816036086
Hoxa2(+),-0.307790755678052,0.307790755678052
Zfp174(+),0.30520177764655637,0.30520177764655637
Nanog(+),-0.3017713300587866,0.3017713300587866
Lbx2(+),0.2977804562076901,0.2977804562076901
Pbx4(+),0.29477733125680566,0.29477733125680566
Tfap2a(+),-0.2860917888631124,0.2860917888631124
Rsl1(+),0.2852869676186657,0.2852869676186657
Sp6(+),-0.2817350668312593,0.2817350668312593
Pou2f3(+),-0.2814378945347112,0.2814378945347112
Rxrb(+),0.28099726279073445,0.28099726279073445
Ovol2(+),0.27944188844595697,0.27944188844595697
Hltf(+),0.27705446678422263,0.27705446678422263
Zfp639(+),0.27377561922164523,0.27377561922164523
Zfp647(+),0.27038685026418935,0.27038685026418935
Pura(+),0.2675303630151421,0.2675303630151421
Zfp60(+),-0.26485879531751705,0.26485879531751705
Satb2(+),-0.26323791470372954,0.26323791470372954
Jund(+),-0.2519732825173778,0.2519732825173778
Hdac2(+),0.2519231849450466,0.2519231849450466
Kmt2b(+),0.25043243565401097,0.25043243565401097
Peg3(+),-0.2489059047182834,0.2489059047182834
Sox5(+),0.24696839923246763,0.24696839923246763
Nfatc2(+),0.24139249657035458,0.24139249657035458
Pbx1(+),0.23912305311337145,0.23912305311337145
Rara(+),-0.23749471086227264,0.23749471086227264
Bclaf1(+),-0.22275517391975588,0.22275517391975588
Zfp64(+),0.22142747167691132,0.22142747167691132
Hif1a(+),0.22121330716793197,0.22121330716793197
Zfp759(+),-0.2189737658861062,0.2189737658861062
Elk4(+),0.21842240606385027,0.21842240606385027
Arid3a(+),-0.20877939761098685,0.20877939761098685
Hoxd8(+),0.206452673673055,0.206452673673055
Pbx3(+),0.20259876572041272,0.20259876572041272
Hoxa5(+),0.19625242216975572,0.19625242216975572
Tbx1(+),0.19547965793791158,0.19547965793791158
Phf21a(+),0.18924132433351976,0.18924132433351976
Bptf(+),0.18332108950694315,0.18332108950694315
Bcl11a(+),-0.18106292723653913,0.18106292723653913
Rela(+),-0.1794700534379011,0.1794700534379011
Zfp472(+),-0.17454567809500962,0.17454567809500962
Hmga1b(+),-0.17376762523010186,0.17376762523010186
Lyl1(+),-0.17275866045685928,0.17275866045685928
Zbtb11(+),0.1709334086520837,0.1709334086520837
Pou1f1(+),0.1693094698799975,0.1693094698799975
Cebpd(+),0.16153353965406458,0.16153353965406458
Gcm1(+),-0.15660841801289882,0.15660841801289882
Nr1d1(+),-0.15624028266131607,0.15624028266131607
Elf2(+),0.1463134177787144,0.1463134177787144
Tfap2b(+),-0.14609577687294434,0.14609577687294434
Jdp2(+),0.13532157393107638,0.13532157393107638
Yy1(+),-0.13488256291250675,0.13488256291250675
Hoxa7(+),0.13458801237738074,0.13458801237738074
Tfe3(+),-0.12768687861585246,0.12768687861585246
Nfyc(+),0.12379255272000414,0.12379255272000414
Atf2(+),0.11877388834698474,0.11877388834698474
Gata4(+),0.1023056516991469,0.1023056516991469
Klf2(+),-0.10222687478481186,0.10222687478481186
Nfya(+),0.10086278138122609,0.10086278138122609
Tal2(+),-0.10040267460588978,0.10040267460588978
Zbtb14(+),-0.09590900504712556,0.09590900504712556
Tcf7l2(+),0.09095717039201352,0.09095717039201352
Hoxb3(+),-0.08941571717731668,0.08941571717731668
Tcf7l1(+),-0.07577475013559712,0.07577475013559712
Rfx5(+),-0.07427949079341593,0.07427949079341593
Mxd4(+),0.07246517077416358,0.07246517077416358
Smad1(+),-0.06386107401850213,0.06386107401850213
Zscan12(+),0.05543896924440679,0.05543896924440679
Zbtb17(+),0.053973505733673766,0.053973505733673766
Zfp449(+),0.05201742325382476,0.05201742325382476
Zfp12(+),-0.04903730495351313,0.04903730495351313
Irx4(+),0.04727134021205358,0.04727134021205358
Alx4(+),-0.04674393345371463,0.04674393345371463
Sp1(+),0.04669643453099267,0.04669643453099267
Nr2f6(+),0.04418274877989989,0.04418274877989989
Ppara(+),0.03416944325001768,0.03416944325001768
Msx1(+),-0.029401950595716965,0.029401950595716965
Hoxd10(+),0.02689979625273989,0.02689979625273989
Irf4(+),-0.024823580276976186,0.024823580276976186
Zfp748(+),0.023258747565336253,0.023258747565336253
Tal1(+),0.016786832498990097,0.016786832498990097
Clock(+),0.0037245638171085503,0.0037245638171085503
