,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Stat1,111,0.23922413793103448,16,0.034482758620689655,95,0.20474137931034483,5881.0,0.9746976088020345,WT_DM
Klf12,109,0.2349137931034483,0,0.0,109,0.2349137931034483,0.0,0.7799112607336542,WT_DM
Bach2,93,0.20043103448275862,15,0.032327586206896554,78,0.16810344827586207,5522.0,1.0,WT_DM
Pou2f2,83,0.1788793103448276,5,0.010775862068965518,78,0.16810344827586207,3325.0,0.4619913285896458,WT_DM
Maf,79,0.17025862068965517,3,0.00646551724137931,76,0.16379310344827586,110.0,0.7088760114458872,WT_DM
Sp4,78,0.16810344827586207,3,0.00646551724137931,75,0.16163793103448276,937.0,0.38509017830187,WT_DM
Foxp3,73,0.15732758620689655,1,0.0021551724137931034,72,0.15517241379310345,1099.0,0.5937360938301508,WT_DM
Ahr,65,0.1400862068965517,0,0.0,65,0.1400862068965517,0.0,0.3274129600962477,WT_DM
Runx3,64,0.13793103448275862,16,0.034482758620689655,48,0.10344827586206896,2778.0,0.5345403876637181,WT_DM
Pbx3,64,0.13793103448275862,0,0.0,64,0.13793103448275862,0.0,0.38228542119447184,WT_DM
Nfkb1,62,0.1336206896551724,9,0.01939655172413793,53,0.11422413793103449,3474.0,0.38408968202598004,WT_DM
Egr2,58,0.125,0,0.0,58,0.125,0.0,0.23724070319915766,WT_DM
Etv6,56,0.1206896551724138,9,0.01939655172413793,47,0.10129310344827586,5127.0,0.30526199323653536,WT_DM
Twist2,53,0.11422413793103449,0,0.0,53,0.11422413793103449,0.0,0.3443733339811489,WT_DM
Smad1,51,0.10991379310344827,0,0.0,51,0.10991379310344827,0.0,0.1964153575636404,WT_DM
Ikzf2,48,0.10344827586206896,0,0.0,48,0.10344827586206896,0.0,0.2394078521296282,WT_DM
Foxp1,46,0.09913793103448276,16,0.034482758620689655,30,0.06465517241379311,1394.0,0.9674046445070528,WT_DM
Runx2,46,0.09913793103448276,5,0.010775862068965518,41,0.08836206896551724,930.0,0.35933318160270966,WT_DM
Yy1,46,0.09913793103448276,5,0.010775862068965518,41,0.08836206896551724,1241.0,0.3360471707335326,WT_DM
Nr3c2,45,0.09698275862068965,0,0.0,45,0.09698275862068965,0.0,0.1821747086431156,WT_DM
Runx1,42,0.09051724137931035,16,0.034482758620689655,26,0.05603448275862069,2591.0,0.43480244257555833,WT_DM
Foxn3,38,0.08189655172413793,14,0.03017241379310345,24,0.05172413793103448,1677.0,0.35188052897874345,WT_DM
Hivep3,36,0.07758620689655173,4,0.008620689655172414,32,0.06896551724137931,403.0,0.25407382625655667,WT_DM
Bcl11b,34,0.07327586206896551,7,0.015086206896551725,27,0.05818965517241379,874.0,0.31785390290773924,WT_DM
Lef1,30,0.06465517241379311,9,0.01939655172413793,21,0.04525862068965517,213.0,0.5711196642161774,WT_DM
Npas2,29,0.0625,0,0.0,29,0.0625,0.0,0.08761896739671138,WT_DM
Klf8,29,0.0625,0,0.0,29,0.0625,0.0,0.19926577374227222,WT_DM
Ikzf1,27,0.05818965517241379,13,0.028017241379310345,14,0.03017241379310345,243.0,0.3271039124816322,WT_DM
Hivep2,27,0.05818965517241379,12,0.02586206896551724,15,0.032327586206896554,2284.0,0.13987518743813096,WT_DM
Mef2c,25,0.05387931034482758,0,0.0,25,0.05387931034482758,0.0,0.11085979420322525,WT_DM
Foxo3,25,0.05387931034482758,3,0.00646551724137931,22,0.04741379310344827,267.0,0.18489025722230254,WT_DM
Arnt2,23,0.04956896551724138,0,0.0,23,0.04956896551724138,0.0,0.11502639810446202,WT_DM
Rora,23,0.04956896551724138,5,0.010775862068965518,18,0.03879310344827586,2169.0,0.2393829985251282,WT_DM
Tbx21,23,0.04956896551724138,0,0.0,23,0.04956896551724138,0.0,0.08751858850993205,WT_DM
Rela,21,0.04525862068965517,0,0.0,21,0.04525862068965517,0.0,0.13299555612657557,WT_DM
Prdm5,20,0.04310344827586207,0,0.0,20,0.04310344827586207,0.0,0.11008505925684696,WT_DM
Ebf1,20,0.04310344827586207,4,0.008620689655172414,16,0.034482758620689655,598.0,0.10846657267670584,WT_DM
Thrb,19,0.040948275862068964,0,0.0,19,0.040948275862068964,0.0,0.09184723815600165,WT_DM
Ppm1h,19,0.040948275862068964,19,0.040948275862068964,0,0.0,0.0,0.2977100494974696,WT_DM
Pde3b,19,0.040948275862068964,19,0.040948275862068964,0,0.0,0.0,0.36935548310275923,WT_DM
Ikzf3,19,0.040948275862068964,10,0.021551724137931036,9,0.01939655172413793,235.0,0.1418153373595442,WT_DM
E2f7,19,0.040948275862068964,0,0.0,19,0.040948275862068964,0.0,0.0686760529702591,WT_DM
Dleu2,18,0.03879310344827586,18,0.03879310344827586,0,0.0,0.0,0.21032755115711335,WT_DM
Elmo1,18,0.03879310344827586,18,0.03879310344827586,0,0.0,0.0,0.13030068102904455,WT_DM
Arntl2,18,0.03879310344827586,0,0.0,18,0.03879310344827586,0.0,0.08939956308543447,WT_DM
Ikzf4,18,0.03879310344827586,0,0.0,18,0.03879310344827586,0.0,0.045688358644016366,WT_DM
Mllt3,18,0.03879310344827586,18,0.03879310344827586,0,0.0,0.0,0.24923307002878475,WT_DM
Ext1,17,0.036637931034482756,17,0.036637931034482756,0,0.0,0.0,0.21064468243033516,WT_DM
Lars2,17,0.036637931034482756,17,0.036637931034482756,0,0.0,0.0,0.1863197340779908,WT_DM
Arhgap26,17,0.036637931034482756,17,0.036637931034482756,0,0.0,0.0,0.2610397834547808,WT_DM
Zbtb20,16,0.034482758620689655,16,0.034482758620689655,0,0.0,0.0,0.258484805507904,WT_DM
Arid5b,16,0.034482758620689655,12,0.02586206896551724,4,0.008620689655172414,87.0,0.143118495173642,WT_DM
Wls,16,0.034482758620689655,16,0.034482758620689655,0,0.0,0.0,0.15914809348323036,WT_DM
Cebpg,16,0.034482758620689655,0,0.0,16,0.034482758620689655,0.0,0.0926751484004941,WT_DM
Samhd1,16,0.034482758620689655,16,0.034482758620689655,0,0.0,0.0,0.1963193036756914,WT_DM
Mbtps2,16,0.034482758620689655,0,0.0,16,0.034482758620689655,0.0,0.10348816429824222,WT_DM
Nedd9,15,0.032327586206896554,15,0.032327586206896554,0,0.0,0.0,0.2353258629436248,WT_DM
Pitpnc1,15,0.032327586206896554,15,0.032327586206896554,0,0.0,0.0,0.25062966982983703,WT_DM
Sidt1,15,0.032327586206896554,15,0.032327586206896554,0,0.0,0.0,0.1919682549742495,WT_DM
Prkca,15,0.032327586206896554,15,0.032327586206896554,0,0.0,0.0,0.16706983233393588,WT_DM
Satb1,15,0.032327586206896554,15,0.032327586206896554,0,0.0,0.0,0.392066562453386,WT_DM
Prkcq,15,0.032327586206896554,15,0.032327586206896554,0,0.0,0.0,0.3322376625176649,WT_DM
Smurf2,15,0.032327586206896554,15,0.032327586206896554,0,0.0,0.0,0.201508220880028,WT_DM
Tcf7l2,14,0.03017241379310345,0,0.0,14,0.03017241379310345,0.0,0.08944102535333893,WT_DM
Lpp,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.09463029013830503,WT_DM
Slc9a9,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.12442161138736511,WT_DM
Taf1,14,0.03017241379310345,0,0.0,14,0.03017241379310345,0.0,0.060294908252029426,WT_DM
Arhgef3,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.11716623241026063,WT_DM
Jarid2,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.12803087587096798,WT_DM
Abtb2,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.16740812631036736,WT_DM
Gramd1b,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.14338686502494372,WT_DM
Man1a,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.16410016661447974,WT_DM
Nfia,14,0.03017241379310345,4,0.008620689655172414,10,0.021551724137931036,123.0,0.1180111062651915,WT_DM
Znrf1,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.20001556808512003,WT_DM
Msi2,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.16621228519300513,WT_DM
Atf1,14,0.03017241379310345,0,0.0,14,0.03017241379310345,0.0,0.05671438180900659,WT_DM
Tox,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.19559087837476033,WT_DM
Cmah,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.1921752363735637,WT_DM
Atxn1,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.17863831792613968,WT_DM
Ssbp2,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.21511188222747143,WT_DM
Fgf13,14,0.03017241379310345,14,0.03017241379310345,0,0.0,0.0,0.2882477072962556,WT_DM
Cd247,13,0.028017241379310345,13,0.028017241379310345,0,0.0,0.0,0.15213850757728523,WT_DM
Pecam1,13,0.028017241379310345,13,0.028017241379310345,0,0.0,0.0,0.19915807895482854,WT_DM
Bcl6,13,0.028017241379310345,0,0.0,13,0.028017241379310345,0.0,0.03483087468417617,WT_DM
Ar,13,0.028017241379310345,2,0.004310344827586207,11,0.023706896551724137,559.0,0.1253480087306766,WT_DM
Aff3,13,0.028017241379310345,13,0.028017241379310345,0,0.0,0.0,0.1339149184940637,WT_DM
Airn,13,0.028017241379310345,13,0.028017241379310345,0,0.0,0.0,0.23144092346286896,WT_DM
Itga4,13,0.028017241379310345,13,0.028017241379310345,0,0.0,0.0,0.22214655711693734,WT_DM
Bcl2,12,0.02586206896551724,12,0.02586206896551724,0,0.0,0.0,0.15777047024403892,WT_DM
Asap1,12,0.02586206896551724,12,0.02586206896551724,0,0.0,0.0,0.17728668403232767,WT_DM
Sntb1,12,0.02586206896551724,12,0.02586206896551724,0,0.0,0.0,0.27911261538255894,WT_DM
Camk4,12,0.02586206896551724,12,0.02586206896551724,0,0.0,0.0,0.16156362912482775,WT_DM
Klf15,12,0.02586206896551724,0,0.0,12,0.02586206896551724,0.0,0.066109854460906,WT_DM
