,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Stat1,118,0.24180327868852458,22,0.045081967213114756,96,0.19672131147540983,8772.0,1.0,KO_DM
Bach2,94,0.19262295081967212,13,0.02663934426229508,81,0.16598360655737704,4308.0,0.9631739393346501,KO_DM
Klf12,90,0.18442622950819673,0,0.0,90,0.18442622950819673,0.0,0.6511821116034561,KO_DM
Runx3,79,0.16188524590163936,19,0.0389344262295082,60,0.12295081967213115,2799.0,0.6350617723990298,KO_DM
Foxp3,78,0.1598360655737705,5,0.010245901639344262,73,0.14959016393442623,5223.0,0.5058460853640945,KO_DM
Pou2f2,78,0.1598360655737705,3,0.006147540983606557,75,0.15368852459016394,852.0,0.5030245148457377,KO_DM
Maf,71,0.14549180327868852,4,0.00819672131147541,67,0.13729508196721313,1133.0,0.5914641325029506,KO_DM
Nfkb1,67,0.13729508196721313,8,0.01639344262295082,59,0.12090163934426229,2850.0,0.33393383784988,KO_DM
Ikzf2,66,0.13524590163934427,0,0.0,66,0.13524590163934427,0.0,0.21044481054437073,KO_DM
Sp4,65,0.13319672131147542,2,0.004098360655737705,63,0.1290983606557377,1976.0,0.3218652484137244,KO_DM
Pbx3,57,0.1168032786885246,1,0.0020491803278688526,56,0.11475409836065574,59.0,0.2398758515061014,KO_DM
Etv6,56,0.11475409836065574,13,0.02663934426229508,43,0.08811475409836066,3450.0,0.38331099641852534,KO_DM
Runx2,52,0.10655737704918032,10,0.020491803278688523,42,0.0860655737704918,2345.0,0.4948324317764558,KO_DM
Yy1,48,0.09836065573770492,1,0.0020491803278688526,47,0.09631147540983606,79.0,0.240642283767551,KO_DM
Runx1,48,0.09836065573770492,14,0.028688524590163935,34,0.06967213114754098,1763.0,0.4904813146698576,KO_DM
Smad1,45,0.09221311475409837,2,0.004098360655737705,43,0.08811475409836066,727.0,0.16628432707433438,KO_DM
Foxp1,45,0.09221311475409837,12,0.02459016393442623,33,0.06762295081967214,672.0,0.9918653462474311,KO_DM
Nr3c2,44,0.09016393442622951,3,0.006147540983606557,41,0.08401639344262295,763.0,0.23857477677657576,KO_DM
Ahr,42,0.0860655737704918,1,0.0020491803278688526,41,0.08401639344262295,910.0,0.196678714422852,KO_DM
Foxn3,41,0.08401639344262295,7,0.014344262295081968,34,0.06967213114754098,651.0,0.29377944821728647,KO_DM
Lef1,39,0.07991803278688525,8,0.01639344262295082,31,0.06352459016393443,1435.0,0.5743884554259404,KO_DM
Klf8,38,0.0778688524590164,0,0.0,38,0.0778688524590164,0.0,0.2101504886333717,KO_DM
Twist2,38,0.0778688524590164,1,0.0020491803278688526,37,0.07581967213114754,77.0,0.2898621490611967,KO_DM
Bcl11b,38,0.0778688524590164,7,0.014344262295081968,31,0.06352459016393443,547.0,0.26586529198033554,KO_DM
Hivep3,37,0.07581967213114754,5,0.010245901639344262,32,0.06557377049180328,1017.0,0.2369038967122987,KO_DM
Ikzf1,33,0.06762295081967214,13,0.02663934426229508,20,0.040983606557377046,1756.0,0.3375421123640416,KO_DM
Ebf1,32,0.06557377049180328,3,0.006147540983606557,29,0.05942622950819672,580.0,0.15981735297322988,KO_DM
Foxo3,32,0.06557377049180328,3,0.006147540983606557,29,0.05942622950819672,3452.0,0.307342407881659,KO_DM
Arnt2,32,0.06557377049180328,1,0.0020491803278688526,31,0.06352459016393443,22.0,0.19131432295000617,KO_DM
Hivep2,30,0.06147540983606557,11,0.022540983606557378,19,0.0389344262295082,1141.0,0.1776185746815456,KO_DM
Egr2,29,0.05942622950819672,0,0.0,29,0.05942622950819672,0.0,0.09839489793338282,KO_DM
Rora,27,0.055327868852459015,4,0.00819672131147541,23,0.0471311475409836,868.0,0.1769736232511014,KO_DM
Satb1,26,0.05327868852459016,26,0.05327868852459016,0,0.0,0.0,0.46322925897038547,KO_DM
Mef2c,25,0.05122950819672131,0,0.0,25,0.05122950819672131,0.0,0.08917297146327761,KO_DM
Ikzf4,24,0.04918032786885246,3,0.006147540983606557,21,0.0430327868852459,224.0,0.08718359400397935,KO_DM
Tbx21,22,0.045081967213114756,0,0.0,22,0.045081967213114756,0.0,0.10930336936870169,KO_DM
Npas2,22,0.045081967213114756,0,0.0,22,0.045081967213114756,0.0,0.0818631690908953,KO_DM
Arhgap26,20,0.040983606557377046,20,0.040983606557377046,0,0.0,0.0,0.29234165720227767,KO_DM
Ikzf3,20,0.040983606557377046,11,0.022540983606557378,9,0.018442622950819672,175.0,0.1462666172722302,KO_DM
Thrb,20,0.040983606557377046,0,0.0,20,0.040983606557377046,0.0,0.1002279466592293,KO_DM
Atxn1,19,0.0389344262295082,19,0.0389344262295082,0,0.0,0.0,0.1515617547099938,KO_DM
Arntl2,19,0.0389344262295082,0,0.0,19,0.0389344262295082,0.0,0.06425899500197323,KO_DM
Dleu2,18,0.036885245901639344,18,0.036885245901639344,0,0.0,0.0,0.22624457964748798,KO_DM
Znrf1,18,0.036885245901639344,18,0.036885245901639344,0,0.0,0.0,0.2115926735739255,KO_DM
Ssbp2,18,0.036885245901639344,18,0.036885245901639344,0,0.0,0.0,0.20668791900473832,KO_DM
Zbtb20,17,0.03483606557377049,17,0.03483606557377049,0,0.0,0.0,0.22483186225885235,KO_DM
Ar,17,0.03483606557377049,3,0.006147540983606557,14,0.028688524590163935,293.0,0.10658648821943194,KO_DM
Rela,17,0.03483606557377049,0,0.0,17,0.03483606557377049,0.0,0.11421191092659909,KO_DM
Pecam1,16,0.03278688524590164,16,0.03278688524590164,0,0.0,0.0,0.184541645160223,KO_DM
Glis3,16,0.03278688524590164,0,0.0,16,0.03278688524590164,0.0,0.09154941245094461,KO_DM
Pde3b,16,0.03278688524590164,16,0.03278688524590164,0,0.0,0.0,0.3562307571854867,KO_DM
Aff3,16,0.03278688524590164,16,0.03278688524590164,0,0.0,0.0,0.13144175568725808,KO_DM
Nfia,16,0.03278688524590164,2,0.004098360655737705,14,0.028688524590163935,2184.0,0.09783930264583701,KO_DM
Tcf7l2,16,0.03278688524590164,1,0.0020491803278688526,15,0.030737704918032786,39.0,0.07126485527367922,KO_DM
Bcl2,16,0.03278688524590164,16,0.03278688524590164,0,0.0,0.0,0.19305804570040036,KO_DM
Bcl6,15,0.030737704918032786,0,0.0,15,0.030737704918032786,0.0,0.049791658080824204,KO_DM
Arid5b,15,0.030737704918032786,11,0.022540983606557378,4,0.00819672131147541,32.0,0.1784702276634204,KO_DM
Kcnq5,15,0.030737704918032786,15,0.030737704918032786,0,0.0,0.0,0.1305589089384775,KO_DM
Mllt3,15,0.030737704918032786,15,0.030737704918032786,0,0.0,0.0,0.1384468033505516,KO_DM
Arhgef3,14,0.028688524590163935,14,0.028688524590163935,0,0.0,0.0,0.12253939614872857,KO_DM
Man1a,14,0.028688524590163935,14,0.028688524590163935,0,0.0,0.0,0.1683388163339763,KO_DM
Prkcq,14,0.028688524590163935,14,0.028688524590163935,0,0.0,0.0,0.2821005876542503,KO_DM
Wls,14,0.028688524590163935,14,0.028688524590163935,0,0.0,0.0,0.13490918033269267,KO_DM
Airn,14,0.028688524590163935,14,0.028688524590163935,0,0.0,0.0,0.21110740912275927,KO_DM
Prkca,14,0.028688524590163935,14,0.028688524590163935,0,0.0,0.0,0.22439366946902586,KO_DM
Fgf13,14,0.028688524590163935,14,0.028688524590163935,0,0.0,0.0,0.20358127254832678,KO_DM
Rorc,13,0.02663934426229508,0,0.0,13,0.02663934426229508,0.0,0.06605519954365092,KO_DM
Tox,13,0.02663934426229508,13,0.02663934426229508,0,0.0,0.0,0.15443644704974072,KO_DM
Sidt1,13,0.02663934426229508,13,0.02663934426229508,0,0.0,0.0,0.21857758296833998,KO_DM
Bcl11a,13,0.02663934426229508,0,0.0,13,0.02663934426229508,0.0,0.039186675673630225,KO_DM
Samhd1,13,0.02663934426229508,13,0.02663934426229508,0,0.0,0.0,0.22428632542175903,KO_DM
Lars2,13,0.02663934426229508,13,0.02663934426229508,0,0.0,0.0,0.09541662114270351,KO_DM
Pitpnc1,13,0.02663934426229508,13,0.02663934426229508,0,0.0,0.0,0.23937300822610527,KO_DM
Msi2,13,0.02663934426229508,13,0.02663934426229508,0,0.0,0.0,0.10777356689758033,KO_DM
Asap1,13,0.02663934426229508,13,0.02663934426229508,0,0.0,0.0,0.19874529205715735,KO_DM
Itga4,13,0.02663934426229508,13,0.02663934426229508,0,0.0,0.0,0.22583088875646004,KO_DM
Prdm5,12,0.02459016393442623,0,0.0,12,0.02459016393442623,0.0,0.05278312367739339,KO_DM
Plcl1,12,0.02459016393442623,12,0.02459016393442623,0,0.0,0.0,0.15302151543473744,KO_DM
Inpp4b,12,0.02459016393442623,12,0.02459016393442623,0,0.0,0.0,0.1343462650412084,KO_DM
Trerf1,12,0.02459016393442623,12,0.02459016393442623,0,0.0,0.0,0.10801804619400615,KO_DM
Cmah,12,0.02459016393442623,12,0.02459016393442623,0,0.0,0.0,0.18937445828213384,KO_DM
Taf1,12,0.02459016393442623,0,0.0,12,0.02459016393442623,0.0,0.07301417839552983,KO_DM
Immp2l,12,0.02459016393442623,12,0.02459016393442623,0,0.0,0.0,0.11384458157885227,KO_DM
Bcas3,11,0.022540983606557378,11,0.022540983606557378,0,0.0,0.0,0.07514562587014956,KO_DM
