cell_type,sample,rank,gene,degree_centrality_all
Adipocyte,WT_DM,1,Plagl1,0.22772277227722773
Adipocyte,WT_DM,2,Ppargc1a,0.21782178217821782
Adipocyte,WT_DM,3,Ets1,0.20132013201320131
Adipocyte,WT_DM,4,Ebf1,0.19471947194719472
Adipocyte,WT_DM,5,Ppara,0.16666666666666666
Adipocyte,WT_DM,6,Mlxipl,0.1485148514851485
Adipocyte,WT_DM,7,Nfia,0.13366336633663367
Adipocyte,WT_DM,8,Esr1,0.12871287128712872
Adipocyte,WT_DM,9,Stat1,0.12706270627062707
Adipocyte,WT_DM,10,Fli1,0.1254125412541254
Adipocyte,WT_DM,11,Esrrg,0.10561056105610561
Adipocyte,WT_DM,12,Zbtb7c,0.09900990099009901
Adipocyte,WT_DM,13,Npas3,0.08250825082508251
Adipocyte,WT_DM,14,Klf12,0.07920792079207921
Adipocyte,WT_DM,15,Tcf7l2,0.07590759075907591
Adipocyte,WT_DM,16,Foxo3,0.07260726072607261
Adipocyte,WT_DM,17,Runx1,0.06930693069306931
Adipocyte,WT_DM,18,Pparg,0.06765676567656766
Adipocyte,WT_DM,19,Ehf,0.06435643564356436
Adipocyte,WT_DM,20,Bcl11b,0.0627062706270627
Adipocyte,WT_DM,21,Bcl11a,0.06105610561056106
Adipocyte,WT_DM,22,Mef2c,0.057755775577557754
Adipocyte,WT_DM,23,Bach2,0.052805280528052806
Adipocyte,WT_DM,24,Klf2,0.05115511551155116
Adipocyte,WT_DM,25,Pbx1,0.0462046204620462
Adipocyte,WT_DM,26,Klf13,0.0429042904290429
Adipocyte,WT_DM,27,Sp4,0.0429042904290429
Adipocyte,WT_DM,28,Creb5,0.0429042904290429
Adipocyte,WT_DM,29,Zbtb16,0.037953795379537955
Adipocyte,WT_DM,30,Foxo1,0.034653465346534656
Adipocyte,WT_DM,31,Ikzf1,0.034653465346534656
Adipocyte,WT_DM,32,Nr4a3,0.034653465346534656
Adipocyte,WT_DM,33,Tead2,0.034653465346534656
Adipocyte,WT_DM,34,Gss,0.03135313531353135
Adipocyte,WT_DM,35,Esr2,0.0297029702970297
Adipocyte,WT_DM,36,Mbd1,0.0297029702970297
Adipocyte,WT_DM,37,Tbx21,0.024752475247524754
Adipocyte,WT_DM,38,Pgm3,0.024752475247524754
Adipocyte,WT_DM,39,Fmr1,0.0231023102310231
Adipocyte,WT_DM,40,Lef1,0.0231023102310231
Adipocyte,WT_DM,41,2810004N23Rik,0.0231023102310231
Adipocyte,WT_DM,42,Elovl6,0.0231023102310231
Adipocyte,WT_DM,43,Pygl,0.0231023102310231
Adipocyte,WT_DM,44,Adra1a,0.0231023102310231
Adipocyte,WT_DM,45,Prune2,0.0231023102310231
Adipocyte,WT_DM,46,Nnat,0.0231023102310231
Adipocyte,WT_DM,47,Pax5,0.0231023102310231
Adipocyte,WT_DM,48,Ntrk3,0.02145214521452145
Adipocyte,WT_DM,49,Trp63,0.02145214521452145
Adipocyte,WT_DM,50,Rfx3,0.02145214521452145
