,condition_tvalue,abs_tvalue
Zfp30(+),1.9360725561688967,1.9360725561688967
Zfp9(+),1.9360725561688967,1.9360725561688967
Zfp202(+),1.9360725561688965,1.9360725561688965
Zfp811(+),1.9360725561688963,1.9360725561688963
Max(+),1.9154478836407351,1.9154478836407351
Phf21a(+),-1.9071237541435653,1.9071237541435653
Hmga2(+),-1.904913163862728,1.904913163862728
Sp2(+),1.895300861544919,1.895300861544919
Zfp771(+),-1.8646194749621503,1.8646194749621503
Fosl1(+),1.8461183087197575,1.8461183087197575
Hey2(+),1.842270762188625,1.842270762188625
Hic1(+),1.8413776673338231,1.8413776673338231
Rxrb(+),1.834142015138722,1.834142015138722
Creb3l2(+),1.8318556808923336,1.8318556808923336
Ahdc1(+),-1.8061273019552526,1.8061273019552526
Stat5a(+),-1.8017031152049778,1.8017031152049778
Alx1(+),1.790223810524,1.790223810524
Zfp595(+),-1.761569401475632,1.761569401475632
Bcl11a(+),1.7603579024521228,1.7603579024521228
Rxrg(+),1.7327969315443956,1.7327969315443956
Rslcan18(+),-1.729629863917313,1.729629863917313
Atf4(+),-1.7274989439071773,1.7274989439071773
Nr1h2(+),1.7258675694764256,1.7258675694764256
Emx2(+),1.7225680119572957,1.7225680119572957
Hoxd8(+),1.711826289502287,1.711826289502287
Dmrta2(+),-1.7054900696844526,1.7054900696844526
Ebf1(+),1.6494146442529245,1.6494146442529245
Nkx6-2(+),1.6390214400756042,1.6390214400756042
Zbtb20(+),1.6078156606325233,1.6078156606325233
Nkx2-4(+),-1.5984641076406212,1.5984641076406212
Nfyb(+),-1.5933968965846244,1.5933968965846244
Hoxa10(+),1.5785478183443127,1.5785478183443127
Zfp2(+),1.5659803647543091,1.5659803647543091
Dlx1(+),-1.5610405127332123,1.5610405127332123
Cebpg(+),-1.5489511872940982,1.5489511872940982
Zfp457(+),1.5435790443428974,1.5435790443428974
Mtf1(+),1.5419868219573991,1.5419868219573991
Hoxb5(+),-1.541152376862652,1.541152376862652
Rorc(+),1.5400750242153745,1.5400750242153745
Hnf1a(+),1.5250862498091984,1.5250862498091984
Hbp1(+),-1.5168173216726504,1.5168173216726504
Foxo1(+),1.5099722765699533,1.5099722765699533
Zfy1(+),1.5074983174921406,1.5074983174921406
Zfp874a(+),-1.507445319052133,1.507445319052133
Hoxa7(+),-1.4967170507951146,1.4967170507951146
Tcf12(+),-1.472274651185012,1.472274651185012
Gtf2f1(+),1.4618986295916674,1.4618986295916674
Zbtb17(+),-1.4506406369431062,1.4506406369431062
Tbx21(+),1.4492595329837765,1.4492595329837765
Gata6(+),-1.4484284242042267,1.4484284242042267
Sox10(+),-1.4459318159637247,1.4459318159637247
Rsl1(+),-1.444816124816081,1.444816124816081
Mxd4(+),-1.4426305349203614,1.4426305349203614
Ikzf3(+),1.4318700106313844,1.4318700106313844
Nr1i3(+),-1.414004680272168,1.414004680272168
Pitx3(+),1.4021800439875198,1.4021800439875198
E2f7(+),-1.3900119487210676,1.3900119487210676
Sp1(+),1.3798797548200876,1.3798797548200876
Zfp128(+),-1.3774061223150407,1.3774061223150407
E2f4(+),-1.3649676337397998,1.3649676337397998
Rfxank(+),-1.352937083066133,1.352937083066133
Irf4(+),1.3458861832052809,1.3458861832052809
Mtf2(+),-1.3457825620060162,1.3457825620060162
Irf6(+),1.3394589547186087,1.3394589547186087
Rxra(+),-1.3162345384298682,1.3162345384298682
Nr2f6(+),1.3153062054306124,1.3153062054306124
Gcm1(+),-1.299515622814747,1.299515622814747
Ikzf1(+),1.2964864626358235,1.2964864626358235
Hoxd10(+),1.2946691846211857,1.2946691846211857
Zscan26(+),1.2938460597471835,1.2938460597471835
Irf1(+),1.2869916873661655,1.2869916873661655
Etv1(+),1.2830903745580295,1.2830903745580295
Sp3(+),-1.2651052725905205,1.2651052725905205
Elf1(+),-1.263372631899093,1.263372631899093
Mafk(+),-1.2527568110853837,1.2527568110853837
Gata2(+),1.2510980302367285,1.2510980302367285
Elf3(+),-1.2494696422390574,1.2494696422390574
Usf1(+),-1.243715191435462,1.243715191435462
Klf13(+),1.2346264246295788,1.2346264246295788
Tfe3(+),-1.2336116250562525,1.2336116250562525
Hoxc4(+),-1.2270410154430993,1.2270410154430993
Rfx4(+),1.2101210904074637,1.2101210904074637
Zfp28(+),1.20467055935795,1.20467055935795
Zfp354c(+),1.1935829294763638,1.1935829294763638
Myb(+),-1.1901403442536886,1.1901403442536886
Erg(+),-1.1836743673953525,1.1836743673953525
Ets2(+),-1.1824961288112834,1.1824961288112834
Ascl1(+),1.169019508950826,1.169019508950826
Zfp995(+),-1.1648661808018668,1.1648661808018668
Fli1(+),1.1643297895700295,1.1643297895700295
Bptf(+),1.1589011431766083,1.1589011431766083
Lyl1(+),-1.1584859592750618,1.1584859592750618
Zfp12(+),1.1581591765058254,1.1581591765058254
Nr1i2(+),-1.1532265288499688,1.1532265288499688
E2f6(+),-1.1273502006473735,1.1273502006473735
Stat1(+),-1.124828512254948,1.124828512254948
Thap1(+),1.1071547843893599,1.1071547843893599
Hoxd4(+),-1.1050773912050356,1.1050773912050356
Egr2(+),1.1044069150097682,1.1044069150097682
Usf2(+),-1.1009930517300988,1.1009930517300988
Gm21411(+),-1.0983143579480923,1.0983143579480923
Nfe2(+),-1.0974470206904905,1.0974470206904905
Creb1(+),-1.0963245800510273,1.0963245800510273
Kmt2b(+),1.088678169799748,1.088678169799748
Ski(+),1.0852306236267246,1.0852306236267246
Zfp629(+),1.0851671243183902,1.0851671243183902
Hnf4a(+),-1.0838643091733684,1.0838643091733684
Tbx20(+),1.0582465844047897,1.0582465844047897
Foxo3(+),-1.0580380738941852,1.0580380738941852
Zfp574(+),-1.0560913821812388,1.0560913821812388
E2f8(+),1.055737444816995,1.055737444816995
Tfap2a(+),-1.0554489368891766,1.0554489368891766
Nobox(+),-1.040344155887357,1.040344155887357
Foxa3(+),-1.0368159699641872,1.0368159699641872
Nr4a2(+),-1.0350077823306507,1.0350077823306507
Pou1f1(+),-1.0320340684200187,1.0320340684200187
Zbtb4(+),1.0287153972336793,1.0287153972336793
Vdr(+),-1.0241350127601776,1.0241350127601776
Peg3(+),-1.0199469465401623,1.0199469465401623
Ascl2(+),-1.014867204713314,1.014867204713314
Msx3(+),-1.0124999973966815,1.0124999973966815
Phf20(+),1.0068249653831138,1.0068249653831138
Hoxc8(+),1.0053074847375987,1.0053074847375987
Zfp644(+),-0.9943273397130031,0.9943273397130031
Zbtb24(+),-0.9923650503370677,0.9923650503370677
Fosb(+),-0.9893184406159501,0.9893184406159501
Nfe2l3(+),0.9877317472799241,0.9877317472799241
Mxi1(+),0.9849628201139766,0.9849628201139766
Cebpa(+),0.9817348846519852,0.9817348846519852
Lhx8(+),0.9784724041122047,0.9784724041122047
Zfp738(+),-0.9659990521977548,0.9659990521977548
Mxd1(+),-0.9640326093452837,0.9640326093452837
Smad1(+),-0.9496451418726167,0.9496451418726167
Nanog(+),0.9463040519933341,0.9463040519933341
Zfp882(+),0.9448229153925989,0.9448229153925989
Tcf7l2(+),-0.9441088213517087,0.9441088213517087
Nr1d1(+),0.943704901963659,0.943704901963659
Sp6(+),-0.9429550124075622,0.9429550124075622
Cers3(+),0.9415684507282039,0.9415684507282039
Hnf1b(+),-0.9291690757903167,0.9291690757903167
Msc(+),-0.9242080166666823,0.9242080166666823
Gfi1(+),-0.9236148467016169,0.9236148467016169
Alx4(+),-0.9136697965329986,0.9136697965329986
Msx1(+),0.9079960596832846,0.9079960596832846
2610021A01Rik(+),-0.9078484245021491,0.9078484245021491
Sox18(+),0.9057627382205728,0.9057627382205728
Onecut2(+),-0.903509515459488,0.903509515459488
Ing4(+),-0.8942573752785352,0.8942573752785352
Fos(+),-0.8846397364095809,0.8846397364095809
Zbtb41(+),0.8742051918597074,0.8742051918597074
Hoxb4(+),-0.8676673254688934,0.8676673254688934
Rela(+),-0.8627397343505295,0.8627397343505295
Zfp740(+),-0.862739371989059,0.862739371989059
Lhx4(+),-0.8599937348726464,0.8599937348726464
Zfp985(+),-0.8573947484846287,0.8573947484846287
Hoxa5(+),0.8544712072958719,0.8544712072958719
Stat6(+),-0.8541932718112699,0.8541932718112699
Glis2(+),-0.8536280316832799,0.8536280316832799
Zfp94(+),-0.8501852080002167,0.8501852080002167
Gata3(+),-0.8457848150562729,0.8457848150562729
Pou2f1(+),0.8444042731076382,0.8444042731076382
Srebf2(+),-0.8401549545343227,0.8401549545343227
Zfp341(+),-0.8393086423775143,0.8393086423775143
Zfp617(+),-0.8277257971722077,0.8277257971722077
Zfp605(+),0.8239132752043746,0.8239132752043746
Zfp513(+),0.8227972124428001,0.8227972124428001
Tfap2d(+),0.8112794493847534,0.8112794493847534
Erf(+),-0.8032275313162734,0.8032275313162734
Hoxa4(+),-0.8019091146992895,0.8019091146992895
Rfxap(+),-0.8000517556836783,0.8000517556836783
Tal2(+),-0.7976454086456646,0.7976454086456646
Nr2f1(+),0.794603558339842,0.794603558339842
Klf9(+),0.7945834934827943,0.7945834934827943
Foxn1(+),-0.7943109863480926,0.7943109863480926
Irf7(+),-0.7919414519054019,0.7919414519054019
Mafb(+),-0.7786750249148627,0.7786750249148627
Tal1(+),-0.778526969362605,0.778526969362605
Zscan12(+),-0.7717652712775369,0.7717652712775369
Thrb(+),0.7621645071679598,0.7621645071679598
Hif1a(+),-0.7589176633890209,0.7589176633890209
Maf(+),0.7561562173778055,0.7561562173778055
Sox9(+),0.7507047839972393,0.7507047839972393
Sox11(+),-0.7414656984967845,0.7414656984967845
Ets1(+),0.7409339182765757,0.7409339182765757
Pura(+),0.7392780334946512,0.7392780334946512
Zfp143(+),-0.7382124169729533,0.7382124169729533
Zfp445(+),-0.7358982910113362,0.7358982910113362
Foxd2(+),-0.735891209982336,0.735891209982336
Hoxb9(+),-0.728454968638291,0.728454968638291
Foxi1(+),-0.7245131157289147,0.7245131157289147
Mzf1(+),0.7160257706504711,0.7160257706504711
Atf2(+),-0.7114839727129987,0.7114839727129987
Zfp148(+),-0.6968715255465047,0.6968715255465047
Nfya(+),-0.6953090407766228,0.6953090407766228
Elk1(+),-0.6944332650748399,0.6944332650748399
Mynn(+),0.6890429917047055,0.6890429917047055
Atf3(+),-0.6878231387399182,0.6878231387399182
Brf1(+),0.6821046401640931,0.6821046401640931
Nfatc2(+),0.6771172518683224,0.6771172518683224
Bach1(+),-0.6724755623919292,0.6724755623919292
Atf5(+),0.672075948387075,0.672075948387075
Vsx1(+),-0.6708128923764045,0.6708128923764045
Zscan29(+),-0.6664876108485077,0.6664876108485077
Nfkb2(+),-0.6597109354982051,0.6597109354982051
Zfp759(+),-0.6592288832315852,0.6592288832315852
Zfp78(+),-0.6559406769273145,0.6559406769273145
Prdm5(+),0.6525039619098245,0.6525039619098245
Ovol2(+),-0.6516589536462813,0.6516589536462813
Tfap4(+),-0.6498038939376217,0.6498038939376217
Foxm1(+),0.64754929767897,0.64754929767897
Hoxd3(+),-0.6394859595904694,0.6394859595904694
Zbtb11(+),-0.6361854573892485,0.6361854573892485
Nfatc1(+),0.6288824310274134,0.6288824310274134
Zfp592(+),0.6284586926053302,0.6284586926053302
Etv3(+),-0.6274216075576431,0.6274216075576431
Foxa2(+),-0.6268810984294387,0.6268810984294387
Batf(+),0.6226825294563311,0.6226825294563311
Dlx4(+),-0.6203521899225048,0.6203521899225048
Zfp449(+),0.612864276201543,0.612864276201543
Zfp639(+),-0.607800520426129,0.607800520426129
Meis3(+),-0.5932536055194916,0.5932536055194916
Nfat5(+),0.5927424259575463,0.5927424259575463
Dlx3(+),-0.5927273217778991,0.5927273217778991
Cux1(+),0.5818391055011695,0.5818391055011695
Pbx1(+),-0.5810183023009129,0.5810183023009129
Mbd1(+),-0.5755673670336752,0.5755673670336752
Otx1(+),-0.5743317960474913,0.5743317960474913
Zfhx2(+),0.5677054669361876,0.5677054669361876
Irf5(+),0.5591248136180389,0.5591248136180389
Smad2(+),-0.5530797393568619,0.5530797393568619
Zfp174(+),0.5476687820606083,0.5476687820606083
Msx2(+),0.5474088714486389,0.5474088714486389
Lmx1a(+),-0.5469160430765134,0.5469160430765134
Zfp13(+),-0.5466008860456933,0.5466008860456933
Jdp2(+),0.5426183439348375,0.5426183439348375
Zfp41(+),0.5419850921387412,0.5419850921387412
Hoxb3(+),0.5338721365941521,0.5338721365941521
Lef1(+),0.5331686420079981,0.5331686420079981
Foxj2(+),-0.530317193451599,0.530317193451599
Taf6(+),-0.5267628219628359,0.5267628219628359
Ilf2(+),-0.5258702953887565,0.5258702953887565
Atf1(+),-0.5229287811655113,0.5229287811655113
Twist1(+),-0.5211518818920859,0.5211518818920859
Ddit3(+),-0.5188619195152325,0.5188619195152325
Arntl(+),-0.5188619195152321,0.5188619195152321
Foxo4(+),-0.5188619195152321,0.5188619195152321
Zfp558(+),-0.518861919515232,0.518861919515232
Zfp989(+),0.5172038679818842,0.5172038679818842
Prdm1(+),-0.516134654826988,0.516134654826988
Zfp358(+),-0.514991116979932,0.514991116979932
Nfatc4(+),0.5142229396276639,0.5142229396276639
Esrra(+),0.5141142711538376,0.5141142711538376
Lbx2(+),0.5111751165726544,0.5111751165726544
Plagl1(+),-0.5077882714543691,0.5077882714543691
Tbx15(+),-0.5068610660317964,0.5068610660317964
Runx3(+),0.5034735345056053,0.5034735345056053
Bcl6b(+),0.4904021436367282,0.4904021436367282
Ar(+),0.4900536706022943,0.4900536706022943
Elk4(+),0.4895341806676751,0.4895341806676751
Zfp329(+),-0.4873941002785853,0.4873941002785853
Tcf3(+),-0.4819513875642623,0.4819513875642623
Tfap2c(+),-0.4754668067453332,0.4754668067453332
Zfp536(+),-0.4704902380578641,0.4704902380578641
Hltf(+),0.46698745214544585,0.46698745214544585
Trp73(+),-0.4628662081299114,0.4628662081299114
Nfib(+),-0.4513101116284579,0.4513101116284579
Zbtb14(+),-0.4510411180750107,0.4510411180750107
Nfe2l1(+),0.45004028564715703,0.45004028564715703
Hdac2(+),0.4435263582829294,0.4435263582829294
Zzz3(+),-0.44299940047981695,0.44299940047981695
Zfp472(+),0.4321113151719451,0.4321113151719451
Trp53(+),-0.43078712172207034,0.43078712172207034
Hlx(+),-0.42727703805777056,0.42727703805777056
Ikzf5(+),-0.4136410184019187,0.4136410184019187
Barhl1(+),-0.41142833061891343,0.41142833061891343
Vps4b(+),0.40844918549177694,0.40844918549177694
Tfap2b(+),0.40473787627699576,0.40473787627699576
Dbp(+),0.4008214217570531,0.4008214217570531
Snai1(+),-0.4003622217299602,0.4003622217299602
Gbx1(+),0.39359307198861043,0.39359307198861043
Hoxb7(+),-0.38190263448361184,0.38190263448361184
Pax7(+),-0.3817123799125856,0.3817123799125856
Tef(+),-0.38079227335337046,0.38079227335337046
Ep300(+),0.379379183401397,0.379379183401397
Maff(+),0.37796862713739443,0.37796862713739443
Smad4(+),0.3746032022675956,0.3746032022675956
Smad3(+),0.3698678650100357,0.3698678650100357
Hoxb2(+),0.36684817263781405,0.36684817263781405
Sox15(+),0.3629820214579236,0.3629820214579236
Vax2(+),0.3555631262536961,0.3555631262536961
Meox1(+),-0.34893928027651394,0.34893928027651394
Tead3(+),0.3457379956656582,0.3457379956656582
Pknox1(+),0.3439999084975342,0.3439999084975342
Arid3a(+),-0.32707762067842266,0.32707762067842266
Ebf3(+),0.3217004343959839,0.3217004343959839
Nfatc3(+),0.3124110460068833,0.3124110460068833
Spdef(+),0.3121523141858314,0.3121523141858314
Ikzf2(+),-0.3051387682320559,0.3051387682320559
Rfx3(+),0.3000722001127668,0.3000722001127668
Hoxc6(+),0.29989475835853013,0.29989475835853013
Zfp398(+),0.29662015575692696,0.29662015575692696
Nr2c2(+),-0.29366168249683056,0.29366168249683056
Hmga1b(+),0.2935859730463872,0.2935859730463872
Eomes(+),-0.2853362648009197,0.2853362648009197
Foxa1(+),-0.2846845462722121,0.2846845462722121
Srf(+),0.28468308264075637,0.28468308264075637
Sox4(+),-0.2845896336200767,0.2845896336200767
Klf2(+),-0.2834778760954655,0.2834778760954655
Zfp287(+),-0.28304421510566763,0.28304421510566763
Zbtb25(+),-0.28092989521009354,0.28092989521009354
Rara(+),0.2799170211110586,0.2799170211110586
Etv4(+),-0.2728361300557645,0.2728361300557645
Zbtb7a(+),-0.27148262710015525,0.27148262710015525
Bhlhe40(+),0.2698895802458595,0.2698895802458595
Gata1(+),0.26856054280345626,0.26856054280345626
Zfp281(+),-0.2665381147296583,0.2665381147296583
Hnf4g(+),0.26540813810787156,0.26540813810787156
En2(+),-0.26313388336048965,0.26313388336048965
Arnt(+),-0.2598272654969046,0.2598272654969046
Churc1(+),-0.25456575829826533,0.25456575829826533
Mafg(+),-0.2539933360588979,0.2539933360588979
Elk3(+),-0.2504903384027237,0.2504903384027237
Zfp217(+),0.24737227460200095,0.24737227460200095
Zfp60(+),0.24704820641030864,0.24704820641030864
Zfp943(+),0.2462074011996038,0.2462074011996038
Hoxa2(+),-0.24301088782576213,0.24301088782576213
Creb3l4(+),-0.24258982997954298,0.24258982997954298
Irf2(+),0.2233589705595624,0.2233589705595624
Zfp101(+),-0.21391644336908058,0.21391644336908058
Gli2(+),0.21315782356433666,0.21315782356433666
Tbp(+),-0.2071474829303976,0.2071474829303976
Sin3a(+),-0.20572283683119438,0.20572283683119438
Zfp384(+),0.19619824006844216,0.19619824006844216
Thra(+),-0.1957864983097614,0.1957864983097614
Sirt6(+),-0.18222406411947376,0.18222406411947376
Xbp1(+),0.18041660617599825,0.18041660617599825
Sox13(+),0.1733664007136235,0.1733664007136235
Tcf7l1(+),-0.1711145430146778,0.1711145430146778
Jun(+),0.16699573882400676,0.16699573882400676
Rfx5(+),-0.1654663621829211,0.1654663621829211
Zfp697(+),0.16217109928440313,0.16217109928440313
Hoxa1(+),-0.15662449297153774,0.15662449297153774
Hmbox1(+),-0.14799850425415653,0.14799850425415653
Nfe2l2(+),-0.14408385054373693,0.14408385054373693
Pou2f3(+),-0.14280285027071546,0.14280285027071546
Pbx3(+),0.13517011653166977,0.13517011653166977
Zfp560(+),0.13296492901271903,0.13296492901271903
Elf2(+),-0.13126086173504617,0.13126086173504617
Zfp667(+),-0.12288007939927345,0.12288007939927345
Zfx(+),-0.11901459313477535,0.11901459313477535
Clock(+),0.11189731656969712,0.11189731656969712
Zfp90(+),0.11102600903940188,0.11102600903940188
Mybl1(+),0.09998067727175589,0.09998067727175589
Gabpa(+),0.08463358242094779,0.08463358242094779
Bclaf1(+),0.07661713462890493,0.07661713462890493
Gata4(+),0.07094509634617338,0.07094509634617338
Etv5(+),0.06356481159592917,0.06356481159592917
Rel(+),0.06011523008613142,0.06011523008613142
Dbx2(+),-0.057757114794432435,0.057757114794432435
Mlx(+),0.050247804515031316,0.050247804515031316
Nfyc(+),-0.04694624587335757,0.04694624587335757
Atf7(+),0.03999876003624392,0.03999876003624392
Fosl2(+),0.039001488707233495,0.039001488707233495
Tead4(+),0.038236700399145986,0.038236700399145986
Rarb(+),0.02162774912731938,0.02162774912731938
Bcl6(+),0.016572142609047366,0.016572142609047366
Nr1h4(+),-0.013201044031346898,0.013201044031346898
Elf4(+),-0.007283859732705817,0.007283859732705817
