,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Stat1,151,0.26964285714285713,12,0.02142857142857143,139,0.24821428571428572,7804.0,0.6841938748674656,KO_DM
Maf,140,0.25,13,0.023214285714285715,127,0.22678571428571428,7840.0,1.0,KO_DM
Tcf7l2,108,0.19285714285714287,5,0.008928571428571428,103,0.18392857142857144,5102.0,0.5851579357529219,KO_DM
Bcl11a,93,0.16607142857142856,4,0.007142857142857143,89,0.15892857142857142,1508.0,0.6291251034663338,KO_DM
Irf8,80,0.14285714285714285,9,0.01607142857142857,71,0.12678571428571428,4155.0,0.4917610950337021,KO_DM
Runx3,67,0.11964285714285715,10,0.017857142857142856,57,0.10178571428571428,3808.0,0.4829084012881913,KO_DM
Rbpj,61,0.10892857142857143,19,0.033928571428571426,42,0.075,4932.0,0.6249549357287912,KO_DM
Runx2,51,0.09107142857142857,4,0.007142857142857143,47,0.08392857142857142,2162.0,0.4087106997570579,KO_DM
Klf2,50,0.08928571428571429,0,0.0,50,0.08928571428571429,0.0,0.24925010126062908,KO_DM
Nfatc2,49,0.0875,7,0.0125,42,0.075,5446.0,0.31095954068106957,KO_DM
Bhlhe40,46,0.08214285714285714,0,0.0,46,0.08214285714285714,0.0,0.25265728667411724,KO_DM
Ccnt2,45,0.08035714285714286,2,0.0035714285714285713,43,0.07678571428571429,875.0,0.2107904351600244,KO_DM
Hivep2,43,0.07678571428571429,7,0.0125,36,0.06428571428571428,2847.0,0.20287741977300333,KO_DM
Mlxipl,41,0.07321428571428572,0,0.0,41,0.07321428571428572,0.0,0.1676944597652663,KO_DM
Etv5,40,0.07142857142857142,3,0.005357142857142857,37,0.06607142857142857,691.0,0.19017149791175325,KO_DM
Hdac2,40,0.07142857142857142,0,0.0,40,0.07142857142857142,0.0,0.13642005411478325,KO_DM
Pou2f2,40,0.07142857142857142,2,0.0035714285714285713,38,0.06785714285714285,453.0,0.18672280417043757,KO_DM
Zfp3,39,0.06964285714285715,0,0.0,39,0.06964285714285715,0.0,0.12871836826093735,KO_DM
Spib,39,0.06964285714285715,0,0.0,39,0.06964285714285715,0.0,0.17791389263045299,KO_DM
Mitf,38,0.06785714285714285,9,0.01607142857142857,29,0.05178571428571429,1497.0,0.26109802609530874,KO_DM
Tcf4,38,0.06785714285714285,11,0.019642857142857142,27,0.048214285714285716,4011.0,0.24510014783970224,KO_DM
Gata3,37,0.06607142857142857,0,0.0,37,0.06607142857142857,0.0,0.08549923671229896,KO_DM
Lyl1,34,0.060714285714285714,0,0.0,34,0.060714285714285714,0.0,0.09514535474451435,KO_DM
E2f4,33,0.05892857142857143,0,0.0,33,0.05892857142857143,0.0,0.13609693387160118,KO_DM
Runx1,32,0.05714285714285714,6,0.010714285714285714,26,0.04642857142857143,694.0,0.2327328306479297,KO_DM
Rfx3,32,0.05714285714285714,1,0.0017857142857142857,31,0.055357142857142855,443.0,0.1700490319324424,KO_DM
Thrb,32,0.05714285714285714,1,0.0017857142857142857,31,0.055357142857142855,816.0,0.13760366710322844,KO_DM
Spic,29,0.05178571428571429,0,0.0,29,0.05178571428571429,0.0,0.14020568898050212,KO_DM
Etv6,28,0.05,6,0.010714285714285714,22,0.039285714285714285,1024.0,0.20020442719145204,KO_DM
Zbtb14,27,0.048214285714285716,0,0.0,27,0.048214285714285716,0.0,0.09691212660012273,KO_DM
Nr3c2,27,0.048214285714285716,1,0.0017857142857142857,26,0.04642857142857143,598.0,0.10794138786490116,KO_DM
Jdp2,26,0.04642857142857143,2,0.0035714285714285713,24,0.04285714285714286,882.0,0.16403591996318195,KO_DM
Mxi1,25,0.044642857142857144,0,0.0,25,0.044642857142857144,0.0,0.1039381631162426,KO_DM
Nfib,25,0.044642857142857144,2,0.0035714285714285713,23,0.04107142857142857,548.0,0.08227080933834528,KO_DM
Pbx1,24,0.04285714285714286,4,0.007142857142857143,20,0.03571428571428571,435.0,0.11062651241500561,KO_DM
Rorc,22,0.039285714285714285,0,0.0,22,0.039285714285714285,0.0,0.0861439091276565,KO_DM
Npas3,21,0.0375,1,0.0017857142857142857,20,0.03571428571428571,16.0,0.044093971717258415,KO_DM
Klf4,21,0.0375,0,0.0,21,0.0375,0.0,0.04891577794359328,KO_DM
Etv1,20,0.03571428571428571,1,0.0017857142857142857,19,0.033928571428571426,220.0,0.12924118805255422,KO_DM
Foxp1,20,0.03571428571428571,6,0.010714285714285714,14,0.025,1461.0,0.21945301075133072,KO_DM
Egr1,18,0.03214285714285714,0,0.0,18,0.03214285714285714,0.0,0.07345290006012609,KO_DM
Zbtb7c,18,0.03214285714285714,0,0.0,18,0.03214285714285714,0.0,0.08393724008079059,KO_DM
Elk1,17,0.030357142857142857,0,0.0,17,0.030357142857142857,0.0,0.07139732612254047,KO_DM
Tfec,17,0.030357142857142857,0,0.0,17,0.030357142857142857,0.0,0.04500342105102056,KO_DM
Lef1,15,0.026785714285714284,3,0.005357142857142857,12,0.02142857142857143,400.0,0.054000538051078906,KO_DM
Tmcc3,15,0.026785714285714284,15,0.026785714285714284,0,0.0,0.0,0.11812409688298418,KO_DM
Cadm1,15,0.026785714285714284,15,0.026785714285714284,0,0.0,0.0,0.16573931849305554,KO_DM
Dock4,15,0.026785714285714284,15,0.026785714285714284,0,0.0,0.0,0.10896954384998796,KO_DM
Trerf1,15,0.026785714285714284,15,0.026785714285714284,0,0.0,0.0,0.1553599686270819,KO_DM
Mctp1,14,0.025,14,0.025,0,0.0,0.0,0.07365222745664805,KO_DM
Gabpa,14,0.025,0,0.0,14,0.025,0.0,0.05966756958770893,KO_DM
Mbtps2,14,0.025,1,0.0017857142857142857,13,0.023214285714285715,117.0,0.06971011520552604,KO_DM
Apoe,14,0.025,14,0.025,0,0.0,0.0,0.1211420305399256,KO_DM
Bcl3,14,0.025,0,0.0,14,0.025,0.0,0.040132180320919864,KO_DM
Ebf1,14,0.025,1,0.0017857142857142857,13,0.023214285714285715,11.0,0.03471975900207406,KO_DM
Arhgef3,13,0.023214285714285715,13,0.023214285714285715,0,0.0,0.0,0.18298646682383923,KO_DM
Egfr,13,0.023214285714285715,13,0.023214285714285715,0,0.0,0.0,0.16268485910784664,KO_DM
H2-Eb1,13,0.023214285714285715,13,0.023214285714285715,0,0.0,0.0,0.13186327312927099,KO_DM
Dst,13,0.023214285714285715,13,0.023214285714285715,0,0.0,0.0,0.1821034882614965,KO_DM
Zbtb16,13,0.023214285714285715,4,0.007142857142857143,9,0.01607142857142857,1138.0,0.10595437608269623,KO_DM
Klf10,13,0.023214285714285715,0,0.0,13,0.023214285714285715,0.0,0.05133184355970978,KO_DM
Tgfbr1,12,0.02142857142857143,12,0.02142857142857143,0,0.0,0.0,0.2338862504087993,KO_DM
Cdk14,12,0.02142857142857143,12,0.02142857142857143,0,0.0,0.0,0.16507736123034972,KO_DM
Maml3,12,0.02142857142857143,12,0.02142857142857143,0,0.0,0.0,0.15859387506929137,KO_DM
Ttn,12,0.02142857142857143,12,0.02142857142857143,0,0.0,0.0,0.20109970913918612,KO_DM
Elmo1,12,0.02142857142857143,12,0.02142857142857143,0,0.0,0.0,0.15027684458031032,KO_DM
Ptprm,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.19457432915447873,KO_DM
Mertk,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.2211097918678092,KO_DM
Aff3,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.12680636662962394,KO_DM
Stard13,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.13132164576386945,KO_DM
Rbfox1,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.1351954236291786,KO_DM
Arhgap24,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.10709293050703389,KO_DM
Ikzf2,11,0.019642857142857142,0,0.0,11,0.019642857142857142,0.0,0.0481177003146005,KO_DM
Dock10,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.170325893438775,KO_DM
Vcam1,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.12189482791091341,KO_DM
Frmd4b,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.24774506432055488,KO_DM
Itga9,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.12889753699451068,KO_DM
Fmnl2,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.15056922628444125,KO_DM
Fnip2,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.0989677686773671,KO_DM
Cebpb,11,0.019642857142857142,0,0.0,11,0.019642857142857142,0.0,0.027891103428178632,KO_DM
Esr1,11,0.019642857142857142,0,0.0,11,0.019642857142857142,0.0,0.043276657010175586,KO_DM
Slc7a7,11,0.019642857142857142,11,0.019642857142857142,0,0.0,0.0,0.10857867124339977,KO_DM
Lifr,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.07548408427562303,KO_DM
F13a1,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.18302398880598325,KO_DM
Tanc2,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.11154424506302253,KO_DM
Plekhg5,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.15922416069595005,KO_DM
Fosl2,10,0.017857142857142856,0,0.0,10,0.017857142857142856,0.0,0.02830490875319467,KO_DM
Hoxc5,10,0.017857142857142856,0,0.0,10,0.017857142857142856,0.0,0.04737784043839218,KO_DM
Zeb2,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.10753414288628312,KO_DM
Apobec1,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.08094301062150923,KO_DM
Gpm6b,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.1290254910765879,KO_DM
Pid1,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.19140400982198372,KO_DM
Mtss1,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.1558664319271274,KO_DM
Tcf7l1,10,0.017857142857142856,1,0.0017857142857142857,9,0.01607142857142857,77.0,0.05382543943213877,KO_DM
Vav3,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.11145704511333486,KO_DM
Ctsc,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.08712957144041708,KO_DM
Slc9a9,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.1810471371560518,KO_DM
Colq,10,0.017857142857142856,10,0.017857142857142856,0,0.0,0.0,0.06431880315719288,KO_DM
Immp2l,9,0.01607142857142857,9,0.01607142857142857,0,0.0,0.0,0.05656104904914335,KO_DM
Ccdc88a,9,0.01607142857142857,9,0.01607142857142857,0,0.0,0.0,0.11581278855300256,KO_DM
Myo1e,9,0.01607142857142857,9,0.01607142857142857,0,0.0,0.0,0.12482085018139784,KO_DM
Fyb,9,0.01607142857142857,9,0.01607142857142857,0,0.0,0.0,0.053460906128106465,KO_DM
Trps1,9,0.01607142857142857,9,0.01607142857142857,0,0.0,0.0,0.09731718379500749,KO_DM
Abca1,9,0.01607142857142857,9,0.01607142857142857,0,0.0,0.0,0.13136297832920812,KO_DM
Rbms3,9,0.01607142857142857,9,0.01607142857142857,0,0.0,0.0,0.13781645314919075,KO_DM
Psd3,9,0.01607142857142857,9,0.01607142857142857,0,0.0,0.0,0.210322882774426,KO_DM
Svil,9,0.01607142857142857,9,0.01607142857142857,0,0.0,0.0,0.07734643691099613,KO_DM
Wdfy4,9,0.01607142857142857,9,0.01607142857142857,0,0.0,0.0,0.21671604957628607,KO_DM
Tbc1d8,9,0.01607142857142857,9,0.01607142857142857,0,0.0,0.0,0.11239558303978696,KO_DM
