,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Ccnd3,10,0.018975332068311195,10,0.018975332068311195,0,0.0,0.0,0.09658633029474843,BasalEpi_Acta2+Trp63
Ppara,10,0.018975332068311195,0,0.0,10,0.018975332068311195,0.0,0.05176685737517667,BasalEpi_Acta2+Trp63
Cacnb4,10,0.018975332068311195,10,0.018975332068311195,0,0.0,0.0,0.18412489427077483,BasalEpi_Acta2+Trp63
Auts2,10,0.018975332068311195,10,0.018975332068311195,0,0.0,0.0,0.14147223198061787,BasalEpi_Acta2+Trp63
Prkch,10,0.018975332068311195,10,0.018975332068311195,0,0.0,0.0,0.0991372604156512,BasalEpi_Acta2+Trp63
Erg,10,0.018975332068311195,0,0.0,10,0.018975332068311195,0.0,0.0369721077401486,BasalEpi_Acta2+Trp63
Pcdh7,10,0.018975332068311195,10,0.018975332068311195,0,0.0,0.0,0.2931979483509705,BasalEpi_Acta2+Trp63
Synpo2,10,0.018975332068311195,10,0.018975332068311195,0,0.0,0.0,0.36020399035234363,BasalEpi_Acta2+Trp63
Etl4,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.09743611978394784,BasalEpi_Acta2+Trp63
Spi1,9,0.017077798861480076,0,0.0,9,0.017077798861480076,0.0,0.04805559755027309,BasalEpi_Acta2+Trp63
Svil,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.1068260358622847,BasalEpi_Acta2+Trp63
Kcnh1,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.13114507129222305,BasalEpi_Acta2+Trp63
Hgf,9,0.017077798861480076,9,0.017077798861480076,0,0.0,0.0,0.1437510953588612,BasalEpi_Acta2+Trp63
Klf4,9,0.017077798861480076,0,0.0,9,0.017077798861480076,0.0,0.04295261879708792,BasalEpi_Acta2+Trp63
Ppargc1a,9,0.017077798861480076,0,0.0,9,0.017077798861480076,0.0,0.04822896972416163,BasalEpi_Acta2+Trp63
