,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Zeb1,108,0.2011173184357542,3,0.00558659217877095,105,0.19553072625698323,7090.0,0.961678265580793,Pericytes/SMC
Ebf1,105,0.19553072625698323,20,0.037243947858473,85,0.15828677839851024,6947.0,1.0,Pericytes/SMC
Ets1,75,0.13966480446927373,9,0.01675977653631285,66,0.12290502793296089,4524.0,0.38029639911047003,Pericytes/SMC
Pbx3,73,0.13594040968342644,0,0.0,73,0.13594040968342644,0.0,0.2600941480321309,Pericytes/SMC
Egr1,66,0.12290502793296089,0,0.0,66,0.12290502793296089,0.0,0.3547564982425701,Pericytes/SMC
Stat1,58,0.10800744878957169,1,0.00186219739292365,57,0.10614525139664804,158.0,0.20029202537673194,Pericytes/SMC
Zbtb7c,52,0.09683426443202979,0,0.0,52,0.09683426443202979,0.0,0.23497949133864884,Pericytes/SMC
Tcf7l2,50,0.0931098696461825,9,0.01675977653631285,41,0.07635009310986965,4141.0,0.3479426692521941,Pericytes/SMC
Mlxipl,49,0.09124767225325885,5,0.00931098696461825,44,0.08193668528864059,2642.0,0.14068497132345475,Pericytes/SMC
Trp63,44,0.08193668528864059,5,0.00931098696461825,39,0.07262569832402235,1330.0,0.27256090465551674,Pericytes/SMC
Fli1,44,0.08193668528864059,8,0.0148975791433892,36,0.0670391061452514,1873.0,0.2155669770456881,Pericytes/SMC
Tal1,43,0.08007448789571694,0,0.0,43,0.08007448789571694,0.0,0.1602181722969156,Pericytes/SMC
Etv5,39,0.07262569832402235,0,0.0,39,0.07262569832402235,0.0,0.19999796616205037,Pericytes/SMC
Ahr,38,0.07076350093109869,0,0.0,38,0.07076350093109869,0.0,0.18070472925221637,Pericytes/SMC
Jdp2,38,0.07076350093109869,0,0.0,38,0.07076350093109869,0.0,0.15573915737387892,Pericytes/SMC
Klf2,35,0.06517690875232775,0,0.0,35,0.06517690875232775,0.0,0.2085284405677445,Pericytes/SMC
Klf12,35,0.06517690875232775,0,0.0,35,0.06517690875232775,0.0,0.2563161812772126,Pericytes/SMC
Foxn3,35,0.06517690875232775,8,0.0148975791433892,27,0.05027932960893855,641.0,0.13956599637464887,Pericytes/SMC
Npas3,34,0.0633147113594041,11,0.020484171322160148,23,0.04283054003724395,639.0,0.313793112603752,Pericytes/SMC
Klf8,32,0.0595903165735568,0,0.0,32,0.0595903165735568,0.0,0.13070930237645276,Pericytes/SMC
Ppara,32,0.0595903165735568,1,0.00186219739292365,31,0.05772811918063315,153.0,0.07380809299849178,Pericytes/SMC
Nfia,32,0.0595903165735568,4,0.0074487895716946,28,0.0521415270018622,3281.0,0.16800118868852207,Pericytes/SMC
Glis3,32,0.0595903165735568,1,0.00186219739292365,31,0.05772811918063315,28.0,0.13701666431229434,Pericytes/SMC
Ehf,31,0.05772811918063315,6,0.0111731843575419,25,0.04655493482309125,1186.0,0.17982064339565454,Pericytes/SMC
Bcl11b,30,0.055865921787709494,7,0.01303538175046555,23,0.04283054003724395,1082.0,0.2591987191721997,Pericytes/SMC
Pax5,29,0.054003724394785846,4,0.0074487895716946,25,0.04655493482309125,1079.0,0.10080968660629797,Pericytes/SMC
Mef2c,29,0.054003724394785846,3,0.00558659217877095,26,0.048417132216014895,516.0,0.17989637767919525,Pericytes/SMC
Mbd1,29,0.054003724394785846,0,0.0,29,0.054003724394785846,0.0,0.11104554633014455,Pericytes/SMC
Prdm1,28,0.0521415270018622,0,0.0,28,0.0521415270018622,0.0,0.1941888834920752,Pericytes/SMC
Tfap2b,28,0.0521415270018622,0,0.0,28,0.0521415270018622,0.0,0.16852131436927548,Pericytes/SMC
Gli2,28,0.0521415270018622,1,0.00186219739292365,27,0.05027932960893855,3231.0,0.11600660660597387,Pericytes/SMC
Bcl11a,28,0.0521415270018622,1,0.00186219739292365,27,0.05027932960893855,244.0,0.10127561744032057,Pericytes/SMC
Elf5,25,0.04655493482309125,3,0.00558659217877095,22,0.040968342644320296,637.0,0.1772114256655115,Pericytes/SMC
Gata2,25,0.04655493482309125,0,0.0,25,0.04655493482309125,0.0,0.1452377079865437,Pericytes/SMC
Rora,24,0.0446927374301676,9,0.01675977653631285,15,0.027932960893854747,1741.0,0.15512679482072536,Pericytes/SMC
Zbtb16,24,0.0446927374301676,9,0.01675977653631285,15,0.027932960893854747,2899.0,0.2364100031610834,Pericytes/SMC
Nfib,24,0.0446927374301676,7,0.01303538175046555,17,0.03165735567970205,354.0,0.12357799244870342,Pericytes/SMC
Creb5,23,0.04283054003724395,6,0.0111731843575419,17,0.03165735567970205,161.0,0.1439730701063207,Pericytes/SMC
Ebf3,23,0.04283054003724395,2,0.0037243947858473,21,0.03910614525139665,115.0,0.05805733116409328,Pericytes/SMC
Pparg,23,0.04283054003724395,9,0.01675977653631285,14,0.0260707635009311,420.0,0.14228265847096305,Pericytes/SMC
Pou2f2,22,0.040968342644320296,0,0.0,22,0.040968342644320296,0.0,0.0919244906142561,Pericytes/SMC
Tcf4,22,0.040968342644320296,5,0.00931098696461825,17,0.03165735567970205,1596.0,0.11516023716429297,Pericytes/SMC
Epas1,22,0.040968342644320296,0,0.0,22,0.040968342644320296,0.0,0.07424297438031627,Pericytes/SMC
Irf4,22,0.040968342644320296,0,0.0,22,0.040968342644320296,0.0,0.10013101241975841,Pericytes/SMC
Prrx1,22,0.040968342644320296,6,0.0111731843575419,16,0.0297951582867784,1480.0,0.1488349317500468,Pericytes/SMC
Pbx1,21,0.03910614525139665,12,0.0223463687150838,9,0.01675977653631285,3121.0,0.1771450826427631,Pericytes/SMC
Bach2,21,0.03910614525139665,6,0.0111731843575419,15,0.027932960893854747,474.0,0.10128139550991681,Pericytes/SMC
Nr2f2,21,0.03910614525139665,0,0.0,21,0.03910614525139665,0.0,0.03903101681415726,Pericytes/SMC
Ppargc1a,20,0.037243947858473,0,0.0,20,0.037243947858473,0.0,0.05071924282293333,Pericytes/SMC
Etv6,20,0.037243947858473,10,0.0186219739292365,10,0.0186219739292365,577.0,0.14017347226318647,Pericytes/SMC
Nfatc2,20,0.037243947858473,0,0.0,20,0.037243947858473,0.0,0.08645253640930126,Pericytes/SMC
Tbx5,18,0.0335195530726257,0,0.0,18,0.0335195530726257,0.0,0.08470746304866998,Pericytes/SMC
Nfatc1,17,0.03165735567970205,0,0.0,17,0.03165735567970205,0.0,0.08639277350493453,Pericytes/SMC
Mitf,17,0.03165735567970205,5,0.00931098696461825,12,0.0223463687150838,3299.0,0.125968756561559,Pericytes/SMC
Cald1,17,0.03165735567970205,17,0.03165735567970205,0,0.0,0.0,0.18775658598442355,Pericytes/SMC
Foxp1,17,0.03165735567970205,7,0.01303538175046555,10,0.0186219739292365,410.0,0.09867043384228433,Pericytes/SMC
Dlc1,16,0.0297951582867784,16,0.0297951582867784,0,0.0,0.0,0.21709466722249246,Pericytes/SMC
Arhgap6,16,0.0297951582867784,16,0.0297951582867784,0,0.0,0.0,0.19016249581511982,Pericytes/SMC
Trps1,16,0.0297951582867784,16,0.0297951582867784,0,0.0,0.0,0.20789299353490873,Pericytes/SMC
Gpc6,15,0.027932960893854747,15,0.027932960893854747,0,0.0,0.0,0.20905332815940075,Pericytes/SMC
Ikzf1,15,0.027932960893854747,8,0.0148975791433892,7,0.01303538175046555,60.0,0.07144999594206972,Pericytes/SMC
Inpp4b,15,0.027932960893854747,15,0.027932960893854747,0,0.0,0.0,0.10742287548404193,Pericytes/SMC
Pknox2,15,0.027932960893854747,0,0.0,15,0.027932960893854747,0.0,0.07843043558914382,Pericytes/SMC
Runx3,15,0.027932960893854747,0,0.0,15,0.027932960893854747,0.0,0.06659109168843118,Pericytes/SMC
Arhgap15,14,0.0260707635009311,14,0.0260707635009311,0,0.0,0.0,0.15128537907488376,Pericytes/SMC
Stat4,14,0.0260707635009311,0,0.0,14,0.0260707635009311,0.0,0.04101787123211456,Pericytes/SMC
2610307P16Rik,14,0.0260707635009311,14,0.0260707635009311,0,0.0,0.0,0.2576166595288151,Pericytes/SMC
Adamts12,14,0.0260707635009311,14,0.0260707635009311,0,0.0,0.0,0.2748524194167,Pericytes/SMC
Mybl1,14,0.0260707635009311,0,0.0,14,0.0260707635009311,0.0,0.047561773651897295,Pericytes/SMC
Maf,13,0.024208566108007448,1,0.00186219739292365,12,0.0223463687150838,11.0,0.04090010139814641,Pericytes/SMC
Rel,13,0.024208566108007448,0,0.0,13,0.024208566108007448,0.0,0.05444170453966157,Pericytes/SMC
Pdgfrb,13,0.024208566108007448,13,0.024208566108007448,0,0.0,0.0,0.10356672092534969,Pericytes/SMC
Skap1,13,0.024208566108007448,13,0.024208566108007448,0,0.0,0.0,0.20874402959536797,Pericytes/SMC
Egfr,13,0.024208566108007448,13,0.024208566108007448,0,0.0,0.0,0.16500829531583586,Pericytes/SMC
Tcf15,13,0.024208566108007448,0,0.0,13,0.024208566108007448,0.0,0.03970408729208407,Pericytes/SMC
Arnt2,13,0.024208566108007448,0,0.0,13,0.024208566108007448,0.0,0.037137298495119306,Pericytes/SMC
Ank3,12,0.0223463687150838,12,0.0223463687150838,0,0.0,0.0,0.18199681959753022,Pericytes/SMC
Slit3,12,0.0223463687150838,12,0.0223463687150838,0,0.0,0.0,0.08265963913261606,Pericytes/SMC
Efna5,12,0.0223463687150838,12,0.0223463687150838,0,0.0,0.0,0.1345617639109637,Pericytes/SMC
Egr3,12,0.0223463687150838,0,0.0,12,0.0223463687150838,0.0,0.047839317013824545,Pericytes/SMC
Dock2,12,0.0223463687150838,12,0.0223463687150838,0,0.0,0.0,0.1287925262368746,Pericytes/SMC
Rbms3,12,0.0223463687150838,12,0.0223463687150838,0,0.0,0.0,0.21009631205063248,Pericytes/SMC
Cacna2d1,11,0.020484171322160148,11,0.020484171322160148,0,0.0,0.0,0.13492298430077707,Pericytes/SMC
Ror1,11,0.020484171322160148,11,0.020484171322160148,0,0.0,0.0,0.13571060423505651,Pericytes/SMC
Aff3,11,0.020484171322160148,11,0.020484171322160148,0,0.0,0.0,0.10237336452196939,Pericytes/SMC
Erg,11,0.020484171322160148,0,0.0,11,0.020484171322160148,0.0,0.01431681137933527,Pericytes/SMC
Lef1,11,0.020484171322160148,7,0.01303538175046555,4,0.0074487895716946,254.0,0.09094851903696234,Pericytes/SMC
Ptprm,11,0.020484171322160148,11,0.020484171322160148,0,0.0,0.0,0.09305166068089142,Pericytes/SMC
Myh11,11,0.020484171322160148,11,0.020484171322160148,0,0.0,0.0,0.12476524327491154,Pericytes/SMC
Auts2,11,0.020484171322160148,11,0.020484171322160148,0,0.0,0.0,0.07551211853283712,Pericytes/SMC
Wls,11,0.020484171322160148,11,0.020484171322160148,0,0.0,0.0,0.10203117576351298,Pericytes/SMC
Zeb2,11,0.020484171322160148,11,0.020484171322160148,0,0.0,0.0,0.1358633418259361,Pericytes/SMC
Pde3a,11,0.020484171322160148,11,0.020484171322160148,0,0.0,0.0,0.22539128666447777,Pericytes/SMC
Pcdh7,11,0.020484171322160148,11,0.020484171322160148,0,0.0,0.0,0.1614678311835732,Pericytes/SMC
Ikzf2,11,0.020484171322160148,0,0.0,11,0.020484171322160148,0.0,0.14423690817430715,Pericytes/SMC
Cacna1c,10,0.0186219739292365,10,0.0186219739292365,0,0.0,0.0,0.08130350766104447,Pericytes/SMC
Sox5,10,0.0186219739292365,10,0.0186219739292365,0,0.0,0.0,0.09842044557804329,Pericytes/SMC
E2f7,10,0.0186219739292365,0,0.0,10,0.0186219739292365,0.0,0.10336852770074591,Pericytes/SMC
Tbx15,10,0.0186219739292365,3,0.00558659217877095,7,0.01303538175046555,40.0,0.04380147582506053,Pericytes/SMC
Arhgap24,10,0.0186219739292365,10,0.0186219739292365,0,0.0,0.0,0.07074954733668701,Pericytes/SMC
Notch3,10,0.0186219739292365,10,0.0186219739292365,0,0.0,0.0,0.1547364618562545,Pericytes/SMC
Rhoj,10,0.0186219739292365,10,0.0186219739292365,0,0.0,0.0,0.21742478015369268,Pericytes/SMC
Tfcp2l1,10,0.0186219739292365,0,0.0,10,0.0186219739292365,0.0,0.04986381890102262,Pericytes/SMC
